date, pm25, o3, no2, so2, co
2018/8/19, 33, 26, 4, 1, 2
2018/8/20, 38, 26, 7, , 2
2018/8/21, 26, 26, 6, , 2
2018/8/22, 28, 28, 5, , 2
2018/8/23, 42, 31, 6, , 2
2018/8/24, 36, 41, 13, 1, 3
2018/8/25, 50, 35, 6, , 2
2018/8/26, 39, 34, 5, , 3
2018/8/27, 58, 34, 13, , 4
2018/8/28, 60, 38, 7, , 2
2018/8/29, 50, 32, 6, , 2
2018/8/30, 30, 18, 6, , 2
2018/8/31, 23, 26, 9, , 2
2018/9/1, 20, 35, 10, , 3
2018/9/2, 34, 32, 5, , 2
2018/9/3, 35, 25, 7, , 2
2018/9/4, 36, 28, 9, , 2
2018/9/5, 28, 39, 10, , 2
2018/9/6, 44, 27, 5, , 2
2018/9/7, 27, 23, 8, , 2
2018/9/8, 23, 20, 5, , 2
2018/9/9, 18, 20, 4, 1, 1
2018/9/10, 16, 17, 2, , 1
2018/9/11, 12, 16, 8, , 2
2018/9/12, 14, 25, 13, , 3
2018/9/13, 24, 24, 7, , 2
2018/9/14, 14, 25, 7, , 2
2018/9/15, 21, 31, 13, , 3
2018/9/16, 31, 28, 8, , 3
2018/9/17, 39, 24, 8, 1, 2
2018/9/18, 29, 25, 9, , 2
2018/9/19, 39, 16, 6, , 2
2018/9/20, 14, 20, 6, , 2
2018/9/21, 14, 39, 4, , 2
2018/9/22, 37, 28, 3, , 1
2018/9/23, 10, 29, 11, 1, 3
2018/9/24, 29, 21, 5, 1, 1
2018/9/25, 16, 18, 6, , 2
2018/9/26, 18, 24, 5, , 2
2018/9/27, 19, 24, 12, 1, 2
2018/9/28, 27, 29, 11, 1, 3
2018/9/29, 27, 24, 6, , 2
2018/9/30, 18, 20, 9, 2, 2
2018/10/1, 24, 18, 8, , 2
2018/4/2, 17, 31, 10, , 
2018/4/3, 32, 26, 12, , 
2018/4/4, 32, 29, 6, , 
2018/4/5, 19, 30, 6, , 
2018/4/6, 18, 33, 10, , 
2018/4/7, 43, 29, 5, , 
2018/4/8, 18, 32, 4, , 
2018/4/9, 14, 26, 13, , 
2018/4/10, 16, 28, 15, , 
2018/4/11, 38, 27, 12, , 
2018/4/12, 67, 19, 23, , 
2018/4/13, 82, 25, 11, , 
2018/4/14, 28, 27, 8, , 
2018/4/15, 23, 26, 5, , 
2018/4/16, 20, 23, 9, , 
2018/4/17, 19, 25, 7, , 
2018/4/18, 18, 26, 8, , 
2018/4/19, 13, 34, 7, , 
2018/4/20, 16, 31, 8, , 
2018/4/21, 19, 35, 16, , 
2018/4/22, 33, 34, 19, , 
2018/4/23, 34, 35, 20, , 
2018/4/24, 31, 33, 18, , 
2018/4/25, 46, 32, 12, , 
2018/4/26, 35, 28, 7, , 
2018/4/27, 9, 34, 21, , 
2018/4/28, 52, 32, 6, , 
2018/4/29, 29, 38, 3, , 
2018/4/30, 6, 36, 12, , 
2018/5/1, 15, 47, 17, , 
2018/5/2, 51, 48, 9, , 
2018/5/3, 41, 33, 10, , 
2018/5/4, 35, 34, 8, , 
2018/5/5, 32, 43, 9, , 
2018/5/6, 26, 32, 11, , 
2018/5/7, 38, 29, 10, , 
2018/5/8, 19, 33, 22, , 
2018/5/9, 35, 47, 14, , 
2018/5/10, 46, 40, 6, , 
2018/5/11, 35, 28, 7, , 
2018/5/12, 17, 30, 9, , 
2018/5/13, 29, 34, 10, , 
2018/5/14, 30, 38, 14, , 
2018/5/15, 42, 31, 11, , 
2018/5/16, 40, 26, 14, , 
2018/5/17, 33, 41, 24, , 
2018/5/18, 57, 33, 5, , 
2018/5/19, 20, 29, 8, , 
2018/5/20, 20, 32, 5, , 
2018/5/21, 22, 31, 9, , 
2018/5/22, 19, 28, 15, , 
2018/5/23, 37, 38, 10, , 
2018/5/24, 28, 50, 17, , 
2018/5/25, 51, 65, 12, , 
2018/5/26, 51, 54, 12, , 
2018/5/27, 48, 50, 7, , 
2018/5/28, 49, 60, 15, 1, 3
2018/5/29, 51, 33, 7, 1, 2
2018/5/30, 36, 47, 7, 1, 2
2018/5/31, 31, 40, 9, , 2
2018/6/1, 21, 36, 8, , 2
2018/6/2, 28, 20, 4, , 1
2018/6/3, 19, 25, 8, , 2
2018/6/4, 14, 23, 5, , 1
2018/6/5, 23, 18, 4, , 1
2018/6/6, 15, 17, 5, 1, 1
2018/6/7, 16, 39, 10, 2, 2
2018/6/8, 26, 27, 9, 1, 2
2018/6/9, 38, 28, 12, , 2
2018/6/10, 30, 32, 10, 2, 2
2018/6/11, 39, 33, 7, 1, 2
2018/6/12, 20, 36, 13, 3, 2
2018/6/13, 27, 39, 10, 4, 2
2018/6/14, 34, 30, 4, , 1
2018/6/15, 24, 34, 15, 1, 2
2018/6/16, 31, 49, 12, 1, 2
2018/6/17, 37, 53, 12, 2, 3
2018/6/18, 48, 39, 8, , 2
2018/6/19, 43, 28, 7, , 1
2018/6/20, 35, 35, 16, 3, 2
2018/6/21, 30, 26, 8, 2, 1
2018/6/22, 32, 34, 7, 1, 1
2018/6/23, 52, 25, 7, , 1
2018/6/24, 37, 20, 6, , 2
2018/6/25, 28, 30, 5, 5, 1
2018/6/26, 30, 31, 10, 1, 1
2018/6/27, 21, 27, 10, , 2
2018/6/28, 20, 43, 10, , 3
2018/6/29, 33, 53, 12, 3, 2
2018/6/30, 43, 48, 7, 1, 2
2018/7/1, 39, 51, 6, 1, 2
2018/1/2, 24, 18, 18, , 
2018/1/3, 32, 21, 15, , 
2018/1/4, 41, 22, 13, , 
2018/1/5, 33, 22, 10, , 
2018/1/6, 19, 23, 11, , 
2018/1/7, 27, 24, 17, , 
2018/1/8, 30, 21, 13, , 
2018/1/9, 49, 18, 13, , 
2018/1/10, 34, 18, 17, , 
2018/1/11, 55, 21, 10, , 
2018/1/12, 35, 23, 7, , 
2018/1/13, 15, 26, 7, , 
2018/1/14, 9, 24, 17, , 
2018/1/15, 21, 23, 14, , 
2018/1/16, 31, 15, 21, , 
2018/1/17, 66, 20, 16, , 
2018/1/18, 58, 16, 15, , 
2018/1/19, 65, 23, 15, , 
2018/1/20, 66, 23, 14, , 
2018/1/21, 55, 14, 20, , 
2018/1/22, 97, 18, 10, , 
2018/1/23, 58, 20, 12, , 
2018/1/24, 32, 24, 8, , 
2018/1/25, 13, 22, 17, , 
2018/1/26, 27, 18, 15, , 
2018/1/27, 50, 24, 8, , 
2018/1/28, 38, 15, 13, , 
2018/1/29, 40, 16, 14, , 
2018/1/30, 20, 24, 10, , 
2018/1/31, 11, 23, 16, , 
2018/2/1, 23, 21, 11, , 
2018/2/2, 46, 25, 8, , 
2018/2/3, 13, 23, 9, , 
2018/2/4, 37, 22, 11, , 
2018/2/5, 36, 26, 12, , 
2018/2/6, 24, 25, 15, , 
2018/2/7, 47, 21, 25, , 
2018/2/8, 45, 27, 23, , 
2018/2/9, 46, 21, 21, , 
2018/2/10, 73, 18, 24, , 
2018/2/11, 61, 25, 14, , 
2018/2/12, 35, 25, 13, , 
2018/2/13, 26, 24, 24, , 
2018/2/14, 33, 24, 15, , 
2018/2/15, 75, 14, 15, , 
2018/2/16, 66, 26, 10, , 
2018/2/17, 39, 26, 12, , 
2018/2/18, 37, 28, 10, , 
2018/2/19, 52, 16, 21, , 
2018/2/20, 46, 15, 15, , 
2018/2/21, 35, 22, 10, , 
2018/2/22, 25, 23, 11, , 
2018/2/23, 13, 22, 14, , 
2018/2/24, 36, 25, 9, , 
2018/2/25, 21, 26, 6, , 
2018/2/26, 25, 29, 11, , 
2018/2/27, 26, 30, 21, , 
2018/2/28, 38, 28, 11, , 
2018/3/1, 35, 26, 10, , 
2018/3/2, 20, 28, 7, , 
2018/3/3, 17, 28, 7, , 
2018/3/4, 18, 30, 6, , 
2018/3/5, 18, 25, 16, , 
2018/3/6, 25, 26, 10, , 
2018/3/7, 24, 21, 14, , 
2018/3/8, 54, 22, 9, , 
2018/3/9, 18, 28, 7, , 
2018/3/10, 18, 28, 7, , 
2018/3/11, 14, 30, 7, , 
2018/3/12, 14, 23, 14, , 
2018/3/13, 29, 27, 9, , 
2018/3/14, 17, 27, 6, , 
2018/3/15, 16, 30, 13, , 
2018/3/16, 27, 30, 5, , 
2018/3/17, 22, 32, 9, , 
2018/3/18, 23, 29, 11, , 
2018/3/19, 21, 27, 12, , 
2018/3/20, 18, 26, 13, , 
2018/3/21, 19, 26, 12, , 
2018/3/22, 17, 27, 9, , 
2018/3/23, 20, 29, 9, , 
2018/3/24, 15, 30, 7, , 
2018/3/25, 17, 28, 8, , 
2018/3/26, 20, 31, 10, , 
2018/3/27, 28, 25, 15, , 
2018/3/28, 32, 21, 13, , 
2018/3/29, 37, 17, 14, , 
2018/3/30, 37, 31, 5, , 
2018/3/31, 21, 26, 10, , 
2018/4/1, 28, 33, 3, , 
2017/10/2, 27, 30, 14, , 
2017/10/3, 34, 37, 13, , 
2017/10/4, 40, 37, 8, , 
2017/10/5, 42, 27, 11, , 
2017/10/6, 23, 18, 18, , 
2017/10/7, 48, 38, 7, , 
2017/10/8, 40, 27, 4, , 
2017/10/9, 22, 29, 9, , 
2017/10/10, 15, 23, 15, , 
2017/10/11, 39, 16, 7, , 
2017/10/12, 16, 15, 7, , 
2017/10/13, 29, 12, 10, , 
2017/10/14, 23, 18, 14, , 
2017/10/15, 56, 25, 4, , 
2017/10/16, 34, 22, 7, , 
2017/10/17, 17, 28, 18, , 
2017/10/18, 26, 35, 14, , 
2017/10/19, 31, 34, 9, , 
2017/10/20, 29, 29, 19, , 
2017/10/21, 29, 29, 15, , 
2017/10/22, 45, 35, 15, , 
2017/10/23, 53, 33, 12, , 
2017/10/24, 47, 31, 5, , 
2017/10/25, 9, 21, 7, , 
2017/10/26, 18, 23, 18, , 
2017/10/27, 27, 20, 17, , 
2017/10/28, 36, 17, 10, , 
2017/10/29, 41, 15, 11, , 
2017/10/30, 23, 21, 8, , 
2017/10/31, 33, 16, 7, , 
2017/11/1, 17, 12, 14, , 
2017/11/2, 32, 23, 11, , 
2017/11/3, 44, 20, 8, , 
2017/11/4, 22, 13, 10, , 
2017/11/5, 13, 17, 8, , 
2017/11/6, 30, 22, 5, , 
2017/11/7, 14, 21, 11, , 
2017/11/8, 17, 22, 22, , 
2017/11/9, 36, 23, 18, , 
2017/11/10, 45, 27, 7, , 
2017/11/11, 16, 23, 14, , 
2017/11/12, 16, 18, 18, , 
2017/11/13, 34, 10, 23, , 
2017/11/14, 61, 17, 19, , 
2017/11/15, 33, 16, 15, , 
2017/11/16, 48, 19, 6, , 
2017/11/17, 14, 25, 10, , 
2017/11/18, 27, 15, 14, , 
2017/11/19, 41, 22, 4, , 
2017/11/20, 12, 21, 12, , 
2017/11/21, 31, 23, 8, , 
2017/11/22, 24, 20, 8, , 
2017/11/23, 15, 15, 15, , 
2017/11/24, 37, 21, 12, , 
2017/11/25, 45, 22, 7, , 
2017/11/26, 28, 24, 7, , 
2017/11/27, 16, 21, 9, , 
2017/11/28, 22, 27, 11, , 
2017/11/29, 29, 21, 11, , 
2017/11/30, 32, 12, 18, , 
2017/12/1, 41, 20, 12, , 
2017/12/2, 20, 6, 30, , 
2017/12/3, 60, 6, 23, , 
2017/12/4, 86, 12, 18, , 
2017/12/5, 80, 24, 7, , 
2017/12/6, 36, 20, 9, , 
2017/12/7, 20, 19, 9, , 
2017/12/8, 19, 20, 10, , 
2017/12/9, 25, 20, 10, , 
2017/12/10, 36, 22, 10, , 
2017/12/11, 33, 19, 15, , 
2017/12/12, 24, 20, 13, , 
2017/12/13, 29, 22, 13, , 
2017/12/14, 12, 21, 17, , 
2017/12/15, 23, 18, 19, , 
2017/12/16, 40, 22, 12, , 
2017/12/17, 24, 16, 19, , 
2017/12/18, 28, 7, 24, , 
2017/12/19, 66, 16, 11, , 
2017/12/20, 52, 24, 7, , 
2017/12/21, 14, 18, 13, , 
2017/12/22, 23, 18, 16, , 
2017/12/23, 33, 16, 21, , 
2017/12/24, 59, 21, 14, , 
2017/12/25, 20, 26, 6, , 
2017/12/26, 21, 26, 9, , 
2017/12/27, 18, 20, 17, , 
2017/12/28, 24, 17, 27, , 
2017/12/29, 28, 11, 31, , 
2017/12/30, 29, 22, 14, , 
2017/12/31, 55, 7, 31, , 
2018/1/1, 23, 25, 20, , 
2017/7/2, 25, 34, 6, , 
2017/7/3, 12, 30, 5, , 
2017/7/4, 14, 19, 10, , 
2017/7/5, 35, 26, 13, , 
2017/7/6, 26, 55, 17, , 
2017/7/7, 35, 47, 14, , 
2017/7/8, 41, 24, 4, , 
2017/7/9, 18, 33, 7, , 
2017/7/10, 18, 33, 9, , 
2017/7/11, 25, 43, 12, , 
2017/7/12, 36, 33, 16, , 
2017/7/13, 55, 20, 6, , 
2017/7/14, 10, 25, 8, , 
2017/7/15, 28, 28, 4, , 
2017/7/16, 18, 36, 9, , 
2017/7/17, 32, 32, 8, , 
2017/7/18, 54, 41, 11, , 
2017/7/19, 17, 46, 11, , 
2017/7/20, 39, 28, 14, , 
2017/7/21, 46, 33, 14, , 
2017/7/22, 37, 28, 16, , 
2017/7/23, 39, 24, 7, , 
2017/7/24, 35, 17, 7, , 
2017/7/25, 7, 24, 6, , 
2017/7/26, 11, 26, 11, , 
2017/7/27, 14, 39, 11, , 
2017/7/28, 33, 21, 7, , 
2017/7/29, 24, 22, 6, , 
2017/7/30, 16, 24, 4, , 
2017/7/31, 25, 30, 14, , 
2017/8/1, 52, 33, 14, , 
2017/8/2, 33, 44, 15, , 
2017/8/3, 43, 41, 17, , 
2017/8/4, 49, 38, 6, , 
2017/8/5, 25, 23, 4, , 
2017/8/6, 9, 13, 8, , 
2017/8/7, 9, 24, 12, , 
2017/8/8, 177, 29, 9, , 
2017/8/9, 124, 31, 16, , 
2017/8/10, 42, 41, 19, , 
2017/8/11, 64, 36, 8, , 
2017/8/12, 48, 34, 7, , 
2017/8/13, 38, 28, 8, , 
2017/8/14, 26, 29, 14, , 
2017/8/15, 37, 35, 15, , 
2017/8/16, 47, 23, 7, , 
2017/8/17, 40, 25, 8, , 
2017/8/18, 29, 28, 7, , 
2017/8/19, 27, 25, 4, , 
2017/8/20, 11, 38, 8, , 
2017/8/21, 54, 48, 13, , 
2017/8/22, 63, 33, 7, , 
2017/8/23, 44, 22, 6, , 
2017/8/24, 18, 18, 8, , 
2017/8/25, 26, 18, 10, , 
2017/8/26, 22, 30, 9, , 
2017/8/27, 30, 26, 8, , 
2017/8/28, 36, 34, 7, , 
2017/8/29, 45, 29, 8, , 
2017/8/30, 46, 32, 16, , 
2017/8/31, 53, 24, 6, , 
2017/9/1, 29, 26, 8, , 
2017/9/2, 15, 27, 7, , 
2017/9/3, 22, 29, 4, , 
2017/9/4, 23, 36, 7, , 
2017/9/5, 54, 24, 9, , 
2017/9/6, 51, , , , 
2017/9/11, 15, 24, 17, , 
2017/9/12, 30, 24, 26, , 
2017/9/13, 46, 31, 19, , 
2017/9/14, 51, 30, 20, , 
2017/9/15, 56, 27, 19, , 
2017/9/16, 54, 26, 18, , 
2017/9/17, 40, 33, 9, , 
2017/9/18, 63, 28, 14, , 
2017/9/19, 66, 32, 13, , 
2017/9/20, 57, 25, 11, , 
2017/9/21, 55, 26, 14, , 
2017/9/22, 52, 30, 16, , 
2017/9/23, 51, 54, 24, , 
2017/9/24, 59, 60, 15, , 
2017/9/25, 74, 43, 18, , 
2017/9/26, 69, 40, 15, , 
2017/9/27, 64, 35, 10, , 
2017/9/28, 41, 22, 5, , 
2017/9/29, 16, 21, 9, , 
2017/9/30, 18, 26, 5, , 
2017/10/1, 17, 28, 14, , 
2017/4/2, 16, 35, 16, , 
2017/4/3, 26, 33, 15, , 
2017/4/4, 32, 28, 13, , 
2017/4/5, 18, 31, 9, , 
2017/4/6, 19, 28, 8, , 
2017/4/7, 14, 30, 7, , 
2017/4/8, 14, 35, 10, , 
2017/4/9, 21, 41, 13, , 
2017/4/10, 33, 40, 14, , 
2017/4/11, 30, 36, 12, , 
2017/4/12, 42, 29, 6, , 
2017/4/13, 24, 31, 17, , 
2017/4/14, 30, 34, 12, , 
2017/4/15, 19, 33, 14, , 
2017/4/16, 30, 39, 5, , 
2017/4/17, 40, 25, 6, , 
2017/4/18, 13, 33, 9, , 
2017/4/19, 22, 30, 11, , 
2017/4/20, 20, 23, 8, , 
2017/4/21, 27, 22, 10, , 
2017/4/22, 28, 28, 5, , 
2017/4/23, 13, 36, 14, , 
2017/4/24, 27, 28, 7, , 
2017/4/25, 22, 29, 8, , 
2017/4/26, 22, 25, 9, , 
2017/4/27, 13, 31, 11, , 
2017/4/28, 15, 33, 7, , 
2017/4/29, 44, 31, 6, , 
2017/4/30, 20, 26, 5, , 
2017/5/1, 15, 22, 10, , 
2017/5/2, 18, 27, 8, , 
2017/5/3, 20, 33, 6, , 
2017/5/4, 16, 32, 16, , 
2017/5/5, 30, 33, 9, , 
2017/5/6, 12, 25, 5, , 
2017/5/7, 8, 28, 4, , 
2017/5/8, 19, 30, 6, , 
2017/5/9, 12, 27, 11, , 
2017/5/10, 19, 23, 10, , 
2017/5/11, 16, 24, 8, , 
2017/5/12, 16, 24, 17, , 
2017/5/13, 44, 29, 19, , 
2017/5/14, 50, 27, 10, , 
2017/5/15, 34, 27, 5, , 
2017/5/16, 13, 27, 19, , 
2017/5/17, 27, 44, 12, , 
2017/5/18, 38, 42, 7, , 
2017/5/19, 49, 30, 6, , 
2017/5/20, 18, 30, 4, , 
2017/5/21, 15, 32, 6, , 
2017/5/22, 12, 32, 9, , 
2017/5/23, 33, 34, 19, , 
2017/5/24, 48, 42, 9, , 
2017/5/25, 41, 36, 5, , 
2017/5/26, 19, 19, 8, , 
2017/5/27, 9, 18, 8, , 
2017/5/28, 23, 28, 10, , 
2017/5/29, 24, 39, 9, , 
2017/5/30, 27, 36, 12, , 
2017/5/31, 19, 36, 10, , 
2017/6/1, 21, 28, 4, , 
2017/6/2, 18, 29, 9, , 
2017/6/3, 24, 38, 7, , 
2017/6/4, 22, 33, 7, , 
2017/6/5, 27, 23, 8, , 
2017/6/6, 38, 18, 7, , 
2017/6/7, 7, 27, 9, , 
2017/6/8, 21, 30, 15, , 
2017/6/9, 27, 38, 15, , 
2017/6/10, 33, 53, 14, , 
2017/6/11, 42, 54, 5, , 
2017/6/12, 47, 53, 9, , 
2017/6/13, 52, 33, 12, , 
2017/6/14, 45, 27, 9, , 
2017/6/15, 32, 32, 8, , 
2017/6/16, 18, 40, 16, , 
2017/6/17, 48, 38, 12, , 
2017/6/18, 45, 38, 7, , 
2017/6/19, 41, 31, 8, , 
2017/6/20, 11, 26, 7, , 
2017/6/21, 10, 20, 8, , 
2017/6/22, 15, 28, 15, , 
2017/6/23, 23, 27, 11, , 
2017/6/24, 20, 27, 4, , 
2017/6/25, 6, 30, 6, , 
2017/6/26, 7, 22, 10, , 
2017/6/27, 9, 19, 11, , 
2017/6/28, 9, 32, 15, , 
2017/6/29, 23, 39, 13, , 
2017/6/30, 30, 40, 8, , 
2017/7/1, 31, 31, 7, , 
2017/1/3, 45, 13, 17, , 
2017/1/4, 23, 21, 10, , 
2017/1/5, 16, 22, 11, , 
2017/1/6, 21, 22, 12, , 
2017/1/7, 23, 22, 17, , 
2017/1/8, 31, 25, 9, , 
2017/1/9, 21, 21, 14, , 
2017/1/10, 29, 21, 16, , 
2017/1/11, 26, 21, 14, , 
2017/1/12, 38, 22, 13, , 
2017/1/13, 32, 30, 8, , 
2017/1/14, 19, 19, 20, , 
2017/1/15, 22, 25, 20, , 
2017/1/16, 34, 12, 27, , 
2017/1/17, 71, 18, 22, , 
2017/1/18, 53, 16, 20, , 
2017/1/19, 39, 16, 15, , 
2017/1/20, 44, 14, 14, , 
2017/1/21, 36, 6, 16, , 
2017/1/22, 42, 16, 9, , 
2017/1/23, 30, 17, 10, , 
2017/1/24, 26, 15, 15, , 
2017/1/25, 23, 15, 15, , 
2017/1/26, 26, 15, 14, , 
2017/1/27, 21, 22, 7, , 
2017/1/28, 15, 22, 9, , 
2017/1/29, 30, 25, 6, , 
2017/1/30, 12, 25, 13, , 
2017/1/31, 17, 22, 19, , 
2017/2/1, 30, 24, 16, , 
2017/2/2, 27, 29, 8, , 
2017/2/3, 13, 28, 10, , 
2017/2/4, 20, 28, 10, , 
2017/2/5, 23, 25, 10, , 
2017/2/6, 31, 27, 15, , 
2017/2/7, 32, 23, 14, , 
2017/2/8, 29, 25, 10, , 
2017/2/9, 17, 26, 11, , 
2017/2/10, 13, 26, 11, , 
2017/2/11, 23, 19, 18, , 
2017/2/12, 55, 21, 15, , 
2017/2/13, 31, 27, 12, , 
2017/2/14, 23, 21, 18, , 
2017/2/15, 41, 23, 13, , 
2017/2/16, 21, 21, 10, , 
2017/2/17, 22, 23, 15, , 
2017/2/18, 34, 36, 15, , 
2017/2/19, 43, 30, 12, , 
2017/2/20, 22, 30, 11, , 
2017/2/21, 15, 26, 23, , 
2017/2/22, 31, 12, 29, , 
2017/2/23, 60, 27, 9, , 
2017/2/24, 30, 14, 10, , 
2017/2/25, 28, 23, 9, , 
2017/2/26, 13, 29, 5, , 
2017/2/27, 17, 29, 12, , 
2017/2/28, 31, 15, 26, , 
2017/3/1, 48, 23, 12, , 
2017/3/2, 18, 31, 6, , 
2017/3/3, 21, 28, 8, , 
2017/3/4, 23, 30, 11, , 
2017/3/5, 18, 28, 14, , 
2017/3/6, 21, 23, 16, , 
2017/3/7, 31, 28, 13, , 
2017/3/8, 23, 32, 9, , 
2017/3/9, 20, 31, 7, , 
2017/3/10, 17, 29, 7, , 
2017/3/11, 14, 30, 8, , 
2017/3/12, 15, 28, 8, , 
2017/3/13, 18, 21, 20, , 
2017/3/14, 28, 25, 13, , 
2017/3/15, 17, 32, 7, , 
2017/3/16, 22, 33, 13, , 
2017/3/17, 19, 33, 20, , 
2017/3/18, 38, 33, 12, , 
2017/3/19, 36, 37, 11, , 
2017/3/20, 34, 24, 15, , 
2017/3/21, 57, 33, 17, , 
2017/3/22, 45, 30, 7, , 
2017/3/23, 19, 27, 19, , 
2017/3/24, 30, 27, 22, , 
2017/3/25, 50, 25, 13, , 
2017/3/26, 30, 28, 7, , 
2017/3/27, 32, 17, 20, , 
2017/3/28, 41, 20, 13, , 
2017/3/29, 26, 23, 18, , 
2017/3/30, 29, 28, 12, , 
2017/3/31, 23, 29, 12, , 
2017/4/1, 21, 34, 8, , 
2016/10/2, 5, 24, 7, , 
2016/10/3, 17, 12, 12, , 
2016/10/4, 26, 22, 9, , 
2016/10/5, 14, 29, 8, , 
2016/10/6, 16, 29, 9, , 
2016/10/7, 41, 32, 13, , 
2016/10/8, 32, 26, 6, , 
2016/10/9, 28, 18, 5, , 
2016/10/10, 18, 21, 7, , 
2016/10/11, 13, 23, 18, , 
2016/10/12, 22, 42, 12, , 
2016/10/13, 23, 30, 6, , 
2016/10/14, 30, 23, 16, , 
2016/10/15, 18, 28, 8, , 
2016/10/16, 13, 29, 7, , 
2016/10/17, 28, 14, 12, , 
2016/10/18, 24, 27, 7, , 
2016/10/19, 19, 20, 12, , 
2016/10/20, 17, 21, 13, , 
2016/10/21, 17, 18, 7, , 
2016/10/22, 18, 13, 3, , 
2016/10/23, 13, 19, 8, , 
2016/10/24, 10, 22, 8, , 
2016/10/25, 23, 22, 8, , 
2016/10/26, 28, 21, 14, , 
2016/10/27, 20, 20, 9, , 
2016/10/28, 20, 23, 10, , 
2016/10/29, 21, 23, 7, , 
2016/10/30, 23, 13, 6, , 
2016/10/31, 18, 17, 20, , 
2016/11/1, 28, 22, 17, , 
2016/11/2, 14, 15, 24, , 
2016/11/3, 52, 14, 10, , 
2016/11/4, 29, 17, 11, , 
2016/11/5, 24, 20, 9, , 
2016/11/6, 27, 14, 9, , 
2016/11/7, 32, , , , 
2016/11/10, 58, 22, 15, , 
2016/11/11, 31, 23, 9, , 
2016/11/12, 11, 23, 18, , 
2016/11/13, 30, 23, 10, , 
2016/11/14, 44, 20, 16, , 
2016/11/15, 45, 14, 28, , 
2016/11/16, 55, 13, 25, , 
2016/11/17, 38, 9, 24, , 
2016/11/18, 32, 14, 27, , 
2016/11/19, 54, 27, 9, , 
2016/11/20, 29, 25, 5, , 
2016/11/21, 10, 26, 5, , 
2016/11/22, 18, 25, 12, , 
2016/11/23, 12, 18, 23, , 
2016/11/24, 31, 23, 18, , 
2016/11/25, 45, 14, 17, , 
2016/11/26, 41, 12, 12, , 
2016/11/27, 21, 18, 13, , 
2016/11/28, 43, 15, 15, , 
2016/11/29, 42, 17, 16, , 
2016/11/30, 27, 12, 23, , 
2016/12/1, 32, 13, 10, , 
2016/12/2, 30, 18, 8, , 
2016/12/3, 13, 23, 9, , 
2016/12/4, 14, 22, 10, , 
2016/12/5, 17, 21, 11, , 
2016/12/6, 33, 17, 17, , 
2016/12/7, 43, 14, 12, , 
2016/12/8, 34, 16, 12, , 
2016/12/9, 32, 23, 14, , 
2016/12/10, 19, 21, 19, , 
2016/12/11, 26, 16, 14, , 
2016/12/12, 50, 16, 14, , 
2016/12/13, 26, 15, 13, , 
2016/12/14, 55, 25, 12, , 
2016/12/15, 22, 24, 12, , 
2016/12/16, 16, 18, 20, , 
2016/12/17, 21, 17, 20, , 
2016/12/18, 38, 25, 12, , 
2016/12/19, 24, 23, 19, , 
2016/12/20, 24, 23, 16, , 
2016/12/21, 36, 13, 24, , 
2016/12/22, 58, 17, 19, , 
2016/12/23, 46, 21, 16, , 
2016/12/24, 45, 18, 15, , 
2016/12/25, 37, 23, 9, , 
2016/12/26, 25, 23, 11, , 
2016/12/27, 10, 20, 6, , 
2016/12/28, 27, 19, 10, , 
2016/12/29, 23, 16, 15, , 
2016/12/30, 28, 19, 8, , 
2016/12/31, 15, 22, 9, , 
2017/1/1, 18, 23, 12, , 
2017/1/2, 30, 18, 17, , 
2016/7/2, 26, 23, 4, , 
2016/7/3, 17, 30, 7, , 
2016/7/4, 53, 28, 16, , 
2016/7/5, 39, 54, 17, , 
2016/7/6, 33, 45, 17, , 
2016/7/7, 62, 40, 13, , 
2016/7/8, 45, 32, 10, , 
2016/7/9, 50, 35, 4, , 
2016/7/10, 28, 24, 5, , 
2016/7/11, 15, 23, 8, , 
2016/7/12, 24, 42, 12, , 
2016/7/13, 69, 44, 10, , 
2016/7/14, 131, 39, 7, , 
2016/7/15, 13, 25, 10, , 
2016/7/16, 17, 22, 4, , 
2016/7/17, 24, 32, 12, , 
2016/7/18, 26, 34, 6, , 
2016/7/19, 30, 21, 8, , 
2016/7/20, 21, 37, 12, , 
2016/7/21, 26, 47, 14, , 
2016/7/22, 42, 38, 9, , 
2016/7/23, 38, 30, 5, , 
2016/7/24, 24, 22, 5, , 
2016/7/25, 23, 29, 8, , 
2016/7/26, 35, 31, 7, , 
2016/7/27, 25, 33, 16, , 
2016/7/28, 36, 24, 16, , 
2016/7/29, 42, 22, 11, , 
2016/7/30, 27, 20, 4, , 
2016/7/31, 14, 22, 5, , 
2016/8/1, 21, 27, 9, , 
2016/8/2, 26, 28, 13, , 
2016/8/3, 35, 32, 13, , 
2016/8/4, 30, 40, 16, , 
2016/8/5, 43, 44, 7, , 
2016/8/6, 43, 28, 3, , 
2016/8/7, 9, 22, 3, , 
2016/8/8, 11, 20, 7, , 
2016/8/9, 27, 44, 15, , 
2016/8/10, 23, 60, 13, , 
2016/8/11, 51, 51, 18, , 
2016/8/12, 55, 35, 7, , 
2016/8/13, 39, 28, 6, , 
2016/8/14, 20, 26, 4, , 
2016/8/15, 9, 24, 8, , 
2016/8/16, 17, 25, 6, , 
2016/8/17, 18, 29, 12, , 
2016/8/18, 18, 45, 13, , 
2016/8/19, 33, 38, 17, , 
2016/8/20, 44, 46, 9, , 
2016/8/21, 39, 26, 3, , 
2016/8/22, 21, 25, 9, , 
2016/8/23, 22, 36, 15, , 
