date, pm25, pm10, o3, no2, so2, co
2019/10/15, 35, , 14, , , 
2019/10/16, 27, , 29, , , 
2019/10/17, 17, , 24, , , 
2019/10/18, 25, , 29, , , 
2019/10/19, 22, , 41, , , 
2019/10/20, 36, , 35, , , 
2019/10/21, 39, , 33, , , 
2019/10/22, 18, , 21, , , 
2019/10/23, 24, , 36, , , 
2019/10/24, 24, , 27, , , 
2019/10/25, 19, , 15, , , 
2019/10/26, 7, , 35, , , 
2019/10/27, 18, , 33, , , 
2019/10/28, 21, , 17, , , 
2019/10/29, 36, , 8, , , 
2019/10/30, 11, , 11, , , 
2019/10/31, 12, , 21, , , 
2019/11/1, 16, , 23, , , 
2019/11/2, 20, , 26, , , 
2019/11/3, 33, , 36, , , 
2019/11/4, 29, , 34, , , 
2019/11/5, 33, , 13, , , 
2019/11/6, 38, , 24, , , 
2019/11/7, 38, , 23, , , 
2019/11/8, 30, , 17, , , 
2019/11/9, 29, , 27, , , 
2019/11/10, 34, , 33, , , 
2019/11/11, 34, , 23, , , 
2019/11/12, 22, , 21, , , 
2019/11/13, 11, , 18, , , 
2019/11/14, 14, , 24, , , 
2019/11/15, 23, , 23, , , 
2019/11/16, 26, , 30, , , 
2019/11/17, 27, , 40, , , 
2019/11/18, 38, , 24, , , 
2019/11/19, 31, , 31, , , 
2019/11/20, 43, , 31, , , 
2019/11/21, 34, , 22, , , 
2019/11/22, 22, , 7, , , 
2019/11/23, 10, , 15, , , 
2019/11/24, 18, , 29, , , 
2019/11/25, 23, , 24, , , 
2019/11/26, 27, , 16, , , 
2019/11/27, 50, , 23, , , 
2019/11/28, 19, , 21, , , 
2019/11/29, 20, , 9, , , 
2019/11/30, 22, , 27, , , 
2019/12/1, 23, , 28, , , 
2019/12/2, 14, , 24, , , 
2019/12/3, 13, , 23, , , 
2019/12/4, 22, , 14, , , 
2019/12/5, 24, , 32, , , 
2019/12/6, 36, , 24, , , 
2019/12/7, 30, , 18, , , 
2019/12/8, 30, , 40, , , 
2019/12/9, 46, , 27, , , 
2019/12/10, 36, , 17, , , 
2019/12/11, 10, , 18, , , 
2019/12/12, 8, , 23, , , 
2019/12/13, 9, , 13, , , 
2019/12/14, 35, , 26, , , 
2019/12/15, 40, , 30, , , 
2019/12/16, 45, , 15, , , 
2019/12/17, 20, , 25, , , 
2019/12/18, 23, , 17, , , 
2019/12/19, 28, , 21, , , 
2019/12/20, 24, , 16, , , 
2019/12/21, 29, , 17, , , 
2019/12/22, 44, , 25, , , 
2019/12/23, 31, , 10, , , 
2019/12/24, 39, , 39, , , 
2019/12/25, 34, , 36, , , 
2019/12/26, 32, , 15, , , 
2019/12/27, 33, , 24, , , 
2019/12/28, 29, , 16, , , 
2019/12/29, 19, , 17, , , 
2019/7/2, 45, , 26, , , 
2019/7/3, 24, , 26, , , 
2019/7/4, 23, , 22, , , 
2019/7/5, 57, , 22, , , 
2019/7/6, 52, , 28, , , 
2019/7/7, 40, , 30, , , 
2019/7/8, 44, , 27, , , 
2019/7/9, 26, , 26, , , 
2019/7/10, 40, , 34, , , 
2019/7/11, 40, , 38, , , 
2019/7/12, 27, , 38, , , 
2019/7/13, 30, , 35, , , 
2019/7/14, 35, , 24, , , 
2019/7/15, 12, , 45, , , 
2019/7/16, 21, , 30, , , 
2019/7/17, 42, , 25, , , 
2019/7/18, 31, , 24, , , 
2019/7/19, 28, , 24, , , 
2019/7/20, 30, , 22, , , 
2019/7/21, 42, , 27, , , 
2019/7/22, 56, , 35, , , 
2019/7/23, 47, , 34, , , 
2019/7/24, 24, , 42, , , 
2019/7/25, 33, , 44, , , 
2019/7/26, 41, , 40, , , 
2019/7/27, 47, , 43, , , 
2019/7/28, 41, , 24, , , 
2019/7/29, 36, , 27, , , 
2019/7/30, 37, , 47, , , 
2019/7/31, 42, , 38, , , 
2019/8/1, 37, , 35, , , 
2019/8/2, 44, , 35, , , 
2019/8/3, 41, , 32, , , 
2019/8/4, 49, , 45, , , 
2019/8/5, 43, , 60, , , 
2019/8/6, 46, , 45, , , 
2019/8/7, 28, , 35, , , 
2019/8/8, 35, , 26, , , 
2019/8/9, 43, , 29, , , 
2019/8/10, 41, , 27, , , 
2019/8/11, 42, , 25, , , 
2019/8/12, 33, , 27, , , 
2019/8/13, 32, , , , , 
2019/8/14, 33, , , , , 
2019/8/15, 32, , 39, , , 
2019/8/16, 40, , 41, , , 
2019/8/17, 39, , 27, , , 
2019/8/18, 32, , 19, , , 
2019/8/19, 37, , , , , 
2019/8/20, 29, , , , , 
2019/8/21, 52, , , , , 
2019/8/22, 61, , , , , 
2019/8/23, 54, , , , , 
2019/8/24, 31, , , , , 
2019/8/25, 23, , , , , 
2019/8/26, 30, , 27, , , 
2019/8/27, 57, , 34, , , 
2019/8/28, 37, , 60, , , 
2019/8/29, 41, , 55, , , 
2019/8/30, 39, , 21, , , 
2019/8/31, 32, , 38, , , 
2019/9/1, 23, , 45, , , 
2019/9/2, 38, , 41, , , 
2019/9/3, 47, , 39, , , 
2019/9/4, 42, , 38, , , 
2019/9/5, 41, , 59, , , 
2019/9/6, 48, , 54, , , 
2019/9/7, 51, , 44, , , 
2019/9/8, 47, , 26, , , 
2019/9/9, 30, , 32, , , 
2019/9/10, 29, , 32, , , 
2019/9/11, 33, , 25, , , 
2019/9/12, 32, , 30, , , 
2019/9/13, 27, , 43, , , 
2019/9/14, 23, , 46, , , 
2019/9/15, 28, , 47, , , 
2019/9/16, 37, , 40, , , 
2019/9/17, 38, , 31, , , 
2019/9/18, 11, , 32, , , 
2019/9/19, 14, , 20, , , 
2019/9/20, 12, , 23, , , 
2019/9/21, 19, , 30, , , 
2019/9/22, 28, , 26, , , 
2019/9/23, 17, , 27, , , 
2019/9/24, 20, , 26, , , 
2019/9/25, 19, , 30, , , 
2019/9/26, 20, , 34, , , 
2019/9/27, 24, , 31, , , 
2019/9/28, 25, , 27, , , 
2019/9/29, 25, , 27, , , 
2019/9/30, 29, , 21, , , 
2019/10/1, 31, , 29, , , 
2019/4/2, 30, , 41, , , 
2019/4/3, 30, , 37, , , 
2019/4/4, 23, , 37, , , 
2019/4/5, 29, , 37, , , 
2019/4/6, 29, , 31, , , 
2019/4/7, 29, , 15, , , 
2019/4/8, 35, , 43, , , 
2019/4/9, 34, , 48, , , 
2019/4/10, 46, , 44, , , 
2019/4/11, 37, , 29, , , 
2019/4/12, 24, , 37, , , 
2019/4/13, 21, , 31, , , 
2019/4/14, 22, , 38, , , 
2019/4/15, 28, , 48, , , 
2019/4/16, 27, , 37, , , 
2019/4/17, 29, , 30, , , 
2019/4/18, 35, , 37, , , 
2019/4/19, 22, , 38, , , 
2019/4/20, 15, , 21, , , 
2019/4/21, 27, , , , , 
2019/4/22, 25, , 34, , , 
2019/4/23, 29, , 32, , , 
2019/4/24, 40, , 31, , , 
2019/4/25, 16, , 35, , , 
2019/4/26, 24, , 45, , , 
2019/4/27, 26, , 45, , , 
2019/4/28, 38, , 38, , , 
2019/4/29, 32, , 31, , , 
2019/4/30, 40, , 20, , , 
2019/5/1, 49, , 23, , , 
2019/5/2, 50, , 39, , , 
2019/5/3, 22, , 32, , , 
2019/5/4, 27, , 38, , , 
2019/5/5, 21, , 40, , , 
2019/5/6, 24, , 28, , , 
2019/5/7, 27, , 25, , , 
2019/5/8, 29, , 29, , , 
2019/5/9, 19, , 22, , , 
2019/5/10, 18, , 22, , , 
2019/5/11, 15, , 22, , , 
2019/5/12, 13, , 40, , , 
2019/5/13, 19, , 45, , , 
2019/5/14, 27, , 50, , , 
2019/5/15, 39, , 47, , , 
2019/5/16, 40, , 44, , , 
2019/5/17, 38, , 32, , , 
2019/5/18, 39, , 28, , , 
2019/5/19, 41, , 46, , , 
2019/5/20, 37, , 27, , , 
2019/5/21, 55, , 37, , , 
2019/5/22, 40, , 26, , , 
2019/5/23, 65, , 26, , , 
2019/5/24, 47, , 34, , , 
2019/5/25, 46, , 27, , , 
2019/5/26, 37, , 28, , , 
2019/5/27, 33, , 31, , , 
2019/5/28, 35, , 24, , , 
2019/5/29, 45, , 20, , , 
2019/5/30, 32, , 39, , , 
2019/5/31, 19, , 44, , , 
2019/6/1, 29, , 50, , , 
2019/6/2, 32, , 41, , , 
2019/6/3, 26, , 31, , , 
2019/6/4, 34, , 21, , , 
2019/6/5, 28, , 15, , , 
2019/6/6, 18, , 43, , , 
2019/6/7, 10, , 37, , , 
2019/6/8, 8, , 41, , , 
2019/6/9, 22, , 29, , , 
2019/6/10, 22, , 3, , , 
2019/6/11, 14, , 36, , , 
2019/6/12, 20, , 42, , , 
2019/6/13, 23, , 46, , , 
2019/6/14, 23, , 48, , , 
2019/6/15, 40, , 34, , , 
2019/6/16, 28, , 39, , , 
2019/6/17, 21, , 55, , , 
2019/6/18, 24, , 54, , , 
2019/6/19, 34, , 35, , , 
2019/6/20, 41, , 30, , , 
2019/6/21, 47, , 22, , , 
2019/6/22, 58, , 18, , , 
2019/6/23, 56, , 27, , , 
2019/6/24, 50, , 42, , , 
2019/6/25, 30, , 32, , , 
2019/6/26, 34, , 23, , , 
2019/6/27, 58, , 25, , , 
2019/6/28, 56, , 30, , , 
2019/6/29, 55, , 36, , , 
2019/6/30, 60, , , , , 
2019/7/1, 33, , 25, , , 
2019/1/2, 33, , 10, , , 
2019/1/3, 20, , 10, , , 
2019/1/4, 13, , 23, , , 
2019/1/5, 19, , 21, , , 
2019/1/6, 26, , 32, , , 
2019/1/7, 23, , 28, , , 
2019/1/8, 24, , 29, , , 
2019/1/9, 21, , 30, , , 
2019/1/10, 20, , 16, , , 
2019/1/11, 28, , 16, , , 
2019/1/12, 27, , 20, , , 
2019/1/13, 24, , 21, , , 
2019/1/14, 35, , 19, , , 
2019/1/15, 34, , 9, , , 
2019/1/16, 34, , 17, , , 
2019/1/17, 32, , 17, , , 
2019/1/18, 28, , 14, , , 
2019/1/19, 28, , 25, , , 
2019/1/20, 19, , 25, , , 
2019/1/21, 19, , 30, , , 
2019/1/22, 21, , 24, , , 
2019/1/23, 26, , 25, , , 
2019/1/24, 23, , 22, , , 
2019/1/25, 24, , 21, , , 
2019/1/26, 29, , 24, , , 
2019/1/27, 39, , 30, , , 
2019/1/28, 32, , 28, , , 
2019/1/29, 28, , 28, , , 
2019/1/30, 17, , 24, , , 
2019/1/31, 21, , 18, , , 
2019/2/1, 27, , 20, , , 
2019/2/2, 26, , 20, , , 
2019/2/3, 39, , 24, , , 
2019/2/4, 41, , 24, , , 
2019/2/5, 57, , 22, , , 
2019/2/6, 69, , 20, , , 
2019/2/7, 66, , 21, , , 
2019/2/8, 39, , 24, , , 
2019/2/9, 30, , 23, , , 
2019/2/10, 25, , 14, , , 
2019/2/11, 26, , 8, , , 
2019/2/12, 34, , 30, , , 
2019/2/13, 30, , 30, , , 
2019/2/14, 27, , 31, , , 
2019/2/15, 34, , 24, , , 
2019/2/16, 46, , 22, , , 
2019/2/17, 29, , 24, , , 
2019/2/18, 31, , 26, , , 
2019/2/19, 28, , 24, , , 
2019/2/20, 21, , 25, , , 
2019/2/21, 20, , 26, , , 
2019/2/22, 27, , 22, , , 
2019/2/23, 18, , 37, , , 
2019/2/24, 29, , 37, , , 
2019/2/25, 28, , 31, , , 
2019/2/26, 22, , 22, , , 
2019/2/27, 28, , 13, , , 
2019/2/28, 21, , 18, , , 
2019/3/1, 29, , 18, , , 
2019/3/2, 34, , 16, , , 
2019/3/3, 31, , 32, , , 
2019/3/4, 24, , 32, , , 
2019/3/5, 23, , 36, , , 
2019/3/6, 25, , 37, , , 
2019/3/7, 35, , 34, , , 
2019/3/8, 35, , 31, , , 
