date, pm25, pm10, o3, no2, so2, co
2019/7/29, 55, 12, 15, 9, 1, 4
2019/7/30, 50, 12, 17, 9, 1, 3
2019/7/31, 30, 11, 16, 10, , 2
2019/8/1, 23, 12, 16, 10, 1, 3
2019/8/2, 24, 13, 13, 10, 1, 4
2019/8/3, 29, 14, 22, 6, 1, 3
2019/8/4, 48, 14, 19, 5, 1, 3
2019/8/5, 54, 16, 20, 8, 2, 4
2019/8/6, 51, 14, 2, 9, 1, 4
2019/8/7, 48, 11, , , , 
2019/8/8, 32, 12, 23, 4, , 1
2019/8/9, 25, 18, 23, 2, 1, 1
2019/8/10, 14, 14, 22, 1, , 
2019/8/11, 13, 5, 22, 3, , 
2019/8/12, 6, 9, 20, 8, , 2
2019/8/13, 13, 12, 14, 10, , 3
2019/8/14, 28, 14, 22, 9, 5, 3
2019/8/15, 38, 16, 25, 10, 1, 3
2019/8/16, 49, 10, 26, 10, , 2
2019/8/17, 31, 12, 21, 8, 1, 3
2019/8/18, 23, 16, 26, 4, 7, 3
2019/8/19, 40, 14, 22, 3, 1, 1
2019/8/20, 31, 9, 19, 6, , 1
2019/8/21, 14, 9, 21, 5, , 
2019/8/22, 12, 10, 22, 4, , 1
2019/8/23, 14, 21, 23, 6, , 2
2019/8/24, 31, 19, 29, 6, 1, 2
2019/8/25, 43, 19, 24, 4, 1, 3
2019/8/26, 39, 18, 19, 7, 1, 3
2019/8/27, 23, 9, 20, 9, , 3
2019/8/28, 18, 8, 22, 9, 1, 2
2019/8/29, 19, 11, 16, 9, , 3
2019/8/30, 29, 9, 20, 7, , 2
2019/8/31, 15, 9, 21, 4, , 
2019/9/1, 10, 9, 27, 3, , 3
2019/9/2, 18, 9, 17, 7, 1, 2
2019/9/3, 22, 10, 21, 8, , 3
2019/9/4, 27, 10, 23, 8, 1, 3
2019/9/5, 26, 12, 25, 6, 1, 2
2019/9/6, 21, 16, 26, 4, 1, 2
2019/9/7, 26, 16, 23, 1, , 1
2019/9/8, 16, 6, 24, 2, , 1
2019/9/9, 11, 7, 22, 4, , 2
2019/9/10, 9, 11, 20, 7, , 1
2019/9/11, 16, 14, 26, 6, 2, 3
2019/9/12, 27, 11, 26, 7, , 2
2019/9/13, 23, 17, 23, 9, 1, 3
2019/9/14, 29, 20, 24, 4, 1, 2
2019/9/15, 33, 15, 30, 5, 4, 2
2019/9/16, 33, 13, 22, 4, 2, 1
2019/9/17, 24, 13, 21, 7, , 
2019/9/18, 21, 10, 21, 8, 4, 2
2019/9/19, 15, 10, 24, 5, 2, 3
2019/9/20, 21, 12, 22, 2, 1, 
2019/9/21, 20, 14, 25, 3, 2, 
2019/9/22, 23, 20, 24, 3, , 3
2019/9/23, 40, 13, 21, 5, , 2
2019/9/24, 30, 7, 25, 6, 2, 2
2019/9/25, 15, 10, 24, 6, 1, 2
2019/9/26, 24, 12, 26, 4, , 2
2019/9/27, 22, 14, 24, 3, 1, 2
2019/9/28, 29, 14, 20, 2, 1, 2
