SUMLEV,STATE,COUNTY,STNAME,CTYNAME,YEAR,AGEGRP,TOT_POP,TOT_MALE,TOT_FEMALE,BA_MALE,BA_FEMALE,H_MALE,H_FEMALE
50.0,5.0,11.0,Arkansas,Bradley County,12.0,15.0,499.0,236.0,263.0,55.0,81.0,14.0,5.0
50.0,5.0,11.0,Arkansas,Bradley County,12.0,16.0,408.0,169.0,239.0,38.0,67.0,6.0,6.0
50.0,5.0,11.0,Arkansas,Bradley County,12.0,17.0,255.0,122.0,133.0,17.0,18.0,2.0,2.0
50.0,5.0,11.0,Arkansas,Bradley County,12.0,18.0,276.0,85.0,191.0,17.0,28.0,2.0,3.0
50.0,5.0,13.0,Arkansas,Calhoun County,12.0,0.0,5189.0,2622.0,2567.0,546.0,553.0,121.0,93.0
50.0,5.0,13.0,Arkansas,Calhoun County,12.0,15.0,294.0,141.0,153.0,21.0,32.0,2.0,3.0
50.0,5.0,13.0,Arkansas,Calhoun County,12.0,16.0,206.0,88.0,118.0,16.0,16.0,0.0,0.0
50.0,5.0,13.0,Arkansas,Calhoun County,12.0,17.0,152.0,59.0,93.0,13.0,21.0,0.0,1.0
50.0,5.0,13.0,Arkansas,Calhoun County,12.0,18.0,117.0,43.0,74.0,11.0,22.0,0.0,2.0
50.0,5.0,15.0,Arkansas,Carroll County,12.0,0.0,28380.0,14141.0,14239.0,134.0,104.0,2244.0,2062.0
50.0,5.0,15.0,Arkansas,Carroll County,12.0,15.0,1899.0,952.0,947.0,8.0,6.0,20.0,27.0
50.0,5.0,15.0,Arkansas,Carroll County,12.0,16.0,1293.0,628.0,665.0,1.0,5.0,10.0,20.0
50.0,5.0,15.0,Arkansas,Carroll County,12.0,17.0,724.0,315.0,409.0,0.0,0.0,9.0,18.0
50.0,5.0,15.0,Arkansas,Carroll County,12.0,18.0,663.0,253.0,410.0,0.0,1.0,6.0,5.0
50.0,5.0,17.0,Arkansas,Chicot County,12.0,0.0,10118.0,5097.0,5021.0,2732.0,2793.0,336.0,264.0
50.0,5.0,17.0,Arkansas,Chicot County,12.0,15.0,471.0,198.0,273.0,86.0,110.0,3.0,9.0
50.0,5.0,17.0,Arkansas,Chicot County,12.0,16.0,401.0,176.0,225.0,69.0,97.0,3.0,2.0
50.0,5.0,17.0,Arkansas,Chicot County,12.0,17.0,262.0,96.0,166.0,30.0,79.0,3.0,2.0
50.0,5.0,17.0,Arkansas,Chicot County,12.0,18.0,320.0,102.0,218.0,30.0,94.0,1.0,0.0
50.0,5.0,19.0,Arkansas,Clark County,12.0,0.0,22320.0,10598.0,11722.0,2516.0,2976.0,526.0,549.0
50.0,5.0,19.0,Arkansas,Clark County,12.0,15.0,956.0,457.0,499.0,92.0,111.0,1.0,9.0
50.0,5.0,19.0,Arkansas,Clark County,12.0,16.0,726.0,322.0,404.0,46.0,71.0,3.0,4.0
50.0,5.0,19.0,Arkansas,Clark County,12.0,17.0,502.0,212.0,290.0,33.0,55.0,2.0,4.0
50.0,5.0,19.0,Arkansas,Clark County,12.0,18.0,454.0,154.0,300.0,29.0,54.0,1.0,3.0
50.0,5.0,21.0,Arkansas,Clay County,12.0,0.0,14551.0,7102.0,7449.0,76.0,48.0,178.0,142.0
50.0,5.0,21.0,Arkansas,Clay County,12.0,15.0,867.0,404.0,463.0,0.0,0.0,4.0,4.0
50.0,5.0,21.0,Arkansas,Clay County,12.0,16.0,633.0,266.0,367.0,0.0,0.0,1.0,1.0
50.0,5.0,21.0,Arkansas,Clay County,12.0,17.0,431.0,186.0,245.0,1.0,0.0,0.0,2.0
50.0,5.0,21.0,Arkansas,Clay County,12.0,18.0,365.0,128.0,237.0,0.0,1.0,2.0,1.0
50.0,5.0,23.0,Arkansas,Cleburne County,12.0,0.0,24919.0,12241.0,12678.0,67.0,50.0,278.0,333.0
50.0,5.0,23.0,Arkansas,Cleburne County,12.0,15.0,1821.0,868.0,953.0,5.0,3.0,5.0,8.0
50.0,5.0,23.0,Arkansas,Cleburne County,12.0,16.0,1382.0,675.0,707.0,2.0,2.0,2.0,3.0
50.0,5.0,23.0,Arkansas,Cleburne County,12.0,17.0,877.0,395.0,482.0,0.0,0.0,3.0,6.0
50.0,5.0,23.0,Arkansas,Cleburne County,12.0,18.0,886.0,362.0,524.0,0.0,1.0,5.0,9.0
50.0,5.0,25.0,Arkansas,Cleveland County,12.0,0.0,7956.0,3938.0,4018.0,434.0,484.0,115.0,82.0
50.0,5.0,25.0,Arkansas,Cleveland County,12.0,15.0,487.0,244.0,243.0,17.0,23.0,7.0,0.0
50.0,5.0,25.0,Arkansas,Cleveland County,12.0,16.0,281.0,135.0,146.0,8.0,13.0,1.0,1.0
50.0,5.0,25.0,Arkansas,Cleveland County,12.0,17.0,242.0,105.0,137.0,7.0,13.0,3.0,3.0
50.0,5.0,25.0,Arkansas,Cleveland County,12.0,18.0,178.0,71.0,107.0,6.0,8.0,1.0,3.0
50.0,5.0,27.0,Arkansas,Columbia County,12.0,0.0,23457.0,11328.0,12129.0,3837.0,4524.0,369.0,290.0
50.0,5.0,27.0,Arkansas,Columbia County,12.0,15.0,1026.0,461.0,565.0,101.0,171.0,7.0,1.0
50.0,5.0,27.0,Arkansas,Columbia County,12.0,16.0,732.0,303.0,429.0,82.0,113.0,6.0,2.0
50.0,5.0,27.0,Arkansas,Columbia County,12.0,17.0,577.0,224.0,353.0,47.0,92.0,3.0,1.0
50.0,5.0,27.0,Arkansas,Columbia County,12.0,18.0,561.0,201.0,360.0,39.0,101.0,2.0,2.0
50.0,5.0,29.0,Arkansas,Conway County,12.0,0.0,20846.0,10260.0,10586.0,1170.0,1211.0,432.0,404.0
50.0,5.0,29.0,Arkansas,Conway County,12.0,15.0,1047.0,492.0,555.0,50.0,80.0,7.0,4.0
50.0,5.0,29.0,Arkansas,Conway County,12.0,16.0,785.0,374.0,411.0,43.0,38.0,4.0,5.0
50.0,5.0,29.0,Arkansas,Conway County,12.0,17.0,521.0,235.0,286.0,23.0,26.0,7.0,6.0
50.0,5.0,29.0,Arkansas,Conway County,12.0,18.0,541.0,208.0,333.0,27.0,41.0,3.0,3.0
50.0,5.0,31.0,Arkansas,Craighead County,12.0,0.0,110332.0,53554.0,56778.0,8638.0,9871.0,3032.0,2761.0
50.0,5.0,31.0,Arkansas,Craighead County,12.0,15.0,3920.0,1724.0,2196.0,69.0,89.0,25.0,20.0
50.0,5.0,31.0,Arkansas,Craighead County,12.0,16.0,2832.0,1162.0,1670.0,34.0,47.0,13.0,6.0
50.0,5.0,31.0,Arkansas,Craighead County,12.0,17.0,1832.0,713.0,1119.0,21.0,38.0,11.0,8.0
50.0,5.0,31.0,Arkansas,Craighead County,12.0,18.0,1906.0,682.0,1224.0,9.0,36.0,9.0,10.0
50.0,5.0,33.0,Arkansas,Crawford County,12.0,0.0,63257.0,31224.0,32033.0,555.0,544.0,2594.0,2537.0
50.0,5.0,33.0,Arkansas,Crawford County,12.0,15.0,2875.0,1351.0,1524.0,7.0,8.0,11.0,33.0
50.0,5.0,33.0,Arkansas,Crawford County,12.0,16.0,2147.0,985.0,1162.0,9.0,4.0,12.0,7.0
50.0,5.0,33.0,Arkansas,Crawford County,12.0,17.0,1304.0,570.0,734.0,3.0,11.0,14.0,13.0
50.0,5.0,33.0,Arkansas,Crawford County,12.0,18.0,1157.0,430.0,727.0,5.0,8.0,10.0,19.0
50.0,5.0,35.0,Arkansas,Crittenden County,12.0,0.0,47955.0,22784.0,25171.0,12058.0,14089.0,696.0,635.0
50.0,5.0,35.0,Arkansas,Crittenden County,12.0,15.0,1799.0,814.0,985.0,281.0,399.0,12.0,8.0
50.0,5.0,35.0,Arkansas,Crittenden County,12.0,16.0,1315.0,586.0,729.0,172.0,257.0,11.0,7.0
50.0,5.0,35.0,Arkansas,Crittenden County,12.0,17.0,776.0,313.0,463.0,89.0,148.0,8.0,3.0
50.0,5.0,35.0,Arkansas,Crittenden County,12.0,18.0,719.0,226.0,493.0,66.0,162.0,4.0,1.0
50.0,5.0,37.0,Arkansas,Cross County,12.0,0.0,16419.0,7977.0,8442.0,1811.0,1994.0,187.0,141.0
50.0,5.0,37.0,Arkansas,Cross County,12.0,15.0,888.0,395.0,493.0,75.0,93.0,5.0,2.0
50.0,5.0,37.0,Arkansas,Cross County,12.0,16.0,624.0,276.0,348.0,34.0,49.0,1.0,2.0
50.0,5.0,37.0,Arkansas,Cross County,12.0,17.0,372.0,164.0,208.0,23.0,29.0,1.0,1.0
50.0,5.0,37.0,Arkansas,Cross County,12.0,18.0,358.0,134.0,224.0,28.0,46.0,2.0,1.0
50.0,5.0,39.0,Arkansas,Dallas County,12.0,0.0,7009.0,3466.0,3543.0,1357.0,1482.0,166.0,105.0
50.0,5.0,39.0,Arkansas,Dallas County,12.0,15.0,418.0,178.0,240.0,58.0,75.0,4.0,2.0
50.0,5.0,39.0,Arkansas,Dallas County,12.0,16.0,328.0,146.0,182.0,32.0,56.0,1.0,1.0
50.0,5.0,39.0,Arkansas,Dallas County,12.0,17.0,192.0,82.0,110.0,23.0,35.0,0.0,0.0
50.0,5.0,39.0,Arkansas,Dallas County,12.0,18.0,253.0,81.0,172.0,23.0,60.0,1.0,1.0
50.0,5.0,41.0,Arkansas,Desha County,12.0,0.0,11361.0,5359.0,6002.0,2489.0,2953.0,372.0,359.0
50.0,5.0,41.0,Arkansas,Desha County,12.0,15.0,567.0,268.0,299.0,106.0,120.0,6.0,4.0
50.0,5.0,41.0,Arkansas,Desha County,12.0,16.0,419.0,177.0,242.0,58.0,102.0,1.0,2.0
50.0,5.0,41.0,Arkansas,Desha County,12.0,17.0,284.0,131.0,153.0,37.0,42.0,1.0,1.0
50.0,5.0,41.0,Arkansas,Desha County,12.0,18.0,240.0,68.0,172.0,9.0,59.0,4.0,1.0
50.0,5.0,43.0,Arkansas,Drew County,12.0,0.0,18219.0,8873.0,9346.0,2408.0,2712.0,363.0,321.0
50.0,5.0,43.0,Arkansas,Drew County,12.0,15.0,773.0,355.0,418.0,89.0,95.0,1.0,2.0
50.0,5.0,43.0,Arkansas,Drew County,12.0,16.0,646.0,268.0,378.0,62.0,68.0,2.0,3.0
50.0,5.0,43.0,Arkansas,Drew County,12.0,17.0,473.0,184.0,289.0,31.0,65.0,3.0,2.0
50.0,5.0,43.0,Arkansas,Drew County,12.0,18.0,420.0,151.0,269.0,36.0,67.0,3.0,1.0
50.0,5.0,45.0,Arkansas,Faulkner County,12.0,0.0,126007.0,61487.0,64520.0,7224.0,8152.0,2791.0,2486.0
50.0,5.0,45.0,Arkansas,Faulkner County,12.0,15.0,4468.0,2047.0,2421.0,79.0,144.0,16.0,16.0
50.0,5.0,45.0,Arkansas,Faulkner County,12.0,16.0,2903.0,1269.0,1634.0,54.0,82.0,9.0,10.0
50.0,5.0,45.0,Arkansas,Faulkner County,12.0,17.0,1808.0,773.0,1035.0,29.0,41.0,6.0,6.0
50.0,5.0,45.0,Arkansas,Faulkner County,12.0,18.0,1621.0,570.0,1051.0,14.0,53.0,8.0,14.0
50.0,5.0,47.0,Arkansas,Franklin County,12.0,0.0,17715.0,8837.0,8878.0,109.0,55.0,302.0,272.0
50.0,5.0,47.0,Arkansas,Franklin County,12.0,15.0,874.0,396.0,478.0,2.0,6.0,6.0,9.0
50.0,5.0,47.0,Arkansas,Franklin County,12.0,16.0,666.0,291.0,375.0,0.0,0.0,4.0,7.0
50.0,5.0,47.0,Arkansas,Franklin County,12.0,17.0,479.0,218.0,261.0,2.0,0.0,2.0,4.0
50.0,5.0,47.0,Arkansas,Franklin County,12.0,18.0,446.0,159.0,287.0,1.0,1.0,6.0,2.0
50.0,5.0,49.0,Arkansas,Fulton County,12.0,0.0,12477.0,6160.0,6317.0,46.0,42.0,106.0,109.0
50.0,5.0,49.0,Arkansas,Fulton County,12.0,15.0,857.0,417.0,440.0,4.0,0.0,2.0,1.0
50.0,5.0,49.0,Arkansas,Fulton County,12.0,16.0,646.0,300.0,346.0,1.0,0.0,1.0,3.0
50.0,5.0,49.0,Arkansas,Fulton County,12.0,17.0,412.0,205.0,207.0,0.0,0.0,1.0,3.0
50.0,5.0,49.0,Arkansas,Fulton County,12.0,18.0,389.0,165.0,224.0,0.0,1.0,0.0,2.0
50.0,5.0,51.0,Arkansas,Garland County,12.0,0.0,99386.0,47783.0,51603.0,4254.0,4445.0,3019.0,2881.0
50.0,5.0,51.0,Arkansas,Garland County,12.0,15.0,6348.0,2889.0,3459.0,125.0,145.0,50.0,54.0
50.0,5.0,51.0,Arkansas,Garland County,12.0,16.0,4657.0,2140.0,2517.0,72.0,99.0,33.0,28.0
50.0,5.0,51.0,Arkansas,Garland County,12.0,17.0,2986.0,1361.0,1625.0,36.0,69.0,23.0,23.0
50.0,5.0,51.0,Arkansas,Garland County,12.0,18.0,2810.0,1069.0,1741.0,30.0,73.0,9.0,47.0
50.0,5.0,53.0,Arkansas,Grant County,12.0,0.0,18265.0,9015.0,9250.0,263.0,228.0,301.0,251.0
50.0,5.0,53.0,Arkansas,Grant County,12.0,15.0,914.0,446.0,468.0,12.0,6.0,6.0,5.0
50.0,5.0,53.0,Arkansas,Grant County,12.0,16.0,675.0,302.0,373.0,5.0,2.0,2.0,3.0
50.0,5.0,53.0,Arkansas,Grant County,12.0,17.0,395.0,179.0,216.0,1.0,4.0,1.0,0.0
50.0,5.0,53.0,Arkansas,Grant County,12.0,18.0,381.0,135.0,246.0,3.0,2.0,0.0,2.0
50.0,5.0,55.0,Arkansas,Greene County,12.0,0.0,45325.0,22336.0,22989.0,427.0,398.0,704.0,639.0
50.0,5.0,55.0,Arkansas,Greene County,12.0,15.0,1959.0,925.0,1034.0,1.0,6.0,12.0,9.0
50.0,5.0,55.0,Arkansas,Greene County,12.0,16.0,1419.0,613.0,806.0,1.0,1.0,5.0,10.0
50.0,5.0,55.0,Arkansas,Greene County,12.0,17.0,920.0,361.0,559.0,2.0,1.0,4.0,3.0
50.0,5.0,55.0,Arkansas,Greene County,12.0,18.0,761.0,280.0,481.0,2.0,1.0,3.0,3.0
50.0,5.0,57.0,Arkansas,Hempstead County,12.0,0.0,21532.0,10429.0,11103.0,2997.0,3560.0,1498.0,1366.0
50.0,5.0,57.0,Arkansas,Hempstead County,12.0,15.0,998.0,445.0,553.0,123.0,157.0,7.0,21.0
50.0,5.0,57.0,Arkansas,Hempstead County,12.0,16.0,813.0,384.0,429.0,102.0,81.0,8.0,15.0
50.0,5.0,57.0,Arkansas,Hempstead County,12.0,17.0,509.0,223.0,286.0,43.0,68.0,2.0,7.0
50.0,5.0,57.0,Arkansas,Hempstead County,12.0,18.0,494.0,165.0,329.0,35.0,80.0,3.0,6.0
50.0,5.0,59.0,Arkansas,Hot Spring County,12.0,0.0,33771.0,17646.0,16125.0,2161.0,1666.0,692.0,553.0
50.0,5.0,59.0,Arkansas,Hot Spring County,12.0,15.0,1760.0,851.0,909.0,64.0,71.0,14.0,14.0
50.0,5.0,59.0,Arkansas,Hot Spring County,12.0,16.0,1228.0,557.0,671.0,43.0,50.0,5.0,2.0
50.0,5.0,59.0,Arkansas,Hot Spring County,12.0,17.0,724.0,310.0,414.0,19.0,28.0,3.0,2.0
50.0,5.0,59.0,Arkansas,Hot Spring County,12.0,18.0,710.0,297.0,413.0,30.0,30.0,5.0,5.0
50.0,5.0,61.0,Arkansas,Howard County,12.0,0.0,13202.0,6373.0,6829.0,1292.0,1491.0,871.0,867.0
50.0,5.0,61.0,Arkansas,Howard County,12.0,15.0,635.0,293.0,342.0,40.0,57.0,11.0,5.0
50.0,5.0,61.0,Arkansas,Howard County,12.0,16.0,442.0,177.0,265.0,26.0,40.0,6.0,2.0
50.0,5.0,61.0,Arkansas,Howard County,12.0,17.0,328.0,143.0,185.0,18.0,22.0,5.0,3.0
50.0,5.0,61.0,Arkansas,Howard County,12.0,18.0,282.0,100.0,182.0,13.0,27.0,5.0,2.0
50.0,5.0,63.0,Arkansas,Independence County,12.0,0.0,37825.0,18479.0,19346.0,495.0,435.0,1281.0,1233.0
50.0,5.0,63.0,Arkansas,Independence County,12.0,15.0,1767.0,812.0,955.0,3.0,9.0,10.0,9.0
50.0,5.0,63.0,Arkansas,Independence County,12.0,16.0,1205.0,550.0,655.0,6.0,3.0,7.0,5.0
50.0,5.0,63.0,Arkansas,Independence County,12.0,17.0,917.0,351.0,566.0,2.0,5.0,7.0,4.0
50.0,5.0,63.0,Arkansas,Independence County,12.0,18.0,827.0,287.0,540.0,2.0,3.0,5.0,7.0
50.0,5.0,65.0,Arkansas,Izard County,12.0,0.0,13629.0,7073.0,6556.0,254.0,40.0,197.0,149.0
50.0,5.0,65.0,Arkansas,Izard County,12.0,15.0,897.0,441.0,456.0,0.0,1.0,6.0,6.0
50.0,5.0,65.0,Arkansas,Izard County,12.0,16.0,719.0,349.0,370.0,1.0,0.0,6.0,7.0
50.0,5.0,65.0,Arkansas,Izard County,12.0,17.0,522.0,237.0,285.0,0.0,1.0,1.0,3.0
50.0,5.0,65.0,Arkansas,Izard County,12.0,18.0,454.0,185.0,269.0,0.0,0.0,5.0,1.0
50.0,5.0,67.0,Arkansas,Jackson County,12.0,0.0,16719.0,8297.0,8422.0,1463.0,1441.0,292.0,211.0
50.0,5.0,67.0,Arkansas,Jackson County,12.0,15.0,829.0,354.0,475.0,39.0,41.0,2.0,4.0
50.0,5.0,67.0,Arkansas,Jackson County,12.0,16.0,590.0,272.0,318.0,24.0,32.0,2.0,6.0
50.0,5.0,67.0,Arkansas,Jackson County,12.0,17.0,371.0,156.0,215.0,13.0,23.0,0.0,1.0
50.0,5.0,67.0,Arkansas,Jackson County,12.0,18.0,317.0,107.0,210.0,6.0,26.0,4.0,3.0
50.0,5.0,69.0,Arkansas,Jefferson County,12.0,0.0,66824.0,33005.0,33819.0,18506.0,19848.0,860.0,613.0
50.0,5.0,69.0,Arkansas,Jefferson County,12.0,15.0,3146.0,1493.0,1653.0,620.0,788.0,19.0,8.0
50.0,5.0,69.0,Arkansas,Jefferson County,12.0,16.0,2077.0,919.0,1158.0,329.0,468.0,14.0,3.0
50.0,5.0,69.0,Arkansas,Jefferson County,12.0,17.0,1418.0,571.0,847.0,183.0,302.0,1.0,8.0
50.0,5.0,69.0,Arkansas,Jefferson County,12.0,18.0,1354.0,408.0,946.0,171.0,369.0,0.0,4.0
50.0,5.0,71.0,Arkansas,Johnson County,12.0,0.0,26578.0,13157.0,13421.0,325.0,258.0,1920.0,1871.0
50.0,5.0,71.0,Arkansas,Johnson County,12.0,15.0,1233.0,601.0,632.0,5.0,11.0,21.0,22.0
50.0,5.0,71.0,Arkansas,Johnson County,12.0,16.0,848.0,395.0,453.0,4.0,4.0,19.0,15.0
50.0,5.0,71.0,Arkansas,Johnson County,12.0,17.0,506.0,229.0,277.0,0.0,4.0,8.0,9.0
50.0,5.0,71.0,Arkansas,Johnson County,12.0,18.0,514.0,194.0,320.0,3.0,4.0,10.0,22.0
50.0,5.0,73.0,Arkansas,Lafayette County,12.0,0.0,6624.0,3238.0,3386.0,1130.0,1274.0,110.0,85.0
50.0,5.0,73.0,Arkansas,Lafayette County,12.0,15.0,440.0,205.0,235.0,44.0,65.0,2.0,2.0
50.0,5.0,73.0,Arkansas,Lafayette County,12.0,16.0,331.0,154.0,177.0,47.0,52.0,1.0,0.0
50.0,5.0,73.0,Arkansas,Lafayette County,12.0,17.0,230.0,93.0,137.0,22.0,50.0,2.0,0.0
50.0,5.0,73.0,Arkansas,Lafayette County,12.0,18.0,192.0,87.0,105.0,31.0,39.0,0.0,2.0
50.0,5.0,75.0,Arkansas,Lawrence County,12.0,0.0,16406.0,8036.0,8370.0,102.0,97.0,142.0,150.0
50.0,5.0,75.0,Arkansas,Lawrence County,12.0,15.0,862.0,398.0,464.0,4.0,6.0,0.0,0.0
50.0,5.0,75.0,Arkansas,Lawrence County,12.0,16.0,631.0,282.0,349.0,6.0,5.0,0.0,2.0
50.0,5.0,75.0,Arkansas,Lawrence County,12.0,17.0,462.0,196.0,266.0,5.0,7.0,0.0,1.0
50.0,5.0,75.0,Arkansas,Lawrence County,12.0,18.0,424.0,145.0,279.0,14.0,17.0,3.0,2.0
50.0,5.0,77.0,Arkansas,Lee County,12.0,0.0,8857.0,4983.0,3874.0,2591.0,2226.0,135.0,71.0
50.0,5.0,77.0,Arkansas,Lee County,12.0,15.0,485.0,214.0,271.0,111.0,140.0,5.0,7.0
50.0,5.0,77.0,Arkansas,Lee County,12.0,16.0,336.0,151.0,185.0,48.0,84.0,1.0,4.0
50.0,5.0,77.0,Arkansas,Lee County,12.0,17.0,201.0,77.0,124.0,24.0,56.0,1.0,1.0
50.0,5.0,77.0,Arkansas,Lee County,12.0,18.0,247.0,101.0,146.0,49.0,80.0,4.0,2.0
50.0,5.0,79.0,Arkansas,Lincoln County,12.0,0.0,13024.0,7995.0,5029.0,2834.0,1077.0,360.0,182.0
50.0,5.0,79.0,Arkansas,Lincoln County,12.0,15.0,576.0,297.0,279.0,60.0,41.0,2.0,5.0
50.0,5.0,79.0,Arkansas,Lincoln County,12.0,16.0,359.0,160.0,199.0,26.0,37.0,3.0,0.0
50.0,5.0,79.0,Arkansas,Lincoln County,12.0,17.0,287.0,112.0,175.0,22.0,32.0,0.0,2.0
50.0,5.0,79.0,Arkansas,Lincoln County,12.0,18.0,254.0,75.0,179.0,16.0,43.0,0.0,4.0
50.0,5.0,81.0,Arkansas,Little River County,12.0,0.0,12259.0,5904.0,6355.0,1119.0,1315.0,229.0,228.0
50.0,5.0,81.0,Arkansas,Little River County,12.0,15.0,715.0,320.0,395.0,52.0,71.0,6.0,6.0
50.0,5.0,81.0,Arkansas,Little River County,12.0,16.0,526.0,254.0,272.0,32.0,47.0,2.0,6.0
50.0,5.0,81.0,Arkansas,Little River County,12.0,17.0,291.0,120.0,171.0,12.0,14.0,2.0,1.0
50.0,5.0,81.0,Arkansas,Little River County,12.0,18.0,262.0,94.0,168.0,6.0,34.0,5.0,1.0
50.0,5.0,83.0,Arkansas,Logan County,12.0,0.0,21466.0,10700.0,10766.0,173.0,145.0,356.0,295.0
50.0,5.0,83.0,Arkansas,Logan County,12.0,15.0,1159.0,555.0,604.0,8.0,9.0,7.0,6.0
50.0,5.0,83.0,Arkansas,Logan County,12.0,16.0,848.0,385.0,463.0,6.0,7.0,6.0,5.0
50.0,5.0,83.0,Arkansas,Logan County,12.0,17.0,559.0,255.0,304.0,1.0,3.0,1.0,1.0
50.0,5.0,83.0,Arkansas,Logan County,12.0,18.0,473.0,177.0,296.0,3.0,2.0,1.0,5.0
50.0,5.0,85.0,Arkansas,Lonoke County,12.0,0.0,73309.0,35960.0,37349.0,2253.0,2399.0,1825.0,1525.0
50.0,5.0,85.0,Arkansas,Lonoke County,12.0,15.0,2668.0,1235.0,1433.0,57.0,68.0,10.0,19.0
50.0,5.0,85.0,Arkansas,Lonoke County,12.0,16.0,1919.0,876.0,1043.0,45.0,47.0,5.0,12.0
50.0,5.0,85.0,Arkansas,Lonoke County,12.0,17.0,1154.0,448.0,706.0,26.0,49.0,4.0,11.0
50.0,5.0,85.0,Arkansas,Lonoke County,12.0,18.0,992.0,332.0,660.0,13.0,57.0,6.0,7.0
50.0,5.0,87.0,Arkansas,Madison County,12.0,0.0,16576.0,8300.0,8276.0,84.0,67.0,517.0,460.0
50.0,5.0,87.0,Arkansas,Madison County,12.0,15.0,848.0,410.0,438.0,0.0,4.0,6.0,4.0
50.0,5.0,87.0,Arkansas,Madison County,12.0,16.0,605.0,286.0,319.0,0.0,0.0,7.0,6.0
50.0,5.0,87.0,Arkansas,Madison County,12.0,17.0,377.0,168.0,209.0,0.0,0.0,1.0,2.0
50.0,5.0,87.0,Arkansas,Madison County,12.0,18.0,322.0,110.0,212.0,0.0,0.0,2.0,0.0
50.0,5.0,89.0,Arkansas,Marion County,12.0,0.0,16694.0,8180.0,8514.0,52.0,49.0,189.0,219.0
50.0,5.0,89.0,Arkansas,Marion County,12.0,15.0,1363.0,663.0,700.0,1.0,0.0,3.0,9.0
50.0,5.0,89.0,Arkansas,Marion County,12.0,16.0,952.0,468.0,484.0,1.0,2.0,3.0,6.0
50.0,5.0,89.0,Arkansas,Marion County,12.0,17.0,538.0,274.0,264.0,0.0,0.0,0.0,4.0
50.0,5.0,89.0,Arkansas,Marion County,12.0,18.0,415.0,147.0,268.0,0.0,0.0,2.0,5.0
50.0,5.0,91.0,Arkansas,Miller County,12.0,0.0,43257.0,21294.0,21963.0,5165.0,5810.0,816.0,736.0
50.0,5.0,91.0,Arkansas,Miller County,12.0,15.0,1957.0,870.0,1087.0,148.0,218.0,12.0,2.0
50.0,5.0,91.0,Arkansas,Miller County,12.0,16.0,1429.0,634.0,795.0,98.0,94.0,13.0,11.0
50.0,5.0,91.0,Arkansas,Miller County,12.0,17.0,905.0,395.0,510.0,46.0,88.0,6.0,39.0
50.0,5.0,91.0,Arkansas,Miller County,12.0,18.0,806.0,247.0,559.0,45.0,120.0,7.0,17.0
50.0,5.0,93.0,Arkansas,Mississippi County,12.0,0.0,40651.0,19795.0,20856.0,6726.0,7752.0,925.0,866.0
50.0,5.0,93.0,Arkansas,Mississippi County,12.0,15.0,1612.0,702.0,910.0,146.0,210.0,10.0,13.0
50.0,5.0,93.0,Arkansas,Mississippi County,12.0,16.0,1043.0,459.0,584.0,86.0,123.0,8.0,8.0
50.0,5.0,93.0,Arkansas,Mississippi County,12.0,17.0,746.0,292.0,454.0,63.0,100.0,7.0,4.0
50.0,5.0,93.0,Arkansas,Mississippi County,12.0,18.0,682.0,217.0,465.0,48.0,89.0,5.0,5.0
50.0,5.0,95.0,Arkansas,Monroe County,12.0,0.0,6701.0,3137.0,3564.0,1231.0,1461.0,107.0,67.0
50.0,5.0,95.0,Arkansas,Monroe County,12.0,15.0,381.0,179.0,202.0,57.0,63.0,0.0,2.0
50.0,5.0,95.0,Arkansas,Monroe County,12.0,16.0,298.0,122.0,176.0,36.0,59.0,0.0,1.0
50.0,5.0,95.0,Arkansas,Monroe County,12.0,17.0,220.0,99.0,121.0,39.0,34.0,1.0,0.0
50.0,5.0,95.0,Arkansas,Monroe County,12.0,18.0,215.0,79.0,136.0,23.0,49.0,2.0,3.0
50.0,5.0,97.0,Arkansas,Montgomery County,12.0,0.0,8986.0,4457.0,4529.0,37.0,35.0,195.0,212.0
50.0,5.0,97.0,Arkansas,Montgomery County,12.0,15.0,649.0,324.0,325.0,0.0,1.0,5.0,6.0
50.0,5.0,97.0,Arkansas,Montgomery County,12.0,16.0,497.0,237.0,260.0,0.0,0.0,3.0,2.0
50.0,5.0,97.0,Arkansas,Montgomery County,12.0,17.0,306.0,135.0,171.0,0.0,1.0,1.0,2.0
50.0,5.0,97.0,Arkansas,Montgomery County,12.0,18.0,280.0,119.0,161.0,0.0,0.0,0.0,2.0
50.0,5.0,99.0,Arkansas,Nevada County,12.0,0.0,8252.0,4088.0,4164.0,1227.0,1319.0,201.0,188.0
50.0,5.0,99.0,Arkansas,Nevada County,12.0,15.0,432.0,203.0,229.0,54.0,47.0,2.0,3.0
50.0,5.0,99.0,Arkansas,Nevada County,12.0,16.0,324.0,140.0,184.0,33.0,55.0,0.0,1.0
50.0,5.0,99.0,Arkansas,Nevada County,12.0,17.0,222.0,99.0,123.0,32.0,42.0,2.0,0.0
50.0,5.0,99.0,Arkansas,Nevada County,12.0,18.0,215.0,81.0,134.0,21.0,31.0,1.0,1.0
50.0,5.0,101.0,Arkansas,Newton County,12.0,0.0,7753.0,3917.0,3836.0,20.0,18.0,71.0,80.0
50.0,5.0,101.0,Arkansas,Newton County,12.0,15.0,579.0,297.0,282.0,1.0,0.0,1.0,5.0
50.0,5.0,101.0,Arkansas,Newton County,12.0,16.0,416.0,202.0,214.0,0.0,0.0,1.0,3.0
