date, pm25, o3, no2, so2, co
2018/7/7, 19, 21, 10, 1, 3
2018/7/8, 16, 23, 13, 1, 4
2018/7/9, 22, 25, 19, 1, 4
2018/7/10, 27, 24, 16, 1, 3
2018/7/11, 25, 25, 13, 1, 4
2018/7/12, 14, 25, 16, 1, 4
2018/7/13, 35, 26, 23, 3, 4
2018/7/14, 44, 32, 21, 2, 4
2018/7/15, 41, 36, 20, 1, 4
2018/7/16, 39, 30, 31, 1, 5
2018/7/17, 48, 28, 23, 1, 4
2018/7/18, 43, 19, 14, 1, 4
2018/7/19, 26, 18, 15, 1, 4
2018/7/20, 26, 24, 14, 1, 4
2018/7/21, 32, 24, 12, 1, 3
2018/7/22, 26, 30, 13, 1, 3
2018/7/23, 30, 28, 21, 2, 5
2018/7/24, 38, 30, 23, 2, 5
2018/7/25, 44, 32, 33, 2, 6
2018/7/26, 53, 37, 37, 2, 6
2018/7/27, 52, 25, 27, 3, 5
2018/7/28, 44, 20, 21, 2, 4
2018/7/29, 39, 31, 27, 2, 5
2018/7/30, 52, 36, 37, 2, 6
2018/7/31, 62, 25, 13, 1, 4
2018/8/1, 39, 18, 13, 1, 4
2018/8/2, 25, 11, 11, 1, 3
2018/8/3, 16, 18, 14, 1, 4
2018/8/4, 24, 17, 14, 1, 3
2018/8/5, 25, 24, 23, 1, 4
2018/8/6, 40, 20, 19, 2, 5
2018/8/7, 32, 31, 24, 1, 5
2018/8/8, 39, 26, 35, 2, 6
2018/8/9, 54, 34, 28, 2, 5
2018/8/10, 53, 18, 21, 2, 5
2018/8/11, 39, 14, 15, 1, 2
2018/8/12, 18, 14, 60, 1, 3
2018/8/13, 31, 15, 13, 1, 4
2018/8/14, 57, 28, 53, 1, 8
2018/8/15, 141, 27, 46, 2, 10
2018/8/16, 141, 14, 25, 1, 6
2018/8/17, 71, 25, 25, 1, 6
2018/8/18, 58, 23, , 1, 
2018/8/19, 73, 24, 27, , 6
2018/8/20, 94, 51, 20, 2, 9
2018/8/21, 130, 27, 55, 1, 14
2018/8/22, 175, 36, 60, 2, 12
2018/8/23, 172, 21, 19, 1, 5
2018/8/24, 83, 27, 18, 1, 7
2018/8/25, 102, 21, 20, 1, 5
2018/8/26, 114, 18, 13, 1, 4
2018/8/27, 58, 24, 21, 1, 4
2018/8/28, 45, 25, 33, 1, 7
2018/8/29, 56, 23, 21, 1, 6
2018/8/30, 49, 19, 15, 1, 5
2018/8/31, 25, 21, 13, 1, 4
2018/9/1, 21, 22, 11, , 3
2018/9/2, 24, 22, 12, , 3
2018/9/3, 32, 26, 10, , 3
2018/9/4, 16, 27, 12, 1, 4
2018/9/5, 35, 27, 24, 1, 6
2018/9/6, 54, 28, 40, 2, 8
2018/9/7, 72, 21, 18, 1, 4
2018/9/8, 31, 23, 12, 1, 4
2018/9/9, 22, 24, 10, , 3
2018/9/10, 21, 22, 17, 1, 3
2018/9/11, 34, 23, 17, 1, 4
2018/9/12, 30, 24, 19, 1, 5
2018/9/13, 26, 22, 20, 1, 5
2018/9/14, 30, 22, 18, 1, 4
2018/9/15, 23, 18, 11, 1, 3
2018/9/16, 18, 25, 10, 1, 3
2018/9/17, 17, 20, 11, 1, 3
2018/9/18, 21, 22, 14, 1, 3
2018/9/19, 27, 23, 19, 1, 5
2018/9/20, 41, 20, 12, 1, 3
2018/9/21, 22, 14, 16, 1, 4
2018/9/22, 29, 24, 9, 1, 3
2018/9/23, 17, 24, 13, 1, 4
2018/9/24, 39, 21, 15, 1, 4
2018/9/25, 41, 15, 12, 1, 3
2018/9/26, 37, 14, 13, 1, 4
2018/9/27, 37, 20, 14, 1, 3
2018/9/28, 40, 17, 15, 1, 4
2018/9/29, 35, 19, 19, 2, 4
2018/9/30, 44, 14, 13, 1, 5
2018/10/1, 44, 15, 15, 1, 3
2018/4/2, 18, , 18, , 4
2018/4/3, 18, , 23, , 4
2018/4/4, 28, , 15, , 3
2018/4/5, 15, , 19, , 5
2018/4/6, 33, , 18, , 5
2018/4/7, 24, , 17, , 4
2018/4/8, 26, , 7, , 3
2018/4/9, 14, , 21, , 5
2018/4/10, 26, , 24, , 4
2018/4/11, 29, , 16, , 4
2018/4/12, 18, , 18, , 4
2018/4/13, 19, , 13, , 3
2018/4/14, 19, , 15, , 4
2018/4/15, 19, , 10, , 3
2018/4/16, 17, , 20, , 3
2018/4/17, 20, , 19, , 4
2018/4/18, 29, , 12, , 3
2018/4/19, 17, , 18, , 4
2018/4/21, 37, , 10, , 2
2018/4/22, 39, , 8, , 2
2018/4/23, 36, , 18, , 4
2018/4/24, 33, , 23, , 4
2018/4/25, 37, , 18, , 4
2018/4/26, 35, , 23, , 5
2018/4/27, 44, , 21, , 4
2018/4/28, 34, , 14, , 4
2018/4/29, 27, , 11, , 3
2018/4/30, 20, , 24, , 5
2018/5/1, 30, , 27, , 5
2018/5/2, 37, , 26, , 5
2018/5/3, 41, , 20, , 5
2018/5/4, 46, , 17, , 4
2018/5/5, 18, , 13, , 4
2018/5/6, 26, , 20, , 4
2018/5/7, 44, , 21, , 4
2018/5/8, 26, , 23, , 4
2018/5/9, 34, , 18, , 4
2018/5/10, 18, , 19, , 3
2018/5/11, 22, , 17, , 4
2018/5/12, 24, , 10, , 3
2018/5/13, 25, , 27, , 5
2018/5/14, 47, 36, 32, 2, 5
2018/5/15, 56, 25, 18, 1, 4
2018/5/16, 36, 26, 16, , 4
2018/5/17, 20, 26, 18, 1, 4
2018/5/18, 22, 15, 25, 2, 5
2018/5/19, 38, 2, 28, 5, 5
2018/5/20, 55, , 14, 1, 3
2018/5/21, 28, 29, 12, 1, 3
2018/5/22, 26, 31, 15, 1, 4
2018/5/23, 31, 32, 26, 1, 4
2018/5/24, 43, 23, 17, , 4
2018/5/25, 28, 27, 11, 1, 3
2018/5/26, 27, 30, 11, , 3
2018/5/27, 23, 33, 13, 1, 3
2018/5/28, 28, 31, 7, 1, 3
2018/5/29, 22, 26, 12, 1, 3
2018/5/30, 27, 28, 12, 1, 3
2018/5/31, 22, 26, 15, 1, 4
2018/6/1, 20, 30, 14, 1, 4
2018/6/2, 13, 28, 16, 1, 3
2018/6/3, 26, 20, 15, 2, 3
2018/6/4, 28, 28, 8, , 2
2018/6/5, 15, 29, 16, 1, 4
2018/6/6, 21, 29, 18, 1, 4
2018/6/7, 22, 35, 18, 1, 3
2018/6/8, 20, 29, 21, 1, 4
2018/6/9, 32, 28, 16, 1, 3
2018/6/10, 23, 25, 8, , 3
2018/6/11, 14, 26, 20, 1, 5
2018/6/12, 26, 18, 19, 1, 4
2018/6/13, 27, 21, 14, 1, 3
2018/6/14, 21, 19, 14, 1, 3
2018/6/15, 22, 24, 10, 1, 3
2018/6/16, 21, 30, 8, 1, 2
2018/6/17, 24, 33, 16, 1, 4
2018/6/18, 36, 35, 24, 1, 5
2018/6/19, 52, 23, 24, 1, 5
2018/6/20, 48, 23, 29, 1, 6
2018/6/21, 49, 21, 12, , 3
2018/6/22, 26, 16, 13, 1, 3
2018/6/23, 18, 21, 12, 1, 3
2018/6/24, 24, 6, 11, 1, 2
2018/6/25, 28, 24, 14, 1, 3
2018/6/26, 18, 27, 11, , 3
2018/6/27, 19, 21, 16, 1, 4
2018/6/28, 28, 21, 18, 1, 4
2018/6/29, 31, 22, 16, 1, 3
2018/6/30, 33, 16, 16, 4, 4
2018/7/1, 24, 23, 9, , 2
2018/1/2, 41, , , , 5
2018/1/3, 33, , , , 6
2018/1/4, 39, , 25, , 11
2018/1/5, 68, , 27, , 7
2018/1/6, 43, , 18, , 4
2018/1/7, 20, , 16, , 4
2018/1/8, 30, , 21, , 6
2018/1/9, 34, , 18, , 4
2018/1/10, 19, , 26, , 5
2018/1/11, 23, , 18, , 4
2018/1/12, 17, , 22, , 4
2018/1/13, 18, , 13, , 4
2018/1/14, 23, , 18, , 7
2018/1/15, 37, , 23, , 9
2018/1/16, 50, , 23, , 5
2018/1/17, 28, , 28, , 6
2018/1/18, 32, , 18, , 3
2018/1/19, 20, , 20, , 4
2018/1/20, 18, , 11, , 3
2018/1/21, 12, , 8, , 3
2018/1/22, 10, , 21, , 4
2018/1/23, 20, , 22, , 5
2018/1/24, 18, , 18, , 3
2018/1/25, 13, , 19, , 4
2018/1/26, 17, , 20, , 4
2018/1/27, 16, , 9, , 3
2018/1/28, 16, , 13, , 3
2018/1/29, 17, , 20, , 4
2018/1/30, 22, , 23, , 4
2018/1/31, 27, , 24, , 5
2018/2/1, 24, , 19, , 4
2018/2/2, 17, , 19, , 4
2018/2/3, 16, , 13, , 3
2018/2/4, 12, , 12, , 3
2018/2/5, 9, , 24, , 4
2018/2/6, 19, , 21, , 4
2018/2/7, 15, , 22, , 5
2018/2/8, 27, , 16, , 4
2018/2/9, 22, , 19, , 4
2018/2/10, 22, , 14, , 4
2018/2/11, 23, , 12, , 4
2018/2/12, 35, , 16, , 4
2018/2/13, 17, , 30, , 6
2018/2/14, 43, , 25, , 5
2018/2/15, 24, , 25, , 5
2018/2/16, 38, , 22, , 4
2018/2/17, 22, , 13, , 3
2018/2/18, 16, , 10, , 3
2018/2/21, 38, , 21, , 5
2018/2/22, 29, , 12, , 3
2018/2/23, 15, , 22, , 4
2018/2/24, 26, , 16, , 4
2018/2/25, 21, , 10, , 3
2018/2/26, 15, , 26, , 5
2018/2/27, 25, , 17, , 3
2018/2/28, 24, , 18, , 4
2018/3/1, 24, , 22, , 4
2018/3/2, 26, , 23, , 4
2018/3/3, 27, , 13, , 4
2018/3/4, 23, , 18, , 5
2018/3/5, 39, , 25, , 5
2018/3/6, 23, , 13, , 3
2018/3/7, 23, , 21, , 5
2018/3/8, 23, , 23, , 4
2018/3/9, 31, , 25, , 4
2018/3/10, 31, , , , 5
2018/3/11, 33, , 30, , 7
2018/3/12, 49, , 28, , 6
2018/3/13, 48, , 27, , 4
2018/3/14, 21, , 22, , 5
2018/3/15, 22, , 18, , 5
2018/3/16, 27, , 16, , 4
2018/3/17, 26, , 19, , 5
2018/3/18, 37, , 16, , 4
2018/3/19, 20, , 22, , 5
2018/3/20, 35, , 16, , 4
2018/3/21, 28, , 32, , 7
2018/3/22, 46, , 27, , 4
2018/3/23, 28, , 19, , 4
2018/3/24, 14, , 18, , 5
2018/3/25, 23, , 14, , 4
2018/3/26, 27, , 17, , 4
2018/3/27, 16, , 17, , 4
2018/3/28, 16, , 13, , 3
2018/3/29, 21, , 19, , 4
2018/3/30, 26, , 20, , 4
2018/3/31, 24, , 16, , 4
2018/4/1, 29, , 9, , 3
2017/10/2, 19, , 16, , 5
2017/10/3, 28, , 14, , 4
2017/10/4, 24, , 23, , 6
2017/10/5, 32, , 29, , 8
2017/10/6, 59, , 18, , 5
2017/10/7, 37, , 10, , 3
2017/10/8, 21, , 15, , 5
2017/10/9, 26, , 21, , 6
2017/10/10, 41, , 14, , 4
2017/10/11, 29, , 20, , 4
2017/10/12, 23, , 16, , 4
2017/10/13, 17, , 14, , 4
2017/10/14, 18, , 14, , 5
2017/10/15, 22, , 13, , 4
2017/10/16, 29, , 16, , 5
2017/10/17, 33, , 13, , 3
2017/10/18, 29, , 13, , 3
2017/10/19, 25, , 16, , 3
2017/10/20, 17, , 16, , 4
2017/10/21, 24, , 8, , 3
2017/10/22, 14, , 11, , 3
2017/10/23, 27, , 18, , 6
2017/10/24, 44, , 13, , 5
2017/10/25, 29, , 15, , 5
2017/10/26, 50, , 10, , 3
2017/10/27, 35, , 17, , 6
2017/10/28, 47, , 23, , 10
2017/10/29, 79, , 22, , 5
2017/10/30, 77, , 25, , 7
2017/10/31, 57, , 29, , 
2017/11/1, 59, , 20, , 5
2017/11/2, 31, , 16, , 4
2017/11/3, 19, , 11, , 3
2017/11/4, 24, , 16, , 4
2017/11/5, 38, , 11, , 4
2017/11/6, 40, , 18, , 6
2017/11/7, 49, , 24, , 6
2017/11/8, 40, , 29, , 7
2017/11/9, 46, , 27, , 6
2017/11/10, 41, , 18, , 6
2017/11/11, 29, , 13, , 5
2017/11/12, 36, , 9, , 3
2017/11/13, 21, , 13, , 3
2017/11/14, 14, , 13, , 3
2017/11/15, 13, , 24, , 5
2017/11/16, 21, , 25, , 4
2017/11/17, 23, , 26, , 5
2017/11/18, 26, , 18, , 5
2017/11/19, 26, , 15, , 4
2017/11/20, 21, , 18, , 4
2017/11/21, 23, , , , 6
2017/11/22, 36, , , , 6
2017/11/23, 39, , , , 
2017/11/24, 24, , , , 
2017/11/25, 26, , , , 
2017/11/26, 30, , , , 3
2017/11/27, 20, , , , 5
2017/11/28, 26, , , , 5
2017/11/29, 27, , , , 5
2017/11/30, 29, , , , 5
2017/12/1, 21, , , , 4
2017/12/2, 22, , , , 4
2017/12/3, 17, , , , 4
2017/12/4, 24, , , , 5
2017/12/5, 45, , , , 4
2017/12/6, 30, , , , 5
2017/12/7, 32, , , , 10
2017/12/8, 54, , , , 13
2017/12/9, 74, , , , 17
2017/12/10, 87, , , , 8
2017/12/11, 51, , , , 10
2017/12/12, 70, , , , 8
2017/12/13, 49, , , , 4
2017/12/14, 49, , , , 10
2017/12/15, 58, , , , 7
2017/12/16, 53, , , , 5
2017/12/17, 29, , , , 3
2017/12/18, 17, , , , 3
2017/12/19, 12, , , , 3
2017/12/20, 17, , , , 4
2017/12/21, 25, , , , 5
2017/12/22, 31, , , , 4
2017/12/23, 24, , , , 3
2017/12/24, 19, , , , 3
2017/12/25, 19, , , , 4
2017/12/26, 40, , , , 5
2017/12/27, 36, , , , 5
2017/12/28, 34, , , , 4
2017/12/29, 21, , , , 3
2017/12/30, 16, , , , 4
2017/12/31, 20, , , , 2
2018/1/1, 21, , , , 4
2017/7/2, 36, , 14, , 4
2017/7/3, 33, , 10, , 3
2017/7/4, 20, , 10, , 3
2017/7/5, 28, , 23, , 5
2017/7/6, 74, , 29, , 5
2017/7/7, 46, , 18, , 3
2017/7/8, 32, , 10, , 3
2017/7/9, 22, , 12, , 3
2017/7/10, 21, , 13, , 3
2017/7/11, 30, , 10, , 3
2017/7/12, 28, , 15, , 4
2017/7/13, 29, , 15, , 4
2017/7/14, 18, , 15, , 3
2017/7/15, 26, , 11, , 3
2017/7/16, 16, , 8, , 2
2017/7/17, 18, , 12, , 3
2017/7/18, 20, , 18, , 4
2017/7/19, 28, , 15, , 4
2017/7/20, 30, , 13, , 3
2017/7/21, 17, , 19, , 5
2017/7/22, 28, , 11, , 3
2017/7/23, 17, , 9, , 3
2017/7/24, 19, , 15, , 4
2017/7/25, 26, , 19, , 5
2017/7/26, 31, , 20, , 4
2017/7/27, 34, , 18, , 4
2017/7/28, 28, , 13, , 3
2017/7/29, 24, , 12, , 3
2017/7/30, 22, , 9, , 2
2017/7/31, 21, , 13, , 3
2017/8/1, 27, , 19, , 5
2017/8/2, 58, , 16, , 5
2017/8/3, 111, , 30, , 8
2017/8/4, 141, , 53, , 9
2017/8/5, 136, , 20, , 4
2017/8/6, 51, , 24, , 5
2017/8/7, 64, , 35, , 6
2017/8/8, 88, , 37, , 7
2017/8/9, 108, , 45, , 9
2017/8/10, 124, , 37, , 8
2017/8/11, 109, , 29, , 8
2017/8/12, 73, , 10, , 4
2017/8/13, 17, , 6, , 3
2017/8/14, 13, , 14, , 3
2017/8/15, 28, , 14, , 3
2017/8/16, 29, , 17, , 4
2017/8/17, 35, , 12, , 3
2017/8/18, 21, , 13, , 3
2017/8/19, 32, , 10, , 3
2017/8/20, 19, , 9, , 3
2017/8/21, 24, , 13, , 3
2017/8/22, 25, , 25, , 5
2017/8/23, 41, , 13, , 4
2017/8/24, 21, , 10, , 3
2017/8/25, 24, , 10, , 3
2017/8/26, 20, , 14, , 4
2017/8/27, 22, , 16, , 4
2017/8/28, 25, , 35, , 6
2017/8/29, 48, , 32, , 5
2017/8/30, 69, , 18, , 4
2017/8/31, 14, , 19, , 4
2017/9/1, 27, , 16, , 4
2017/9/2, 24, , 17, , 5
2017/9/3, 28, , 12, , 4
2017/9/4, 23, , 8, , 2
2017/9/5, 23, , , , 
2017/9/10, 21, , 15, , 4
2017/9/11, 27, , 21, , 5
2017/9/12, 32, , 12, , 3
2017/9/13, 22, , 22, , 5
2017/9/14, 33, , 16, , 4
2017/9/15, 23, , 33, , 7
2017/9/16, 49, , 40, , 9
2017/9/17, 92, , 44, , 4
2017/9/18, 44, , 15, , 3
2017/9/19, 20, , 20, , 4
2017/9/20, 23, , 15, , 4
2017/9/21, 23, , 18, , 5
2017/9/22, 32, , 22, , 6
2017/9/23, 39, , 19, , 5
2017/9/24, 40, , 14, , 5
2017/9/25, 44, , 25, , 5
2017/9/26, 32, , 16, , 4
2017/9/27, 32, , 20, , 6
2017/9/28, 36, , 33, , 7
2017/9/29, 57, , 16, , 3
2017/9/30, 27, , 15, , 4
2017/10/1, 21, , 14, , 4
2017/4/2, 27, , 8, , 2
2017/4/3, 16, , 20, , 4
2017/4/4, 20, , 26, , 6
2017/4/5, 32, , 22, , 5
2017/4/6, 24, , 22, , 4
2017/4/18, 21, , 21, , 4
2017/4/19, 25, , 20, , 5
2017/4/20, 30, , 19, , 4
2017/4/21, 29, , 20, , 4
2017/4/22, 23, , 17, , 4
2017/4/23, 18, , 12, , 3
2017/4/24, 15, , 16, , 3
2017/4/25, 17, , 21, , 4
2017/4/26, 15, , 15, , 3
2017/4/27, 15, , 19, , 4
2017/4/28, 21, , 22, , 5
2017/4/29, 25, , 14, , 4
2017/4/30, 24, , 9, , 3
2017/5/1, 14, , 4, , 4
2017/5/2, 20, , 23, , 4
2017/5/3, 26, , 18, , 5
2017/5/4, 29, , 17, , 4
2017/5/5, 36, , 16, , 3
2017/5/6, 21, , 13, , 4
2017/5/7, 17, , 11, , 3
2017/5/8, 15, , 15, , 4
2017/5/9, 21, , 20, , 4
2017/5/10, 29, , 23, , 5
2017/5/11, 34, , 18, , 3
2017/5/12, 17, , 15, , 4
2017/5/13, 19, , 11, , 4
2017/5/14, 12, , , , 3
2017/5/15, 15, , 24, , 4
2017/5/16, 18, , 17, , 4
2017/5/17, 15, , 15, , 4
2017/5/18, 20, , 27, , 6
2017/5/19, 32, , 20, , 4
2017/5/20, 34, , 14, , 4
2017/5/21, 21, , 13, , 4
2017/5/22, 32, , 22, , 4
2017/5/23, 40, , 24, , 4
2017/5/24, 43, , 14, , 3
2017/5/25, 23, , 21, , 4
2017/5/26, 36, , 26, , 5
2017/5/27, 38, , 24, , 5
2017/5/28, 47, , 29, , 5
2017/5/29, 45, , 20, , 5
2017/5/30, 38, , 20, , 4
2017/5/31, 28, , 22, , 5
2017/6/1, 22, , 15, , 4
2017/6/2, 19, , 16, , 4
2017/6/3, 20, , 15, , 4
2017/6/4, 19, , 10, , 3
2017/6/5, 23, , 12, , 3
2017/6/6, 29, , 22, , 4
2017/6/7, 30, , 25, , 5
2017/6/8, 33, , 16, , 3
2017/6/9, 20, , 17, , 4
2017/6/10, 22, , 12, , 3
2017/6/11, 17, , 11, , 3
2017/6/12, 22, , 16, , 4
2017/6/13, 33, , 18, , 4
2017/6/14, 24, , 18, , 4
2017/6/15, 15, , 12, , 3
2017/6/17, 25, , 13, , 3
2017/6/18, 18, , 8, , 3
2017/6/19, 19, , 12, , 4
2017/6/20, 29, , 14, , 3
2017/6/21, 24, , 9, , 2
2017/6/22, 26, , 13, , 3
2017/6/23, 20, , 15, , 4
2017/6/24, 23, , 16, , 4
2017/6/25, 30, , 24, , 4
2017/6/26, 47, , 17, , 4
2017/6/27, 39, , 19, , 4
2017/6/28, 31, , 18, , 4
2017/6/29, 34, , 22, , 5
2017/6/30, 43, , 22, , 5
2017/7/1, 43, , 18, , 4
2017/1/3, 18, , 13, , 3
2017/1/4, 16, , 19, , 4
2017/1/5, 19, , 29, , 8
2017/1/6, 45, , 31, , 8
2017/1/7, 46, , 22, , 5
2017/1/8, 26, , 23, , 6
2017/1/9, 26, , 23, , 5
2017/1/10, 25, , 13, , 3
2017/1/11, 18, , 17, , 4
2017/1/12, 21, , 29, , 6
2017/1/13, 31, , 25, , 4
2017/1/14, 33, , 25, , 7
2017/1/15, 41, , 32, , 11
2017/1/16, 77, , 31, , 9
2017/1/17, 71, , 32, , 7
2017/1/18, 45, , 13, , 3
2017/1/19, 8, , 23, , 4
2017/1/20, 16, , 20, , 4
2017/1/21, 16, , 26, , 7
2017/1/22, 44, , 16, , 4
2017/1/23, 20, , 20, , 6
2017/1/24, 23, , 22, , 8
2017/1/25, 54, , 22, , 8
2017/1/26, 60, , 16, , 6
2017/1/27, 52, , 27, , 6
2017/1/28, 31, , 25, , 6
2017/1/29, 30, , 16, , 4
2017/1/30, 31, , 14, , 3
2017/1/31, 20, , 12, , 3
2017/2/1, 14, , 15, , 5
2017/2/2, 13, , 14, , 3
2017/2/3, 10, , 26, , 5
2017/2/4, 25, , 18, , 4
2017/2/5, 18, , 10, , 3
2017/2/6, 11, , 16, , 3
2017/2/7, 22, , 18, , 4
2017/2/8, 18, , 21, , 4
2017/2/9, 23, , 19, , 4
2017/2/10, 14, , 20, , 4
2017/2/11, 14, , 18, , 5
2017/2/12, 18, , 21, , 6
2017/2/13, 31, , 27, , 8
2017/2/14, 43, , 36, , 11
2017/2/15, 61, , 21, , 4
2017/2/16, 24, , 23, , 4
2017/2/17, 19, , 18, , 4
2017/2/18, 16, , 16, , 4
2017/2/19, 25, , 12, , 3
2017/2/20, 13, , 21, , 4
2017/2/21, 18, , 15, , 4
2017/2/22, 21, , 20, , 4
2017/2/23, 18, , 24, , 6
2017/2/24, 35, , 23, , 5
2017/2/25, 26, , 19, , 5
2017/2/26, 28, , 9, , 3
2017/2/27, 10, , 22, , 4
2017/2/28, 22, , 21, , 4
2017/3/1, 23, , 23, , 4
2017/3/2, 16, , 21, , 4
2017/3/3, 17, , 22, , 4
2017/3/4, 13, , 13, , 3
2017/3/5, 10, , 11, , 3
2017/3/6, 8, , 19, , 4
2017/3/7, 12, , 15, , 3
2017/3/8, 12, , 24, , 4
2017/3/9, 18, , 22, , 5
2017/3/10, 26, , 21, , 4
2017/3/11, 17, , 19, , 5
2017/3/12, 27, , 15, , 4
2017/3/13, 15, , 23, , 6
2017/3/14, 28, , 18, , 4
2017/3/15, 18, , 22, , 4
2017/3/16, 15, , 21, , 5
2017/3/17, 18, , 24, , 5
2017/3/18, 29, , 11, , 3
2017/3/19, 11, , 14, , 4
2017/3/20, 20, , 21, , 5
2017/3/21, 20, , 31, , 6
2017/3/22, 35, , 20, , 3
2017/3/23, 15, , 23, , 4
2017/3/24, 18, , 22, , 4
2017/3/25, 18, , 13, , 3
2017/3/26, 14, , 14, , 4
2017/3/27, 15, , 18, , 4
2017/3/28, 12, , 19, , 3
2017/3/29, 13, , 15, , 4
2017/3/30, 10, , 18, , 4
2017/3/31, 16, , 26, , 6
2017/4/1, 38, , 16, , 4
2016/10/2, 31, , , , 
2016/10/3, 33, , 22, , 
2016/10/4, 36, , 16, , 
2016/10/5, 29, , 20, , 
2016/10/6, 29, , 21, , 
2016/10/7, 39, , 20, , 
2016/10/8, 58, , 10, , 
2016/10/9, 67, , 11, , 
2016/10/10, 107, , 19, , 
2016/10/11, 48, , 15, , 
2016/10/12, 23, , 29, , 
2016/10/13, 42, , 15, , 
2016/10/14, 21, , 14, , 
2016/10/15, 15, , 8, , 
2016/10/16, 8, , 14, , 
2016/10/17, 12, , 19, , 
2016/10/18, 16, , 18, , 
2016/10/19, 17, , 22, , 
2016/10/20, 33, , 26, , 
2016/10/21, 30, , 21, , 
2016/10/22, 28, , 24, , 
2016/10/23, 30, , 15, , 
2016/10/24, 30, , 21, , 
2016/10/25, 37, , 17, , 
2016/10/26, 14, , 23, , 
2016/10/27, 23, , 22, , 
2016/10/28, 22, , 19, , 6
2016/10/29, 24, , 22, , 5
2016/10/30, 35, , 14, , 4
2016/10/31, 26, , 17, , 2
2016/11/1, 18, , 24, , 4
2016/11/2, 24, , 23, , 5
2016/11/3, 27, , 26, , 7
2016/11/4, 38, , 25, , 10
2016/11/5, 53, , 19, , 5
2016/11/6, 31, , 15, , 5
2016/11/7, 16, , 25, , 8
2016/11/8, 39, , 25, , 8
2016/11/9, 43, , 22, , 6
2016/11/10, 33, , 22, , 9
2016/11/11, 50, , 21, , 9
2016/11/12, 59, , 14, , 4
2016/11/13, 32, , 15, , 4
2016/11/14, 21, , 20, , 4
2016/11/15, 17, , 20, , 4
2016/11/16, 15, , 25, , 6
2016/11/17, 20, , 22, , 7
2016/11/18, 28, , 22, , 6
2016/11/19, 27, , 14, , 4
2016/11/20, 16, , 13, , 4
2016/11/21, 10, , 21, , 4
2016/11/22, 18, , 19, , 5
2016/11/23, 20, , 22, , 5
2016/11/24, 14, , 10, , 3
2016/11/25, 8, , 20, , 6
2016/11/26, 22, , 18, , 5
2016/11/27, 20, , 10, , 4
2016/11/28, 11, , 20, , 5
2016/11/29, 22, , 20, , 5
2016/11/30, 25, , 21, , 4
2016/12/1, 16, , 22, , 5
2016/12/2, 25, , 21, , 4
2016/12/3, 16, , 18, , 4
2016/12/4, 23, , 15, , 4
2016/12/5, 15, , 20, , 4
2016/12/6, 19, , 15, , 3
2016/12/7, 18, , 14, , 3
2016/12/8, 19, , 11, , 3
2016/12/9, 10, , 11, , 3
2016/12/10, 11, , 14, , 3
2016/12/11, 13, , 13, , 3
2016/12/12, 12, , 20, , 3
2016/12/13, 15, , 12, , 3
2016/12/14, 22, , 16, , 3
2016/12/15, 19, , 15, , 3
2016/12/16, 24, , 17, , 4
2016/12/17, 25, , 21, , 5
2016/12/18, 43, , 24, , 7
2016/12/19, 54, , 25, , 5
2016/12/20, 24, , 21, , 4
2016/12/21, 32, , 31, , 9
2016/12/22, 52, , 27, , 7
2016/12/23, 43, , 19, , 4
2016/12/24, 23, , 17, , 5
2016/12/25, 37, , 13, , 5
2016/12/26, 54, , 16, , 5
2016/12/27, 20, , 19, , 4
2016/12/28, 14, , 23, , 5
2016/12/29, 22, , 25, , 5
2016/12/30, 26, , 18, , 5
2016/12/31, 19, , 16, , 5
2017/1/1, 30, , 11, , 4
2017/1/2, 23, , 12, , 3
2016/7/2, 36, , 10, , 3
2016/7/3, 21, , 8, , 2
2016/7/4, 24, , 6, , 2
2016/7/5, 25, , 11, , 4
2016/7/6, 41, , 18, , 4
2016/7/7, 33, , 19, , 4
2016/7/8, 31, , 14, , 4
2016/7/9, 24, , 14, , 4
2016/7/10, 21, , 13, , 4
2016/7/11, 26, , 16, , 4
2016/7/12, 23, , 16, , 3
2016/7/13, 24, , 17, , 5
2016/7/14, 28, , 11, , 3
2016/7/15, 25, , 14, , 4
2016/7/16, 33, , 12, , 4
2016/7/17, 29, , 18, , 4
2016/7/18, 39, , 19, , 5
2016/7/19, 33, , 18, , 4
2016/7/20, 24, , 19, , 5
2016/7/21, 26, , 18, , 4
2016/7/22, 32, , 15, , 4
2016/7/23, 28, , 13, , 4
2016/7/24, 21, , 11, , 3
2016/7/25, 24, , 20, , 5
2016/7/26, 39, , 22, , 5
2016/7/27, 42, , 21, , 5
2016/7/28, 40, , 22, , 5
2016/7/29, 43, , 24, , 5
2016/7/30, 44, , 12, , 3
2016/7/31, 33, , 11, , 4
2016/8/1, 31, , 19, , 5
2016/8/2, 43, , 15, , 3
2016/8/3, 28, , 16, , 5
2016/8/4, 37, , 13, , 4
2016/8/5, 35, , 13, , 4
2016/8/6, 34, , 14, , 4
2016/8/7, 32, , 12, , 4
2016/8/8, 24, , 16, , 4
2016/8/9, 33, , 15, , 4
2016/8/10, 26, , 19, , 5
2016/8/11, 36, , 14, , 4
2016/8/12, 34, , 23, , 5
2016/8/13, 45, , 32, , 6
2016/8/14, 55, , 12, , 3
2016/8/15, 28, , 17, , 4
2016/8/16, 32, , 21, , 4
2016/8/17, 39, , 20, , 5
2016/8/18, 37, , 14, , 3
2016/8/19, 34, , 19, , 5
