,Adelaide,Brisbane,Melbourne,Perth,Sydney
2020-03-06,14.0,13.222222222222221,13.0,19.333333333333332,12.8
2020-03-07,11.0,10.88888888888889,14.375,16.666666666666668,11.866666666666667
2020-03-08,12.75,14.777777777777779,8.75,16.666666666666668,8.2
2020-03-09,11.75,9.333333333333334,8.5,19.333333333333332,9.0
2020-03-10,19.0,6.666666666666667,16.75,16.666666666666668,8.8
2020-03-11,28.25,11.666666666666666,19.625,18.0,10.6
2020-03-12,22.5,8.555555555555555,20.125,19.666666666666668,10.333333333333334
2020-03-13,23.5,11.666666666666666,21.5,17.0,10.866666666666667
2020-03-14,23.0,10.11111111111111,14.875,13.666666666666666,12.8
2020-03-15,14.75,7.666666666666667,7.25,7.333333333333333,11.333333333333334
2020-03-16,18.5,15.11111111111111,12.125,7.0,9.266666666666667
2020-03-17,23.75,13.555555555555555,18.25,7.666666666666667,10.066666666666666
2020-03-18,26.5,14.222222222222221,24.375,11.333333333333334,14.0
2020-03-19,26.0,12.11111111111111,29.875,18.333333333333332,19.6
2020-03-20,20.0,12.125,16.75,12.0,26.066666666666666
2020-03-21,15.25,15.25,20.75,11.333333333333334,22.733333333333334
2020-03-22,10.25,19.5,14.25,7.0,18.466666666666665
2020-03-23,16.5,14.875,12.125,6.0,16.666666666666668
2020-03-24,18.5,13.0,12.0,7.666666666666667,13.466666666666667
2020-03-25,14.0,9.222222222222221,10.0,,16.2
2020-03-26,15.75,11.333333333333334,15.75,11.666666666666666,14.666666666666666
2020-03-27,23.75,8.666666666666666,21.625,13.0,15.133333333333333
2020-03-28,19.25,10.11111111111111,25.25,13.666666666666666,13.066666666666666
2020-03-29,17.0,7.222222222222222,17.5,12.0,9.4
2020-03-30,14.75,9.777777777777779,14.625,7.333333333333333,10.933333333333334
2020-03-31,16.0,11.777777777777779,15.375,7.333333333333333,15.733333333333333
2020-04-01,18.0,14.0,22.625,8.0,15.733333333333333
2020-04-02,16.5,12.11111111111111,13.375,8.666666666666666,13.666666666666666
2020-04-03,20.75,9.555555555555555,9.25,12.333333333333334,8.6
2020-04-04,18.25,9.666666666666666,5.875,19.666666666666668,8.6
2020-04-05,14.5,27.88888888888889,8.25,13.666666666666666,10.8
2020-04-06,12.25,15.88888888888889,10.25,8.333333333333334,10.4
2020-04-07,11.0,13.666666666666666,10.75,7.333333333333333,12.4
2020-04-08,11.25,9.777777777777779,9.125,10.666666666666666,10.6
2020-04-09,13.0,10.222222222222221,17.25,13.666666666666666,10.8
2020-04-10,15.0,6.111111111111111,9.5,12.333333333333334,8.133333333333333
2020-04-11,18.5,9.555555555555555,15.25,14.666666666666666,9.0
2020-04-12,22.75,13.777777777777779,10.875,12.0,12.0
2020-04-13,22.0,14.555555555555555,11.875,8.666666666666666,19.4
2020-04-14,24.0,13.222222222222221,19.875,7.0,22.066666666666666
2020-04-15,26.75,12.0,22.625,10.666666666666666,24.8
2020-04-16,26.5,11.25,18.625,13.0,19.866666666666667
2020-04-17,18.0,12.875,15.375,17.5,14.4
2020-04-18,8.5,18.125,10.75,23.0,15.533333333333333
2020-04-19,8.75,15.5,9.625,13.5,17.4
2020-04-20,22.75,16.666666666666668,18.75,16.0,19.733333333333334
2020-04-21,31.75,16.22222222222222,21.571428571428573,7.0,22.266666666666666
2020-04-22,28.5,18.666666666666668,17.285714285714285,10.5,19.714285714285715
2020-04-23,21.5,16.22222222222222,26.857142857142858,10.0,25.0
2020-04-24,20.0,19.22222222222222,19.857142857142858,11.0,25.333333333333332
2020-04-25,15.75,16.555555555555557,18.142857142857142,7.333333333333333,23.666666666666668
2020-04-26,14.5,13.88888888888889,13.714285714285714,11.0,19.666666666666668
2020-04-27,17.5,14.11111111111111,19.875,17.333333333333332,17.8
2020-04-28,17.5,9.666666666666666,15.625,12.666666666666666,18.466666666666665
2020-04-29,12.0,10.666666666666666,6.125,16.666666666666668,15.733333333333333
2020-04-30,11.25,17.333333333333332,7.5,17.666666666666668,8.0
2020-05-01,15.0,9.555555555555555,7.375,16.0,5.533333333333333
