,Adelaide,Brisbane,Melbourne,Perth,Sydney
2019-10-15,,,21.8,24.666666666666668,28.46153846153846
2019-10-16,,,15.8,26.333333333333332,27.46153846153846
2019-10-17,,,18.2,25.0,25.285714285714285
2019-10-18,,,20.8,24.666666666666668,25.142857142857142
2019-10-19,,,20.2,26.333333333333332,22.0
2019-10-20,,,20.0,24.333333333333332,21.857142857142858
2019-10-21,,,21.0,28.333333333333332,22.428571428571427
2019-10-22,,,20.0,30.0,26.571428571428573
2019-10-23,,,30.8,19.333333333333332,30.5
2019-10-24,,,36.4,24.333333333333332,37.357142857142854
2019-10-25,,,23.2,23.0,34.857142857142854
2019-10-26,,,19.0,28.0,28.923076923076923
2019-10-27,,,17.0,30.666666666666668,26.692307692307693
2019-10-28,,,15.2,19.666666666666668,20.428571428571427
2019-10-29,,,25.2,30.666666666666668,35.92857142857143
2019-10-30,,,23.4,22.666666666666668,49.38461538461539
2019-10-31,,,28.4,21.666666666666668,59.76923076923077
2019-11-01,,,36.6,22.0,52.857142857142854
2019-11-02,,,24.0,22.0,44.857142857142854
2019-11-03,,,16.2,23.0,29.714285714285715
2019-11-04,,,16.0,26.0,31.0
2019-11-05,,,23.0,23.666666666666668,21.5
2019-11-06,,,19.5,23.666666666666668,31.571428571428573
2019-11-07,,,16.25,24.666666666666668,25.933333333333334
2019-11-08,,,16.25,27.666666666666668,21.666666666666668
2019-11-09,,,15.75,27.666666666666668,22.666666666666668
2019-11-10,,,13.75,23.666666666666668,20.533333333333335
2019-11-11,,,23.25,21.666666666666668,35.266666666666666
2019-11-12,,,16.8,21.666666666666668,30.666666666666668
2019-11-13,,,14.8,32.333333333333336,24.066666666666666
2019-11-14,,,13.4,41.333333333333336,29.642857142857142
2019-11-15,,,15.2,35.333333333333336,31.4
2019-11-16,,,18.4,47.666666666666664,22.733333333333334
2019-11-17,,,18.6,30.0,21.714285714285715
2019-11-18,,,17.2,32.0,43.13333333333333
2019-11-19,,,17.0,23.666666666666668,47.4
2019-11-20,,,32.0,18.333333333333332,22.666666666666668
2019-11-21,,,35.75,23.0,63.733333333333334
2019-11-22,,,19.25,21.666666666666668,23.133333333333333
2019-11-23,,,16.8,23.0,21.2
2019-11-24,,,24.4,22.333333333333332,23.266666666666666
