,Adelaide,Brisbane,Melbourne,Perth,Sydney
2019-09-05,,,12.25,6.333333333333333,10.642857142857142
2019-09-06,,,9.5,7.0,7.846153846153846
2019-09-07,,,3.75,6.0,3.4545454545454546
2019-09-08,,,3.75,8.0,2.8181818181818183
2019-09-09,,,6.25,10.333333333333334,4.083333333333333
2019-09-10,,,14.75,6.333333333333333,6.230769230769231
2019-09-11,,,9.25,7.0,10.0
2019-09-12,,,5.0,6.666666666666667,12.214285714285714
2019-09-13,,,9.25,7.0,10.642857142857142
2019-09-14,,,8.25,4.666666666666667,7.5
2019-09-15,,,6.0,3.0,8.0
2019-09-16,,,7.25,6.0,8.571428571428571
2019-09-17,,,11.0,5.666666666666667,5.357142857142857
2019-09-18,,,15.0,4.666666666666667,4.714285714285714
2019-09-19,,,7.5,3.0,6.642857142857143
2019-09-20,,,6.0,5.0,5.214285714285714
2019-09-21,,,4.75,4.0,5.071428571428571
2019-09-22,,,5.25,3.6666666666666665,4.857142857142857
2019-09-23,,,11.5,6.0,6.071428571428571
2019-09-24,,,10.25,8.333333333333334,9.0
2019-09-25,,,14.0,7.0,8.857142857142858
2019-09-26,,,11.333333333333334,4.0,7.214285714285714
2019-09-27,,,4.0,4.0,7.642857142857143
2019-09-28,,,7.5,3.6666666666666665,3.8461538461538463
2019-09-29,,,6.0,5.0,3.4285714285714284
2019-09-30,,,7.333333333333333,4.0,5.285714285714286
2019-10-01,,,16.666666666666668,4.333333333333333,5.5
2019-10-02,,,14.75,6.666666666666667,9.642857142857142
2019-10-03,,,9.75,6.0,12.857142857142858
2019-10-04,,,8.75,2.0,7.714285714285714
2019-10-05,,,11.25,2.0,3.642857142857143
2019-10-06,,,3.0,2.6666666666666665,3.2857142857142856
2019-10-07,,,9.75,3.6666666666666665,4.071428571428571
2019-10-08,,,6.75,4.666666666666667,4.785714285714286
2019-10-09,,,8.0,7.0,3.5
2019-10-10,,,8.5,5.333333333333333,5.0
2019-10-11,,,7.5,6.666666666666667,6.769230769230769
2019-10-12,,,7.25,2.0,3.0
2019-10-13,,,6.25,6.333333333333333,4.142857142857143
2019-10-14,,,8.25,2.6666666666666665,7.357142857142857
2019-10-15,,,5.5,4.0,9.214285714285714
2019-10-16,,,11.25,4.0,8.571428571428571
2019-10-17,,,6.75,4.666666666666667,8.357142857142858
2019-10-18,,,7.0,4.666666666666667,7.6923076923076925
2019-10-19,,,4.25,4.666666666666667,6.142857142857143
2019-10-20,,,3.25,1.0,3.642857142857143
2019-10-21,,,6.5,3.6666666666666665,7.142857142857143
2019-10-22,,,11.25,3.3333333333333335,9.071428571428571
2019-10-23,,,18.75,2.0,7.0
2019-10-24,,,11.25,3.0,11.857142857142858
2019-10-25,,,6.5,3.6666666666666665,12.285714285714286
2019-10-26,,,2.5,3.0,2.923076923076923
2019-10-27,,,3.25,5.0,3.8461538461538463
2019-10-28,,,10.2,4.666666666666667,7.5
2019-10-29,,,13.0,3.0,8.214285714285714
2019-10-30,,,16.6,5.666666666666667,14.461538461538462
2019-10-31,,,10.6,2.0,11.076923076923077
2019-11-01,,,8.4,1.0,7.857142857142857
2019-11-02,,,6.6,2.3333333333333335,6.142857142857143
2019-11-03,,,6.6,3.3333333333333335,6.642857142857143
2019-11-04,,,7.25,4.333333333333333,5.214285714285714
2019-11-05,,,6.5,4.0,4.3076923076923075
2019-11-06,,,4.75,3.6666666666666665,6.357142857142857
2019-11-07,,,5.25,4.333333333333333,3.8666666666666667
2019-11-08,,,5.0,4.0,4.333333333333333
2019-11-09,,,3.0,3.0,2.0714285714285716
2019-11-10,,,2.75,1.6666666666666667,2.533333333333333
2019-11-11,,,6.5,3.6666666666666665,6.266666666666667
2019-11-12,,,4.8,2.3333333333333335,8.666666666666666
2019-11-13,,,4.8,6.0,5.133333333333334
2019-11-14,,,4.8,6.333333333333333,8.533333333333333
2019-11-15,,,4.4,7.666666666666667,8.933333333333334
2019-11-16,,,4.2,4.666666666666667,2.0
2019-11-17,,,4.0,4.0,2.142857142857143
2019-11-18,,,8.4,5.0,6.866666666666666
2019-11-19,,,7.0,3.6666666666666665,10.866666666666667
2019-11-20,,,9.0,1.3333333333333333,3.933333333333333
2019-11-21,,,4.25,3.0,9.066666666666666
2019-11-22,,,4.5,3.3333333333333335,9.0
2019-11-23,,,5.6,3.0,3.7333333333333334
2019-11-24,,,5.0,3.0,2.142857142857143
2019-11-25,,,10.2,3.0,6.533333333333333
2019-11-26,,,4.4,3.6666666666666665,6.333333333333333
2019-11-27,,,7.0,4.333333333333333,5.0
2019-11-28,,,8.0,3.0,7.066666666666666
2019-11-29,,,6.0,1.3333333333333333,8.0
2019-11-30,,,4.75,1.6666666666666667,6.8
2019-12-01,,,3.25,7.333333333333333,2.642857142857143
2019-12-02,,,3.0,3.0,4.357142857142857
2019-12-03,,,3.0,5.0,7.133333333333334
2019-12-04,,,4.25,7.666666666666667,8.666666666666666
2019-12-05,,,4.5,4.0,10.733333333333333
2019-12-06,,,4.0,2.0,8.866666666666667
2019-12-07,,,3.5,,4.357142857142857
2019-12-08,,,4.75,,2.5714285714285716
2019-12-09,,,8.0,,4.133333333333334
2019-12-10,,,3.0,4.0,10.4
2019-12-11,,,2.75,,3.4
2019-12-12,,,3.6,,3.3333333333333335
2019-12-13,,,5.6,4.0,4.0
2019-12-14,,,3.8,4.0,4.866666666666666
2019-12-15,,,3.8,3.6666666666666665,4.666666666666667
2019-12-16,,,7.0,5.333333333333333,4.933333333333334
2019-12-17,,,13.8,6.333333333333333,5.266666666666667
2019-12-18,,,13.6,3.6666666666666665,7.066666666666666
2019-12-19,,,5.2,1.3333333333333333,12.8
2019-12-20,,,8.6,3.0,4.428571428571429
2019-12-21,,,2.0,3.0,5.8
2019-12-22,,,1.8,2.6666666666666665,1.3076923076923077
2019-12-23,,,5.4,4.666666666666667,4.533333333333333
2019-12-24,,,3.6,3.6666666666666665,3.8666666666666667
2019-12-25,,,5.0,1.6666666666666667,2.0
2019-12-26,,,2.4,2.0,2.7333333333333334
2019-12-27,,,6.6,1.3333333333333333,3.3333333333333335
