date, pm25, pm10, o3, no2, so2, co
2020/1/13, 1, 172, 52, 10, 1, 5
2020/1/14, 32, , 100, 14, 1, 14
2020/1/18, 2, 5, 36, 5, , 2
2020/1/19, 7, 6, 41, 5, , 2
2020/1/20, 5, 3, 17, 6, , 1
2020/1/21, 4, 4, 22, 7, , 
2020/1/22, 4, 5, 2, 11, , 1
2020/1/23, 2, , , , , 
2020/1/31, 15, 50, 42, 8, , 1
2020/2/1, 32, 26, 15, 6, , 1
2020/1/17, , 3, 15, 4, , 1
2020/1/30, , 19, 53, 15, 1, 1
2020/1/15, , , 47, 10, 1, 2
2020/1/16, , , 19, 4, , 2
2020/1/24, , , 12, 8, , 1
2020/1/25, , , 32, 6, , 1
2020/1/26, , , 15, 5, 1, 1
2020/1/27, , , 24, 4, 1, 
2020/1/28, , , 21, 7, , 1
2020/1/29, , , 31, 9, , 1
