date, pm25, pm10, o3, no2, so2, co
2020/1/11, 76, 16, 15, 2, 1, 
2020/1/12, 27, 11, 13, 2, , 1
2020/1/13, 20, 43, 61, 9, 1, 5
2020/1/14, 102, 161, 86, 14, 1, 14
2020/1/15, 326, 98, 52, 16, 1, 2
2020/1/16, 179, 38, 22, 6, , 2
2020/1/17, 95, 28, 16, 6, , 1
2020/1/18, 32, 21, 22, 4, , 2
2020/1/19, 47, 27, 35, 6, , 2
2020/1/20, 68, 12, 15, 6, , 1
2020/1/21, 37, 19, 21, 5, , 
2020/1/22, 29, 23, 33, 7, , 
2020/1/23, 29, 10, 18, 6, , 
2020/1/24, 20, 19, 17, 7, , 1
2020/1/25, 23, 17, 26, 7, , 1
2020/1/26, 24, 13, 14, 4, 1, 1
2020/1/27, 24, 17, 22, 4, 1, 
2020/1/28, 26, 22, 19, 6, , 1
2020/1/29, 30, 24, 28, 9, , 1
2020/1/30, 30, 26, 62, 15, 1, 1
2020/1/31, 31, 51, 45, 17, , 1
2020/2/1, 45, 18, 10, 6, , 1
2019/10/2, 27, 21, 27, 15, 1, 2
2019/10/3, 32, 28, 23, 12, , 2
2019/10/4, 32, 9, 19, 8, 1, 1
2019/10/5, 30, 14, 17, 9, 1, 2
2019/10/6, 27, 15, 20, 3, 1, 1
2019/10/7, 35, 13, 20, 8, 2, 2
2019/10/8, 22, 12, 17, 7, 1, 1
2019/10/9, 20, 11, 15, 9, 1, 
2019/10/10, 22, 11, 14, 11, 1, 1
2019/10/11, 22, 20, 16, 9, 1, 
2019/10/12, 24, 12, 20, 5, , 1
2019/10/13, 22, 10, 21, 7, , 1
2019/10/14, 21, 16, 23, 10, 1, 1
2019/10/15, 25, 16, 20, 6, , 1
2019/10/16, 33, 13, 14, 11, 1, 2
2019/10/17, 25, 9, 17, 7, 1, 1
2019/10/18, 23, 15, 20, 7, 1, 1
2019/10/19, 21, 11, 20, 3, , 
2019/10/20, 22, 17, 20, 2, 2, 1
2019/10/21, 24, 10, 20, 5, 2, 1
2019/10/22, 23, 14, 19, 10, 1, 2
2019/10/23, 28, , 29, 16, 1, 2
2019/10/24, 33, , 35, 13, , 3
2019/10/25, 27, 17, 24, 6, 1, 1
2019/10/26, 27, 13, 19, 3, 1, 
2019/10/27, 22, 13, 17, 4, , 
2019/10/28, 22, 18, 14, 14, 1, 2
2019/10/29, 27, 17, 28, 11, 1, 1
2019/10/30, 28, 31, 21, 17, 2, 3
2019/10/31, 27, 41, 26, 9, 1, 1
2019/11/1, 33, 58, 37, 8, , 2
2019/11/2, 35, 12, 24, 7, 1, 2
2019/11/3, 39, 8, 19, 6, , 1
2019/11/4, 24, 9, 17, 8, 1, 1
2019/11/5, 23, 11, 24, 5, 1, 
2019/11/6, 20, 15, 19, 6, , 2
2019/11/7, 21, 11, 16, 6, 1, 1
2019/11/8, 22, 11, 18, 4, 1, 1
2019/11/9, 19, 10, 17, 2, , 1
2019/11/10, 20, 9, 15, 2, 1, 1
2019/11/11, 19, 12, 24, 7, , 2
2019/11/12, 21, 20, 19, 4, 1, 1
2019/11/13, 23, 14, 16, 4, , 1
2019/11/14, 23, 10, 15, 4, , 1
2019/11/15, 20, 13, 16, 4, , 1
2019/11/16, 18, 17, 20, 3, 1, 
2019/11/17, 25, 14, 19, 2, 1, 
2019/11/18, 24, 17, 21, 8, 1, 2
2019/11/19, 23, 18, 17, 8, , 1
2019/11/20, 27, 16, 32, 9, , 1
2019/11/21, 24, 60, 37, 5, , 2
2019/11/22, 34, 19, 18, 6, 1, 1
2019/11/23, 35, 18, 18, 7, , 1
2019/11/24, 24, 22, 24, 5, , 2
2019/11/25, 28, 25, 20, 11, 1, 2
2019/11/26, 29, 33, 15, 2, 5, 1
2019/11/27, 27, 22, 20, 7, 2, 1
2019/11/28, 25, 19, 20, , 1, 2
2019/11/29, 27, 22, 20, 6, 2, 1
2019/11/30, 34, 7, 18, 4, 1, 1
2019/12/1, 34, 8, 15, 2, , 1
2019/12/2, 20, 16, 17, 2, 1, 
2019/12/4, 22, 11, 18, 3, 1, 2
