,Adelaide,Brisbane,Melbourne,Perth,Sydney
2017-07-17,6.333333333333333,25.625,36.666666666666664,33.666666666666664,32.36363636363637
2017-07-18,8.666666666666666,30.0,14.0,43.0,50.09090909090909
2017-07-19,6.666666666666667,28.5,11.833333333333334,33.666666666666664,47.72727272727273
2017-07-20,8.0,19.714285714285715,16.142857142857142,22.333333333333332,25.363636363636363
2017-07-21,13.333333333333334,9.571428571428571,24.428571428571427,22.0,23.363636363636363
2017-07-22,7.333333333333333,15.0,30.714285714285715,27.333333333333332,23.363636363636363
2017-07-23,6.333333333333333,30.5,20.5,26.333333333333332,38.90909090909091
2017-07-24,9.666666666666666,49.57142857142857,12.75,24.333333333333332,55.09090909090909
2017-07-25,9.0,37.42857142857143,17.714285714285715,25.0,30.545454545454547
2017-07-26,8.0,41.625,13.142857142857142,22.0,31.545454545454547
2017-07-27,9.666666666666666,43.5,15.428571428571429,21.333333333333332,30.727272727272727
2017-07-28,9.0,44.5,25.571428571428573,27.0,23.0
2017-07-29,9.333333333333334,43.375,16.375,28.666666666666668,30.90909090909091
2017-07-30,7.333333333333333,48.625,22.25,28.333333333333332,32.09090909090909
2017-07-31,8.333333333333334,60.875,14.857142857142858,30.0,53.27272727272727
2017-08-01,7.333333333333333,48.75,31.142857142857142,31.333333333333332,27.09090909090909
2017-08-02,9.0,35.0,45.857142857142854,26.333333333333332,22.363636363636363
2017-08-03,7.0,26.375,55.42857142857143,28.333333333333332,28.818181818181817
2017-08-04,6.666666666666667,41.375,83.85714285714286,32.0,24.636363636363637
2017-08-05,8.333333333333334,28.75,71.14285714285714,34.0,19.90909090909091
2017-08-06,8.666666666666666,19.0,17.875,26.666666666666668,14.727272727272727
2017-08-07,8.333333333333334,42.125,8.285714285714286,50.333333333333336,21.727272727272727
2017-08-08,10.0,30.875,5.428571428571429,30.666666666666668,18.272727272727273
2017-08-09,11.0,16.25,11.571428571428571,25.333333333333332,14.545454545454545
2017-08-10,5.0,19.5,14.0,18.333333333333332,17.0
2017-08-11,8.333333333333334,49.5,10.25,25.333333333333332,37.1
2017-08-12,9.666666666666666,55.375,12.142857142857142,23.0,23.0
2017-08-13,10.0,52.5,15.428571428571429,21.333333333333332,22.454545454545453
2017-08-14,7.0,62.25,17.571428571428573,33.666666666666664,26.818181818181817
2017-08-15,7.666666666666667,40.125,13.571428571428571,34.0,65.36363636363636
2017-08-16,6.666666666666667,47.875,13.857142857142858,29.25,93.72727272727273
2017-08-17,11.666666666666666,59.125,12.875,29.0,42.0
2017-08-18,10.333333333333334,55.375,15.0,33.666666666666664,24.272727272727273
2017-08-19,8.0,39.75,7.5,27.666666666666668,19.636363636363637
2017-08-20,8.666666666666666,30.375,10.875,,13.181818181818182
2017-08-21,5.333333333333333,17.75,29.0,,22.0
2017-08-22,10.0,43.875,25.875,33.333333333333336,48.72727272727273
2017-08-23,7.666666666666667,33.0,20.125,27.333333333333332,53.81818181818182
2017-08-24,8.0,43.625,15.625,22.0,47.81818181818182
2017-08-25,7.666666666666667,44.5,11.875,20.666666666666668,55.0
2017-08-26,8.333333333333334,42.375,15.375,22.333333333333332,25.454545454545453
2017-08-27,6.333333333333333,26.428571428571427,15.0,27.666666666666668,42.0
2017-08-28,7.0,28.714285714285715,10.125,23.333333333333332,72.0
2017-08-29,9.666666666666666,25.875,18.5,21.666666666666668,27.09090909090909
2017-08-30,10.666666666666666,31.0,23.25,32.666666666666664,22.727272727272727
2017-08-31,9.333333333333334,44.125,16.25,39.666666666666664,35.63636363636363
