State,County,Year,Days with AQI,Good Days,Moderate Days,Unhealthy for Sensitive Groups Days,Unhealthy Days,Very Unhealthy Days,Hazardous Days,Max AQI,90th Percentile AQI,Median AQI,Days CO,Days NO2,Days Ozone,Days SO2,Days PM2.5,Days PM10,StateCounty
Arizona,Pinal,2019,365,0.336986301369863,0.5726027397260274,0.05753424657534247,0.0054794520547945215,0.00821917808219178,0.019178082191780826,886,100,63,0.0,0.0,0.4602739726027397,0.0,0.09863013698630137,0.4410958904109589,"Pinal, Arizona, US"
Arizona,Santa Cruz,2019,362,0.7734806629834254,0.22099447513812154,0.0055248618784530384,0.0,0.0,0.0,120,63,31,0.0,0.0,0.0,0.0,0.6685082872928176,0.3314917127071823,"Santa Cruz, Arizona, US"
Arizona,Yavapai,2019,356,0.8370786516853933,0.16292134831460675,0.0,0.0,0.0,0.0,87,54,43,0.0,0.0,1.0,0.0,0.0,0.0,"Yavapai, Arizona, US"
Arizona,Yuma,2019,365,0.726027397260274,0.2657534246575343,0.00821917808219178,0.0,0.0,0.0,129,67,45,0.0,0.0,0.7479452054794521,0.0,0.11506849315068493,0.136986301369863,"Yuma, Arizona, US"
Arkansas,Clark,2019,355,0.9774647887323944,0.02253521126760564,0.0,0.0,0.0,0.0,67,46,32,0.0,0.0,1.0,0.0,0.0,0.0,"Clark, Arkansas, US"
Arkansas,Crittenden,2019,365,0.7945205479452054,0.2027397260273973,0.0027397260273972607,0.0,0.0,0.0,101,57,40,0.0,0.021917808219178082,0.5616438356164384,0.0,0.4164383561643836,0.0,"Crittenden, Arkansas, US"
Arkansas,Newton,2019,365,0.9506849315068492,0.04931506849315069,0.0,0.0,0.0,0.0,90,47,36,0.0,0.0,0.9890410958904109,0.0,0.010958904109589041,0.0,"Newton, Arkansas, US"
Arkansas,Polk,2019,361,0.8642659279778393,0.1329639889196676,0.002770083102493075,0.0,0.0,0.0,119,54,39,0.0,0.0,0.8725761772853186,0.0,0.12742382271468145,0.0,"Polk, Arkansas, US"
Arkansas,Pulaski,2019,365,0.6438356164383562,0.3561643835616438,0.0,0.0,0.0,0.0,79,61,45,0.0,0.0054794520547945215,0.4,0.0,0.5945205479452055,0.0,"Pulaski, Arkansas, US"
Arkansas,Union,2019,241,0.8132780082987552,0.1867219917012448,0.0,0.0,0.0,0.0,98,54,35,0.0,0.0,0.0,0.0,1.0,0.0,"Union, Arkansas, US"
Arkansas,Washington,2019,365,0.7780821917808219,0.2219178082191781,0.0,0.0,0.0,0.0,96,58,43,0.0,0.0,0.5671232876712329,0.0,0.4328767123287671,0.0,"Washington, Arkansas, US"
California,Alameda,2019,365,0.7123287671232876,0.2657534246575343,0.021917808219178082,0.0,0.0,0.0,150,63,41,0.0,0.07671232876712329,0.4794520547945205,0.0,0.4438356164383562,0.0,"Alameda, California, US"
California,Amador,2019,355,0.8676056338028169,0.1267605633802817,0.00563380281690141,0.0,0.0,0.0,115,51,39,0.0,0.0,1.0,0.0,0.0,0.0,"Amador, California, US"
California,Butte,2019,365,0.6136986301369863,0.3726027397260274,0.00821917808219178,0.0054794520547945215,0.0,0.0,173,67,46,0.0,0.0,0.6328767123287671,0.0,0.3643835616438356,0.0027397260273972607,"Butte, California, US"
California,Calaveras,2019,360,0.8305555555555556,0.16666666666666666,0.0027777777777777783,0.0,0.0,0.0,108,58,42,0.0,0.0,0.8944444444444445,0.0,0.09722222222222222,0.008333333333333333,"Calaveras, California, US"
California,Colusa,2019,365,0.8054794520547945,0.19452054794520549,0.0,0.0,0.0,0.0,83,59,39,0.0,0.0,0.6246575342465753,0.0,0.2273972602739726,0.14794520547945206,"Colusa, California, US"
California,Contra Costa,2019,365,0.7917808219178082,0.18904109589041096,0.0136986301369863,0.0054794520547945215,0.0,0.0,200,62,40,0.0,0.010958904109589041,0.663013698630137,0.00821917808219178,0.3150684931506849,0.0027397260273972607,"Contra Costa, California, US"
California,El Dorado,2019,365,0.7506849315068493,0.2328767123287671,0.01643835616438356,0.0,0.0,0.0,122,74,43,0.0,0.0,0.9753424657534246,0.0,0.0,0.024657534246575345,"El Dorado, California, US"
California,Fresno,2019,365,0.3808219178082192,0.4383561643835616,0.17534246575342466,0.0054794520547945215,0.0,0.0,187,115,60,0.0,0.00821917808219178,0.7095890410958904,0.0,0.2191780821917808,0.06301369863013699,"Fresno, California, US"
California,Glenn,2019,362,0.8342541436464088,0.16574585635359115,0.0,0.0,0.0,0.0,86,55,40,0.0,0.0,0.7651933701657458,0.0,0.1878453038674033,0.046961325966850834,"Glenn, California, US"
California,Humboldt,2019,363,0.9724517906336088,0.027548209366391185,0.0,0.0,0.0,0.0,65,40,27,0.005509641873278237,0.0027548209366391185,0.7493112947658402,0.0,0.13774104683195593,0.1046831955922865,"Humboldt, California, US"
California,Imperial,2019,365,0.3424657534246575,0.6,0.052054794520547946,0.0054794520547945215,0.0,0.0,185,93,58,0.0,0.0027397260273972607,0.5753424657534246,0.0,0.2164383561643836,0.2054794520547945,"Imperial, California, US"
California,Inyo,2019,365,0.6356164383561644,0.3315068493150685,0.01643835616438356,0.0054794520547945215,0.0027397260273972607,0.00821917808219178,638,84,47,0.0,0.0,0.873972602739726,0.0,0.03561643835616438,0.0904109589041096,"Inyo, California, US"
California,Kern,2019,365,0.326027397260274,0.4136986301369863,0.23835616438356164,0.01643835616438356,0.0027397260273972607,0.0027397260273972607,548,122,67,0.0,0.0054794520547945215,0.7123287671232876,0.0,0.2,0.0821917808219178,"Kern, California, US"
California,Kings,2019,365,0.4164383561643836,0.4712328767123288,0.10136986301369864,0.0054794520547945215,0.0,0.0054794520547945215,507,105,56,0.0,0.0,0.5205479452054794,0.0,0.2821917808219178,0.19726027397260276,"Kings, California, US"
California,Lake,2019,360,1.0,0.0,0.0,0.0,0.0,0.0,50,41,31,0.0,0.0,0.9888888888888888,0.0,0.008333333333333333,0.0027777777777777783,"Lake, California, US"
California,Los Angeles,2019,365,0.1808219178082192,0.5835616438356165,0.15616438356164386,0.07671232876712329,0.0027397260273972607,0.0,201,136,71,0.0,0.09863013698630137,0.5397260273972603,0.0,0.3397260273972603,0.021917808219178082,"Los Angeles, California, US"
California,Madera,2019,365,0.5178082191780822,0.4465753424657534,0.03561643835616438,0.0,0.0,0.0,140,84,50,0.0,0.0,0.7123287671232876,0.0,0.1808219178082192,0.10684931506849316,"Madera, California, US"
California,Marin,2019,363,0.9283746556473829,0.06887052341597796,0.0027548209366391185,0.0,0.0,0.0,133,48,33,0.0,0.04132231404958678,0.6115702479338843,0.0,0.3471074380165289,0.0,"Marin, California, US"
California,Mariposa,2019,365,0.6054794520547945,0.3561643835616438,0.024657534246575345,0.0136986301369863,0.0,0.0,176,84,47,0.0,0.0,0.8109589041095892,0.0,0.1863013698630137,0.0027397260273972607,"Mariposa, California, US"
California,Mendocino,2019,361,0.9252077562326871,0.07479224376731301,0.0,0.0,0.0,0.0,77,47,33,0.0,0.0,0.6343490304709142,0.0,0.33240997229916897,0.0332409972299169,"Mendocino, California, US"
California,Merced,2019,365,0.5835616438356165,0.3972602739726027,0.019178082191780826,0.0,0.0,0.0,119,79,48,0.0,0.0,0.6849315068493149,0.0,0.3095890410958904,0.0054794520547945215,"Merced, California, US"
California,Mono,2019,365,0.7397260273972602,0.2191780821917808,0.01643835616438356,0.0,0.0,0.024657534246575345,3852,81,27,0.0,0.0,0.0,0.0,0.8356164383561644,0.1643835616438356,"Mono, California, US"
California,Monterey,2019,365,0.9041095890410958,0.09315068493150687,0.0027397260273972607,0.0,0.0,0.0,144,50,37,0.0054794520547945215,0.0,0.7890410958904109,0.0,0.16712328767123288,0.03835616438356165,"Monterey, California, US"
California,Napa,2019,363,0.9090909090909092,0.08539944903581267,0.005509641873278237,0.0,0.0,0.0,119,49,35,0.005509641873278237,0.0,0.7300275482093664,0.0,0.2644628099173554,0.0,"Napa, California, US"
California,Nevada,2019,361,0.7562326869806094,0.2299168975069252,0.013850415512465374,0.0,0.0,0.0,122,71,44,0.0,0.0,0.9030470914127424,0.0,0.09695290858725762,0.0,"Nevada, California, US"
California,Orange,2019,365,0.5917808219178082,0.3643835616438356,0.0410958904109589,0.0027397260273972607,0.0,0.0,172,87,48,0.0,0.03561643835616438,0.7178082191780822,0.0,0.2273972602739726,0.019178082191780826,"Orange, California, US"
California,Placer,2019,365,0.6027397260273972,0.3698630136986301,0.0273972602739726,0.0,0.0,0.0,136,77,48,0.0,0.0054794520547945215,0.8410958904109589,0.0,0.14794520547945206,0.0054794520547945215,"Placer, California, US"
California,Riverside,2019,365,0.2054794520547945,0.4657534246575342,0.2493150684931507,0.07945205479452055,0.0,0.0,185,147,77,0.0,0.0,0.6767123287671233,0.0,0.1917808219178082,0.13150684931506848,"Riverside, California, US"
California,Sacramento,2019,365,0.5835616438356165,0.38904109589041097,0.0273972602739726,0.0,0.0,0.0,140,84,46,0.0,0.0027397260273972607,0.6575342465753424,0.0,0.3178082191780822,0.021917808219178082,"Sacramento, California, US"
California,San Benito,2019,365,0.8931506849315068,0.10684931506849316,0.0,0.0,0.0,0.0,90,51,38,0.0,0.0,0.9506849315068492,0.0,0.030136986301369864,0.019178082191780826,"San Benito, California, US"
California,San Bernardino,2019,365,0.1506849315068493,0.4849315068493151,0.19452054794520549,0.14794520547945206,0.021917808219178082,0.0,213,169,80,0.0,0.04383561643835617,0.673972602739726,0.0,0.26301369863013696,0.019178082191780826,"San Bernardino, California, US"
California,San Diego,2019,365,0.23835616438356164,0.6931506849315069,0.06301369863013699,0.0054794520547945215,0.0,0.0,169,93,64,0.0,0.0054794520547945215,0.4821917808219178,0.0,0.5041095890410959,0.00821917808219178,"San Diego, California, US"
California,San Francisco,2019,365,0.8575342465753425,0.13972602739726028,0.0027397260273972607,0.0,0.0,0.0,108,52,36,0.0,0.07671232876712329,0.4712328767123288,0.0,0.4520547945205479,0.0,"San Francisco, California, US"
California,San Joaquin,2019,365,0.6273972602739726,0.336986301369863,0.03287671232876712,0.0027397260273972607,0.0,0.0,190,81,45,0.0,0.00821917808219178,0.6383561643835617,0.0,0.3095890410958904,0.04383561643835617,"San Joaquin, California, US"
California,San Luis Obispo,2019,365,0.6301369863013698,0.3616438356164384,0.00821917808219178,0.0,0.0,0.0,108,74,46,0.0,0.0,0.7726027397260274,0.0,0.1232876712328767,0.10410958904109588,"San Luis Obispo, California, US"
California,San Mateo,2019,365,0.8958904109589041,0.09863013698630137,0.0054794520547945215,0.0,0.0,0.0,122,51,35,0.0,0.05753424657534247,0.5726027397260274,0.0,0.3698630136986301,0.0,"San Mateo, California, US"
California,Santa Barbara,2019,365,0.7835616438356164,0.2136986301369863,0.0027397260273972607,0.0,0.0,0.0,105,59,43,0.0,0.0,0.8082191780821918,0.0,0.15616438356164386,0.03561643835616438,"Santa Barbara, California, US"
California,Santa Clara,2019,365,0.7424657534246575,0.2465753424657534,0.010958904109589041,0.0,0.0,0.0,136,66,41,0.0,0.019178082191780826,0.5972602739726027,0.0,0.3808219178082192,0.0027397260273972607,"Santa Clara, California, US"
California,Santa Cruz,2019,365,0.9506849315068492,0.04931506849315069,0.0,0.0,0.0,0.0,70,46,35,0.0,0.0,0.7178082191780822,0.0,0.2821917808219178,0.0,"Santa Cruz, California, US"
California,Shasta,2019,364,0.8543956043956044,0.1456043956043956,0.0,0.0,0.0,0.0,100,54,42,0.0,0.0,0.967032967032967,0.0,0.027472527472527472,0.005494505494505495,"Shasta, California, US"
California,Siskiyou,2019,365,0.9095890410958904,0.07945205479452055,0.0054794520547945215,0.0054794520547945215,0.0,0.0,161,49,36,0.0,0.0,0.7178082191780822,0.0,0.2821917808219178,0.0,"Siskiyou, California, US"
California,Solano,2019,365,0.7945205479452054,0.2027397260273973,0.0027397260273972607,0.0,0.0,0.0,119,59,40,0.0,0.0054794520547945215,0.6136986301369863,0.0,0.3808219178082192,0.0,"Solano, California, US"
California,Sonoma,2019,365,0.947945205479452,0.04931506849315069,0.0,0.0027397260273972607,0.0,0.0,154,45,34,0.0,0.00821917808219178,0.726027397260274,0.0,0.2465753424657534,0.019178082191780826,"Sonoma, California, US"
California,Stanislaus,2019,365,0.5506849315068493,0.3863013698630137,0.06027397260273973,0.0027397260273972607,0.0,0.0,177,91,49,0.0,0.0,0.6712328767123288,0.0,0.2931506849315069,0.03561643835616438,"Stanislaus, California, US"
California,Sutter,2019,365,0.6547945205479452,0.3397260273972603,0.0054794520547945215,0.0,0.0,0.0,110,71,44,0.0,0.0,0.6821917808219178,0.0,0.29863013698630136,0.019178082191780826,"Sutter, California, US"
California,Tehama,2019,365,0.7726027397260274,0.2273972602739726,0.0,0.0,0.0,0.0,93,64,41,0.0,0.0,0.8849315068493151,0.0,0.11232876712328768,0.0027397260273972607,"Tehama, California, US"
California,Tulare,2019,365,0.3479452054794521,0.4301369863013699,0.2136986301369863,0.0054794520547945215,0.0027397260273972607,0.0,280,122,66,0.0,0.0054794520547945215,0.663013698630137,0.0,0.2684931506849315,0.06301369863013699,"Tulare, California, US"
California,Tuolumne,2019,358,0.7625698324022346,0.2318435754189944,0.00558659217877095,0.0,0.0,0.0,108,67,43,0.0,0.0,1.0,0.0,0.0,0.0,"Tuolumne, California, US"
California,Ventura,2019,365,0.5863013698630137,0.38904109589041097,0.024657534246575345,0.0,0.0,0.0,126,77,46,0.0,0.0136986301369863,0.7780821917808219,0.0,0.1780821917808219,0.030136986301369864,"Ventura, California, US"
California,Yolo,2019,365,0.7808219178082192,0.2164383561643836,0.0027397260273972607,0.0,0.0,0.0,136,61,41,0.0,0.0027397260273972607,0.7643835616438356,0.0,0.22465753424657534,0.00821917808219178,"Yolo, California, US"
Colorado,Adams,2019,365,0.6109589041095891,0.3863013698630137,0.0027397260273972607,0.0,0.0,0.0,132,64,47,0.0,0.13150684931506848,0.410958904109589,0.0,0.23835616438356164,0.2191780821917808,"Adams, Colorado, US"
Colorado,Arapahoe,2019,365,0.6219178082191781,0.3616438356164384,0.01643835616438356,0.0,0.0,0.0,140,80,46,0.0,0.0,0.9643835616438357,0.0,0.03561643835616438,0.0,"Arapahoe, Colorado, US"
Colorado,Archuleta,2019,363,0.9118457300275482,0.08264462809917356,0.005509641873278237,0.0,0.0,0.0,124,50,31,0.0,0.008264462809917356,0.5123966942148761,0.0,0.0,0.4793388429752066,"Archuleta, Colorado, US"
Colorado,Boulder,2019,365,0.6219178082191781,0.3643835616438356,0.0136986301369863,0.0,0.0,0.0,119,74,47,0.0,0.0,0.7369863013698629,0.0,0.26301369863013696,0.0,"Boulder, Colorado, US"
Colorado,Clear Creek,2019,290,0.7068965517241379,0.2896551724137931,0.003448275862068965,0.0,0.0,0.0,112,67,46,0.0,0.0,1.0,0.0,0.0,0.0,"Clear Creek, Colorado, US"
Colorado,Denver,2019,365,0.4904109589041096,0.5013698630136987,0.0054794520547945215,0.0027397260273972607,0.0,0.0,153,74,51,0.0,0.3178082191780822,0.4136986301369863,0.0027397260273972607,0.2657534246575343,0.0,"Denver, Colorado, US"
Colorado,Douglas,2019,361,0.6537396121883656,0.3157894736842105,0.027700831024930747,0.002770083102493075,0.0,0.0,154,77,46,0.0,0.0,0.8421052631578947,0.0,0.15789473684210525,0.0,"Douglas, Colorado, US"
Colorado,El Paso,2019,365,0.7095890410958904,0.2904109589041096,0.0,0.0,0.0,0.0,100,67,45,0.0,0.0,0.9452054794520548,0.0,0.04931506849315069,0.0054794520547945215,"El Paso, Colorado, US"
Colorado,Garfield,2019,365,0.8465753424657534,0.15342465753424658,0.0,0.0,0.0,0.0,97,54,44,0.0,0.0,0.9945205479452056,0.0,0.0054794520547945215,0.0,"Garfield, Colorado, US"
Colorado,Gunnison,2019,358,0.7793296089385475,0.21787709497206706,0.002793296089385475,0.0,0.0,0.0,101,61,45,0.0,0.0,1.0,0.0,0.0,0.0,"Gunnison, Colorado, US"
Colorado,Jefferson,2019,365,0.6520547945205479,0.3041095890410959,0.04383561643835617,0.0,0.0,0.0,129,87,46,0.0,0.0054794520547945215,0.9945205479452056,0.0,0.0,0.0,"Jefferson, Colorado, US"
Colorado,La Plata,2019,365,0.7561643835616438,0.24383561643835616,0.0,0.0,0.0,0.0,87,61,44,0.0,0.0273972602739726,0.8931506849315068,0.0,0.07945205479452055,0.0,"La Plata, Colorado, US"
Colorado,Larimer,2019,365,0.5698630136986301,0.4136986301369863,0.01643835616438356,0.0,0.0,0.0,129,77,48,0.0,0.0,0.9232876712328768,0.0,0.07671232876712329,0.0,"Larimer, Colorado, US"
Colorado,Mesa,2019,364,0.7939560439560439,0.20604395604395606,0.0,0.0,0.0,0.0,87,58,44,0.005494505494505495,0.0,0.8489010989010989,0.0,0.1401098901098901,0.005494505494505495,"Mesa, Colorado, US"
Colorado,Montezuma,2019,365,0.7671232876712328,0.2328767123287671,0.0,0.0,0.0,0.0,97,61,46,0.0,0.0,1.0,0.0,0.0,0.0,"Montezuma, Colorado, US"
Colorado,Prowers,2019,346,0.9913294797687862,0.008670520231213872,0.0,0.0,0.0,0.0,76,28,14,0.0,0.0,0.0,0.0,0.0,1.0,"Prowers, Colorado, US"
Colorado,Rio Blanco,2019,365,0.852054794520548,0.14794520547945206,0.0,0.0,0.0,0.0,100,54,44,0.0,0.0,0.8794520547945206,0.0,0.12054794520547946,0.0,"Rio Blanco, Colorado, US"
Colorado,Routt,2019,356,0.9915730337078652,0.005617977528089888,0.002808988764044944,0.0,0.0,0.0,137,27,13,0.0,0.0,0.0,0.0,0.0,1.0,"Routt, Colorado, US"
Colorado,Weld,2019,365,0.6904109589041096,0.3013698630136986,0.00821917808219178,0.0,0.0,0.0,125,69,45,0.0,0.0,0.6465753424657534,0.0,0.35342465753424657,0.0,"Weld, Colorado, US"
Connecticut,Fairfield,2019,365,0.7178082191780822,0.22465753424657534,0.04931506849315069,0.00821917808219178,0.0,0.0,161,77,43,0.0,0.024657534246575345,0.5095890410958904,0.0,0.463013698630137,0.0027397260273972607,"Fairfield, Connecticut, US"
Connecticut,Hartford,2019,365,0.8246575342465754,0.16164383561643836,0.0136986301369863,0.0,0.0,0.0,122,55,39,0.0,0.07123287671232878,0.6575342465753424,0.0,0.2684931506849315,0.0027397260273972607,"Hartford, Connecticut, US"
Connecticut,Litchfield,2019,365,0.9369863013698628,0.06301369863013699,0.0,0.0,0.0,0.0,97,48,37,0.0,0.0,0.9287671232876712,0.0,0.07123287671232878,0.0,"Litchfield, Connecticut, US"
Connecticut,New Haven,2019,365,0.7671232876712328,0.19452054794520549,0.03287671232876712,0.0054794520547945215,0.0,0.0,159,67,41,0.0,0.0410958904109589,0.6767123287671233,0.0,0.2712328767123288,0.010958904109589041,"New Haven, Connecticut, US"
Connecticut,New London,2019,364,0.8873626373626373,0.0934065934065934,0.019230769230769232,0.0,0.0,0.0,129,52,37,0.0,0.0,0.5494505494505495,0.0,0.4505494505494506,0.0,"New London, Connecticut, US"
Connecticut,Windham,2019,360,0.9555555555555556,0.04166666666666666,0.0027777777777777783,0.0,0.0,0.0,105,46,36,0.0,0.0,1.0,0.0,0.0,0.0,"Windham, Connecticut, US"
Delaware,Kent,2019,365,0.8027397260273973,0.19726027397260276,0.0,0.0,0.0,0.0,83,58,42,0.0,0.0,0.7479452054794521,0.0,0.252054794520548,0.0,"Kent, Delaware, US"
Delaware,New Castle,2019,365,0.7095890410958904,0.2821917808219178,0.00821917808219178,0.0,0.0,0.0,136,68,43,0.0,0.019178082191780826,0.6931506849315069,0.0,0.2876712328767123,0.0,"New Castle, Delaware, US"
Delaware,Sussex,2019,365,0.8191780821917808,0.1808219178082192,0.0,0.0,0.0,0.0,93,58,42,0.0,0.0,0.7643835616438356,0.0,0.2356164383561644,0.0,"Sussex, Delaware, US"
Florida,Alachua,2019,364,0.903846153846154,0.09615384615384616,0.0,0.0,0.0,0.0,80,50,35,0.0,0.0,0.75,0.0,0.25,0.0,"Alachua, Florida, US"
Florida,Baker,2019,361,0.9445983379501384,0.05540166204986149,0.0,0.0,0.0,0.0,77,48,33,0.0,0.0,1.0,0.0,0.0,0.0,"Baker, Florida, US"
Florida,Bay,2019,357,0.8627450980392157,0.13725490196078433,0.0,0.0,0.0,0.0,85,54,38,0.0,0.0,0.6582633053221288,0.0,0.3417366946778712,0.0,"Bay, Florida, US"
Florida,Brevard,2019,351,0.9572649572649572,0.042735042735042736,0.0,0.0,0.0,0.0,90,46,36,0.0,0.0,0.8717948717948718,0.0,0.1282051282051282,0.0,"Brevard, Florida, US"
Florida,Broward,2019,363,0.8347107438016529,0.1652892561983471,0.0,0.0,0.0,0.0,90,54,40,0.005509641873278237,0.02479338842975207,0.4545454545454545,0.0,0.5151515151515151,0.0,"Broward, Florida, US"
Florida,Citrus,2019,365,0.9232876712328768,0.07671232876712329,0.0,0.0,0.0,0.0,80,48,30,0.0,0.0,0.0,0.03287671232876712,0.9671232876712328,0.0,"Citrus, Florida, US"
Florida,Collier,2019,362,0.9143646408839781,0.0856353591160221,0.0,0.0,0.0,0.0,90,50,34,0.0,0.0,0.5441988950276243,0.0,0.4558011049723757,0.0,"Collier, Florida, US"
Florida,Columbia,2019,363,0.8099173553719008,0.1900826446280992,0.0,0.0,0.0,0.0,90,58,38,0.0,0.0,0.5702479338842975,0.0,0.4297520661157025,0.0,"Columbia, Florida, US"
Florida,Duval,2019,361,0.6869806094182825,0.3102493074792244,0.002770083102493075,0.0,0.0,0.0,114,64,43,0.0,0.0,0.48199445983379496,0.0,0.518005540166205,0.0,"Duval, Florida, US"
Florida,Escambia,2019,365,0.7945205479452054,0.2027397260273973,0.0027397260273972607,0.0,0.0,0.0,101,57,40,0.0,0.0,0.7424657534246575,0.0,0.2575342465753425,0.0,"Escambia, Florida, US"
Florida,Flagler,2019,270,0.9814814814814816,0.018518518518518517,0.0,0.0,0.0,0.0,74,45,34,0.0,0.0,1.0,0.0,0.0,0.0,"Flagler, Florida, US"
Florida,Hamilton,2019,349,0.8968481375358166,0.10315186246418337,0.0,0.0,0.0,0.0,79,51,31,0.0,0.0,0.0,0.09455587392550144,0.9054441260744984,0.0,"Hamilton, Florida, US"
Florida,Highlands,2019,233,0.96137339055794,0.03862660944206009,0.0,0.0,0.0,0.0,84,46,36,0.0,0.0,1.0,0.0,0.0,0.0,"Highlands, Florida, US"
Florida,Hillsborough,2019,365,0.7698630136986301,0.2136986301369863,0.01643835616438356,0.0,0.0,0.0,132,64,42,0.0,0.0,0.5780821917808219,0.010958904109589041,0.410958904109589,0.0,"Hillsborough, Florida, US"
