State,County,Year,Days with AQI,Good Days,Moderate Days,Unhealthy for Sensitive Groups Days,Unhealthy Days,Very Unhealthy Days,Hazardous Days,Max AQI,90th Percentile AQI,Median AQI,Days CO,Days NO2,Days Ozone,Days SO2,Days PM2.5,Days PM10,StateCounty
Ohio,Ashtabula,2017,365,0.9095890410958904,0.08493150684931508,0.0054794520547945215,0.0,0.0,0.0,143,50,34,0.0,0.0,0.6712328767123288,0.3287671232876712,0.0,0.0,"Ashtabula, Ohio, US"
Ohio,Belmont,2017,365,0.96986301369863,0.030136986301369864,0.0,0.0,0.0,0.0,75,36,15,0.0027397260273972607,0.6986301369863014,0.0,0.0,0.2767123287671233,0.021917808219178082,"Belmont, Ohio, US"
Ohio,Butler,2017,365,0.7534246575342466,0.2273972602739726,0.019178082191780826,0.0,0.0,0.0,126,67,42,0.0,0.0,0.7945205479452054,0.0273972602739726,0.16986301369863013,0.00821917808219178,"Butler, Ohio, US"
Ohio,Clark,2017,365,0.7287671232876712,0.2657534246575343,0.0054794520547945215,0.0,0.0,0.0,105,63,41,0.0,0.0,0.5041095890410959,0.0,0.4958904109589041,0.0,"Clark, Ohio, US"
Ohio,Clermont,2017,365,0.7452054794520548,0.2493150684931507,0.0054794520547945215,0.0,0.0,0.0,129,60,42,0.0,0.0,0.463013698630137,0.0,0.536986301369863,0.0,"Clermont, Ohio, US"
Ohio,Clinton,2017,245,0.8408163265306122,0.1469387755102041,0.012244897959183671,0.0,0.0,0.0,143,61,42,0.0,0.0,1.0,0.0,0.0,0.0,"Clinton, Ohio, US"
Ohio,Columbiana,2017,365,1.0,0.0,0.0,0.0,0.0,0.0,26,13,3,0.0,0.0,0.0,0.8328767123287671,0.0,0.16712328767123288,"Columbiana, Ohio, US"
Ohio,Cuyahoga,2017,365,0.6273972602739726,0.3589041095890411,0.0136986301369863,0.0,0.0,0.0,126,70,44,0.0,0.04383561643835617,0.5205479452054794,0.0273972602739726,0.3917808219178082,0.01643835616438356,"Cuyahoga, Ohio, US"
Ohio,Delaware,2017,245,0.9306122448979592,0.06938775510204083,0.0,0.0,0.0,0.0,90,49,38,0.0,0.0,1.0,0.0,0.0,0.0,"Delaware, Ohio, US"
Ohio,Fayette,2017,357,0.9131652661064426,0.08403361344537816,0.0028011204481792717,0.0,0.0,0.0,115,49,35,0.0,0.0,1.0,0.0,0.0,0.0,"Fayette, Ohio, US"
Ohio,Franklin,2017,365,0.7863013698630137,0.2054794520547945,0.00821917808219178,0.0,0.0,0.0,112,61,41,0.0,0.0821917808219178,0.5342465753424658,0.0,0.3753424657534247,0.00821917808219178,"Franklin, Ohio, US"
Ohio,Geauga,2017,245,0.7836734693877551,0.2,0.0163265306122449,0.0,0.0,0.0,122,67,43,0.0,0.0,1.0,0.0,0.0,0.0,"Geauga, Ohio, US"
Ohio,Greene,2017,364,0.7884615384615384,0.2087912087912088,0.0027472527472527475,0.0,0.0,0.0,101,58,40,0.0,0.0,0.5137362637362637,0.0,0.4862637362637362,0.0,"Greene, Ohio, US"
Ohio,Hamilton,2017,365,0.5205479452054794,0.4657534246575342,0.0136986301369863,0.0,0.0,0.0,129,70,50,0.0,0.0547945205479452,0.3780821917808219,0.0,0.5671232876712329,0.0,"Hamilton, Ohio, US"
Ohio,Jefferson,2017,365,0.5178082191780822,0.4794520547945205,0.0027397260273972607,0.0,0.0,0.0,110,67,50,0.0,0.0,0.2328767123287671,0.0273972602739726,0.7397260273972602,0.0,"Jefferson, Ohio, US"
Ohio,Knox,2017,245,0.9102040816326532,0.08979591836734692,0.0,0.0,0.0,0.0,100,50,38,0.0,0.0,1.0,0.0,0.0,0.0,"Knox, Ohio, US"
Ohio,Lake,2017,365,0.8191780821917808,0.1643835616438356,0.01643835616438356,0.0,0.0,0.0,147,64,38,0.0027397260273972607,0.0,0.5616438356164384,0.0054794520547945215,0.4301369863013699,0.0,"Lake, Ohio, US"
Ohio,Lawrence,2017,365,0.9068493150684932,0.08767123287671233,0.0027397260273972607,0.0027397260273972607,0.0,0.0,159,49,36,0.0,0.0,0.6082191780821918,0.0,0.3917808219178082,0.0,"Lawrence, Ohio, US"
Ohio,Licking,2017,245,0.9020408163265308,0.09795918367346937,0.0,0.0,0.0,0.0,100,50,39,0.0,0.0,1.0,0.0,0.0,0.0,"Licking, Ohio, US"
Ohio,Lorain,2017,365,0.8849315068493151,0.11232876712328768,0.0027397260273972607,0.0,0.0,0.0,101,52,36,0.0,0.0,0.6219178082191781,0.0,0.3753424657534247,0.0027397260273972607,"Lorain, Ohio, US"
Ohio,Lucas,2017,365,0.7726027397260274,0.2164383561643836,0.010958904109589041,0.0,0.0,0.0,126,64,41,0.0,0.0,0.5287671232876713,0.00821917808219178,0.463013698630137,0.0,"Lucas, Ohio, US"
Ohio,Madison,2017,244,0.8647540983606558,0.13114754098360654,0.004098360655737704,0.0,0.0,0.0,105,54,41,0.0,0.0,1.0,0.0,0.0,0.0,"Madison, Ohio, US"
Ohio,Mahoning,2017,365,0.8273972602739726,0.1726027397260274,0.0,0.0,0.0,0.0,80,55,36,0.0,0.0,0.3616438356164384,0.0,0.6383561643835617,0.0,"Mahoning, Ohio, US"
Ohio,Medina,2017,364,0.8021978021978022,0.1978021978021978,0.0,0.0,0.0,0.0,100,58,40,0.0,0.0,0.5686813186813187,0.0,0.4313186813186813,0.0,"Medina, Ohio, US"
Ohio,Miami,2017,245,0.8571428571428571,0.13877551020408166,0.004081632653061225,0.0,0.0,0.0,101,58,40,0.0,0.0,1.0,0.0,0.0,0.0,"Miami, Ohio, US"
Ohio,Montgomery,2017,365,0.7890410958904109,0.20821917808219176,0.0027397260273972607,0.0,0.0,0.0,101,61,40,0.03287671232876712,0.0,0.5397260273972603,0.0,0.4273972602739726,0.0,"Montgomery, Ohio, US"
Ohio,Morgan,2017,362,0.9972375690607734,0.0027624309392265192,0.0,0.0,0.0,0.0,56,9,1,0.0,0.0,0.0,1.0,0.0,0.0,"Morgan, Ohio, US"
Ohio,Noble,2017,354,0.9152542372881356,0.0847457627118644,0.0,0.0,0.0,0.0,97,49,38,0.0,0.0,0.940677966101695,0.0,0.059322033898305086,0.0,"Noble, Ohio, US"
Ohio,Portage,2017,281,0.8825622775800712,0.11743772241992882,0.0,0.0,0.0,0.0,97,51,39,0.0,0.0,0.8078291814946619,0.0,0.19217081850533807,0.0,"Portage, Ohio, US"
