,Adelaide,Brisbane,Melbourne,Perth,Sydney
2019-09-27,5.0,26.88888888888889,23.125,26.333333333333332,25.428571428571427
2019-09-28,5.333333333333333,29.555555555555557,19.0,30.0,36.0
2019-09-29,6.333333333333333,26.555555555555557,20.25,35.333333333333336,22.285714285714285
2019-09-30,5.333333333333333,33.44444444444444,24.625,33.666666666666664,24.5
2019-10-01,3.6666666666666665,33.0,19.0,39.666666666666664,28.285714285714285
2019-10-02,4.666666666666667,25.22222222222222,25.25,18.0,24.928571428571427
2019-10-03,7.333333333333333,18.77777777777778,34.875,21.666666666666668,22.285714285714285
2019-10-04,7.333333333333333,18.444444444444443,32.0,45.666666666666664,36.42857142857143
2019-10-05,8.0,18.666666666666668,28.0,31.0,40.5
2019-10-06,8.333333333333334,20.333333333333332,21.5,20.666666666666668,35.46153846153846
2019-10-07,12.666666666666666,30.22222222222222,31.25,21.333333333333332,19.0
2019-10-08,4.666666666666667,26.0,19.25,20.666666666666668,33.84615384615385
2019-10-09,6.0,41.77777777777778,14.857142857142858,30.0,32.53846153846154
2019-10-10,5.0,,17.375,45.333333333333336,18.615384615384617
2019-10-11,5.0,,14.375,52.0,19.46153846153846
2019-10-12,4.0,,17.5,34.333333333333336,15.785714285714286
2019-10-13,5.0,,18.375,18.666666666666668,14.357142857142858
2019-10-14,5.0,14.625,21.75,21.666666666666668,15.5
2019-10-15,8.0,17.875,19.375,17.0,18.642857142857142
2019-10-16,5.333333333333333,25.625,27.375,16.0,25.785714285714285
2019-10-17,4.333333333333333,27.75,18.75,21.0,32.69230769230769
2019-10-18,5.0,31.5,22.875,22.333333333333332,30.428571428571427
2019-10-19,7.0,34.625,20.0,24.333333333333332,19.214285714285715
2019-10-20,4.666666666666667,36.42857142857143,22.571428571428573,25.0,22.714285714285715
2019-10-21,6.666666666666667,41.857142857142854,24.857142857142858,36.0,23.357142857142858
2019-10-22,6.333333333333333,22.0,26.285714285714285,37.666666666666664,24.285714285714285
2019-10-23,6.666666666666667,15.428571428571429,28.75,38.666666666666664,26.785714285714285
2019-10-24,5.333333333333333,14.714285714285714,39.375,21.333333333333332,29.214285714285715
2019-10-25,7.0,17.571428571428573,35.625,23.333333333333332,45.38461538461539
2019-10-26,7.0,18.5,36.25,25.666666666666668,56.07142857142857
2019-10-27,7.333333333333333,20.0,24.428571428571427,34.0,54.30769230769231
2019-10-28,3.3333333333333335,29.875,21.714285714285715,40.333333333333336,28.23076923076923
2019-10-29,4.333333333333333,36.5,23.428571428571427,37.333333333333336,23.615384615384617
2019-10-30,4.666666666666667,24.375,28.571428571428573,17.333333333333332,38.083333333333336
2019-10-31,6.333333333333333,26.125,31.0,22.666666666666668,88.57142857142857
2019-11-01,5.333333333333333,17.125,37.0,16.0,151.21428571428572
2019-11-02,10.0,18.5,36.42857142857143,18.0,109.28571428571429
2019-11-03,,20.25,38.857142857142854,24.0,81.78571428571429
2019-11-04,,24.25,17.0,17.666666666666668,70.0
2019-11-05,5.666666666666667,26.875,16.857142857142858,15.333333333333334,44.214285714285715
2019-11-06,6.0,24.375,17.571428571428573,19.333333333333332,22.428571428571427
2019-11-07,8.333333333333334,45.125,19.428571428571427,34.0,18.642857142857142
2019-11-08,5.0,41.25,19.0,44.0,22.466666666666665
2019-11-09,6.0,60.375,15.2,30.666666666666668,24.2
2019-11-10,4.333333333333333,107.25,19.4,21.0,18.866666666666667
2019-11-11,4.333333333333333,114.0,16.166666666666668,49.333333333333336,13.8
2019-11-12,5.0,166.375,15.666666666666666,34.666666666666664,30.2
2019-11-13,7.666666666666667,50.25,20.666666666666668,29.666666666666668,108.93333333333334
2019-11-14,4.666666666666667,81.0,21.714285714285715,29.333333333333332,54.2
2019-11-15,3.6666666666666665,64.25,17.285714285714285,43.666666666666664,30.4
2019-11-16,4.333333333333333,84.75,12.166666666666666,39.666666666666664,49.333333333333336
2019-11-17,7.0,74.75,23.666666666666668,39.0,35.93333333333333
2019-11-18,5.333333333333333,106.625,24.833333333333332,43.0,37.285714285714285
2019-11-19,6.666666666666667,53.0,20.666666666666668,43.666666666666664,64.85714285714286
2019-11-20,8.333333333333334,56.875,25.857142857142858,55.0,126.53333333333333
2019-11-21,9.333333333333334,62.125,20.666666666666668,34.666666666666664,69.06666666666666
2019-11-22,15.0,71.875,33.5,25.666666666666668,96.53333333333333
2019-11-23,5.333333333333333,33.375,35.666666666666664,31.0,134.26666666666668
2019-11-24,6.333333333333333,35.625,24.714285714285715,29.333333333333332,59.4
2019-11-25,5.333333333333333,33.25,32.0,34.666666666666664,44.93333333333333
2019-11-26,5.666666666666667,30.0,30.428571428571427,32.333333333333336,43.86666666666667
2019-11-27,6.0,28.875,27.857142857142858,30.0,86.53333333333333
2019-11-28,5.0,60.0,25.285714285714285,54.333333333333336,65.66666666666667
2019-11-29,6.333333333333333,55.875,27.571428571428573,27.0,53.6
2019-11-30,5.333333333333333,35.75,36.5,32.333333333333336,78.93333333333334
2019-12-01,4.666666666666667,40.625,31.571428571428573,19.0,107.66666666666667
2019-12-02,5.0,45.375,17.571428571428573,21.0,57.30769230769231
2019-12-03,6.0,47.75,,24.0,65.85714285714286
2019-12-04,6.666666666666667,80.875,22.571428571428573,19.333333333333332,100.2
2019-12-05,6.0,83.57142857142857,23.857142857142858,39.333333333333336,115.53333333333333
2019-12-06,6.0,79.875,24.428571428571427,39.666666666666664,131.57142857142858
2019-12-07,6.0,71.125,25.428571428571427,52.333333333333336,105.33333333333333
2019-12-08,6.666666666666667,143.375,36.142857142857146,,101.46666666666667
2019-12-09,5.0,109.125,30.285714285714285,,79.53333333333333
2019-12-10,8.333333333333334,75.25,31.285714285714285,,66.0
2019-12-11,3.6666666666666665,52.0,32.285714285714285,39.0,135.53333333333333
2019-12-12,5.333333333333333,57.125,23.833333333333332,,121.28571428571429
2019-12-13,4.333333333333333,68.375,20.333333333333332,,53.07142857142857
2019-12-14,3.0,50.285714285714285,20.666666666666668,38.0,47.6
2019-12-15,4.333333333333333,40.142857142857146,17.0,42.333333333333336,61.86666666666667
2019-12-16,4.333333333333333,39.57142857142857,15.5,46.0,89.73333333333333
2019-12-17,5.333333333333333,56.714285714285715,23.333333333333332,70.66666666666667,86.0
2019-12-18,7.666666666666667,38.42857142857143,28.0,54.333333333333336,41.92857142857143
2019-12-19,6.0,22.428571428571427,33.57142857142857,34.333333333333336,40.857142857142854
2019-12-20,8.5,21.142857142857142,37.57142857142857,30.333333333333332,108.2
2019-12-21,22.0,25.857142857142858,56.142857142857146,20.333333333333332,99.78571428571429
2019-12-22,8.333333333333334,20.0,83.85714285714286,26.666666666666668,73.6
2019-12-23,26.333333333333332,44.5,37.0,47.333333333333336,93.93333333333334
2019-12-24,46.0,31.125,51.142857142857146,40.333333333333336,60.6
2019-12-25,21.333333333333332,35.125,53.0,31.333333333333332,48.8
2019-12-26,8.0,20.142857142857142,55.0,38.0,55.2
2019-12-27,11.333333333333334,24.428571428571427,84.28571428571429,52.666666666666664,48.666666666666664
2019-12-28,8.333333333333334,12.857142857142858,43.0,30.333333333333332,32.86666666666667
2019-12-29,31.666666666666668,13.5,72.85714285714286,19.666666666666668,27.4
2019-12-30,24.333333333333332,15.285714285714286,54.285714285714285,27.0,54.266666666666666
2019-12-31,,,,,
2020-01-01,,,,,
2020-01-02,62.666666666666664,22.666666666666668,31.0,33.666666666666664,90.64285714285714
2020-01-03,44.666666666666664,18.5,29.4,,88.0
2020-01-04,54.333333333333336,23.428571428571427,111.4,,71.33333333333333
2020-01-05,38.0,22.285714285714285,104.0,,58.285714285714285
2020-01-06,20.666666666666668,20.0,25.9,,126.23076923076923
2020-01-07,23.0,17.428571428571427,157.2,,85.0
2020-01-08,59.666666666666664,25.875,81.0,30.333333333333332,47.06666666666667
2020-01-09,74.0,48.111111111111114,65.7,25.0,110.21428571428571
