date, pm25, pm10, o3, no2, so2, co
19-11-08,28,27,22,7, ,1
19-11-09,26,17,21,3,1, 
19-11-10,16,10,20,3,1,1
19-11-11,16,18,34,8,4,3
19-11-12,30,61,31,10,2,6
19-11-13,130,54,24,6,1, 
19-11-14,56,18,24,11,5, 
19-11-15,22,23,39,12,3,2
19-11-16,40,32,20,2,1,1
19-11-17,47,23,19,2,1, 
19-11-18,32,22,26,8,2,2
19-11-19,37,42,53,14,2,6
19-11-20,84,32,19,4,1,1
19-11-21,63,39,47,12,3,7
19-11-22,75,52,19,8,1,3
19-11-23,103,35,17,3,2,1
19-11-24,47,26,19,2,2,1
19-11-25,36,24,41,9,2,2
19-11-26,42,55,35,8,1,4
19-11-27,90,65,28,6,1,1
19-11-28,66,34,36,6,1,3
19-11-29,58,57,52,8,6,4
19-11-30,83,52,22,6,1,3
19-12-01,91,26,21,4,1,2
19-12-02,44,39,26,7,1,4
19-12-03,77,65,58,14,1,4
19-12-04,151,71,64,11,2,5
19-12-05,164,67,46,17,2,6
19-12-06,156,71,26,13,2,3
19-12-07,145,49,41,5,1,3
19-12-08,87,34,19,2,2,2
19-12-09,63,26,20,3, , 
19-12-10,41,56,72,11,2,13
19-12-11,103,51,20,4,1,1
19-12-12,104,21,19,3, ,1
19-12-13,41,19,15,4, , 
19-12-14,36,22,33,5, , 
19-12-15,41,29,30,6, , 
19-12-16,61,30,18,4, , 
19-12-17,61,20,18,5, , 
19-12-18,34,18,22,8, , 
19-12-19,24,45,83,11, , 
19-12-20,73,46,19,3, , 
19-12-21,82,40,36,6, , 
19-12-22,65,46,19,1, , 
19-12-23,77,35,19,6, , 
19-12-24,60,28,21,4, , 
19-12-25,48,27,25,2, , 
19-12-26,54,22,25,1, , 
19-12-27,48,15,22,2, , 
19-12-28,27,17,31,5, , 
19-12-29,22,26,23,8, , 
19-12-30,35, , , , , 
19-07-04,57,15,14,8,1,3
19-07-05,27,7,14,11,1,3
19-07-06,12,12,14,13,1,6
19-07-07,37,9,12,12,1,2
19-07-08,33,9,12,12,1,2
19-07-09,44,13,10,13,1,3
19-07-10,28,9,13,12,1,2
19-07-11,31,10,6,16,1,2
19-07-12,19,9,15,7, ,1
19-07-13,21,12,14,7,1,1
19-07-14,16,10,17,3,1,1
19-07-15,13,7,16,7, , 
19-07-16,19,7,16,8, ,2
19-07-17,21,10,7,18,1,2
19-07-18,24,9, , , ,1
19-07-19,17,8,19,13,2,2
19-07-20,26,13,17,17,1,3
19-07-21,43,16,11,12,1,4
19-07-23,56,23,13,21,2,3
19-07-24,50,20,17,16,1,3
19-07-25,38,15,19,13,1,2
19-07-26,30,14,16,17,2,2
19-07-27,51,22,6,21,2,4
19-07-28,43,19,18,11,1,3
19-07-29,47,16,18,12,1,5
19-07-30,46,16,10,17,1,5
19-07-31,29,13,20,8,1,2
19-08-01,17,12,20,10,1,2
19-08-02,19,12,14,18,3,3
19-08-03,37,17,13,16,3,4
19-08-04,53,20,17,14,2,4
19-08-05,42,14,19,8,1,3
19-08-06,41,18,17,17,3,4
19-08-07,53,20,11,22,1,3
19-08-08,53,21,18,20,2,3
19-08-09,51,22,22,12,2,3
19-08-10,20,20,22,4,1, 
19-08-11,16,14,22,3, , 
19-08-12,12,6,21,3, , 
19-08-13,17,8,21,9,1,3
19-08-14,44,17,12,19,1,3
19-08-15,40,17,15,19,8,3
19-08-16,50,21,17,22,3,4
19-08-17,55,22,20,20,1,3
19-08-18,36,16,19,13,1,1
19-08-19,46,18,26,10,6,4
19-08-20,24,15,23,6,2,1
19-08-21,15,9,21,8,1, 
19-08-22,14,9,21,6,1,1
19-08-23,15,11,24,3, , 
19-08-24,40,21,18,13,1,2
19-08-25,50,25,25,16,1,3
19-08-26,55,25,24,10,1,3
19-08-27,29,15,22,4,1,1
19-08-28,14,8,22,6,1,2
19-08-29,19,9,22,14,1,3
19-08-30,24,12,22,8, ,2
19-08-31,13,11,24,3,1,1
19-09-01,14,12,23,3,1,1
19-09-02,22,11,26,9,1,2
19-09-03,27,13,24,13,1,2
19-09-04,30,16,20,17,1,2
19-09-05,34,18,21,16,1,4
19-09-06,22,16,24,12,1,2
19-09-07,33,22,21,11,5,3
19-09-08,22,18,23,3, ,1
19-09-09,9,7,24,2, ,1
19-09-10,13,7,23,4, , 
19-09-11,18,11,22,8,4,2
19-09-12,29,16,23,15,2,2
19-09-13,32,18,22,19,2,2
19-09-14,35,23,21,9,2,2
19-09-15,40,23,23,11,1, 
19-09-16,44,21,26,15,5,3
19-09-17,41,22,21,13,2,1
19-09-18,23,16,22,4,1,3
19-09-19,18,14,23,5,1,2
19-09-20,18,12,22,8,1,2
19-09-21,19,15,20,3, ,1
19-09-22,26,16,21,6,4,2
19-09-23,40,22,22,7,1,1
19-09-24,25,17,20,9,1,1
19-09-25,15,9,22,13,2,2
19-09-26,25,12,23,10,1,2
19-09-27,22,14,25,9,1,2
19-09-28,28,17,20,12,1,2
19-09-29,19,16,21,1,1,1
19-09-30,26,18,28,5,1,1
19-10-01,28,18,21,7,1,1
19-04-02,18,13,13,10,1,2
19-04-03,20,11,16,11,3,2
19-04-04,22,13,16,9,1,3
19-04-05,26,13,13,9,2,2
19-04-06,23,12,20,12,2,2
19-04-07,20,24,22,9,2,2
19-04-08,42,28,20,14,1,3
19-04-09,51,26,18,11,1,2
19-04-10,47,20,17,5,1,1
19-04-11,27,14,16,13,1,2
19-04-12,22,15,14,12, ,3
19-04-13,31,19,28,10,1,2
19-04-14,42,21,24,9,3,2
19-04-15,53,17,20,10,1,2
19-04-16,39,14,15,12,1,2
19-04-17,31,13,12,12,1,3
19-04-18,28,16,18,11,2,3
19-04-19,32,21,19,8,2,2
19-04-20,31,19,14,9,2,3
19-04-21,38,13,14,5,6,2
19-04-22,26,12,16,5,3,2
19-04-23,19,13,13,7,1,2
19-04-24,20,11,17,10,2,2
19-04-25,20,13,20,10,1, 
19-04-26,24,18,22,9,1,2
19-04-27,41,26,20,7,1,1
19-04-28,22,24,24,12,1,3
19-04-29,54,38,16,16,1,4
19-04-30,95,28,14,12,5,3
19-05-01,70,16,5,15,7,2
19-05-02,27,18,8,13,5,2
19-05-03,31,16,6,11,3,2
19-05-04,28,8,20,6,1,2
19-05-05,21,7,19,4, ,1
19-05-06,15,7,18,9,1,2
19-05-07,12,16,14,18,1,3
19-05-08,37,16,16,12,1,2
19-05-09,40,14,12,18,9,2
19-05-10,29,17,12,15,2,2
19-05-11,31,11,17,5,1,1
19-05-12,23,9,8,7, ,2
19-05-13,22, , , , , 
19-05-15,36,17,11,16,1,4
19-05-16,35,21,13,16,2,4
19-05-17,48,22,10,19,4,4
19-05-18,52,24,17,14,2,5
19-05-19,55,23,17,12,1,4
19-05-20,59,23,5,19,2,4
19-05-21,61,34,13,23,1,4
19-05-22,82,41,14,17,1,4
19-05-23,95,21,11,16,1,3
19-05-24,47,25,9,22,1,5
19-05-25,58,32,14,18,1,4
19-05-26,75,18,16,13,1,2
19-05-27,45,14,17,10,3,1
19-05-28,31,13,15,10, , 
19-05-29,21,11,16,6,1,1
19-05-30,17,11,17,7,1, 
19-05-31,15,10,13,13, , 
19-06-01,22,11,15,7,1,2
19-06-02,24,18,13,10,1,2
19-06-03,43,22,12,12,1,3
19-06-04,60,9,19,5, , 
19-06-05,23,8,14,8, ,2
19-06-06,13,9,12,15,1,3
19-06-07,21,14, ,19,1,4
19-06-08,30,19,1,13,1,6
19-06-09,49,22,12,9,1,5
19-06-10,68,21,12,10,1,4
19-06-11,68,17,12,13,1,4
19-06-12,56,22,3,20,2,5
19-06-13,56,17,10,18,1,2
19-06-14,37,12,11,16,1,2
19-06-15,22,14,14,12,1,3
19-06-19,13,10,14,12,1,3
19-06-20,24,12,10,17,1,3
19-06-21,32,12,14,10,1,3
19-06-22,36,9,14,8,7,1
19-06-23,25,9,16,5,1,2
19-06-24,23,7,15,11,1,4
19-06-25,13,9,15,8,1,2
19-06-26,14,8,15,10,1,2
19-06-27,11,9,8,17,1,4
19-06-28,23,17,9,17,3,5
19-06-29,49,16,10,11,5,3
19-06-30,48,8,17,6,2,1
19-07-01,28,11,7,18,3,3
19-01-02,57,22,28,6,2,2
