date, pm25, o3, no2, so2, co
2020/3/19, 55, 23, 27, 1, 4
2020/3/20, 61, 32, 21, 1, 4
2020/3/21, 50, 19, 20, 1, 4
2020/3/22, 47, 31, 12, 1, 3
2020/3/23, 46, 30, 14, 1, 2
2020/3/24, 16, 26, 13, 1, 3
2020/3/25, 14, 23, 17, 1, 3
2020/3/26, 19, 34, 14, 1, 2
2020/3/27, 31, 30, 13, 1, 2
2020/3/28, 21, 28, 6, 1, 2
2020/3/29, 10, 30, 7, 1, 1
2020/3/30, 8, 29, 12, 1, 2
2020/3/31, 13, 30, 12, 1, 2
2020/4/1, 13, 28, 12, 1, 3
2020/2/2, 12, 27, 8, 1, 4
2020/2/3, 28, 24, 10, 1, 3
2020/2/4, 23, 12, 17, 1, 4
2020/2/5, 26, 22, 11, , 5
2020/2/6, 15, 23, 12, , 4
2020/2/7, 20, 31, 8, , 3
2020/2/8, 23, 27, 3, , 3
2020/2/9, 18, , , , 4
2020/2/10, 25, , , , 5
2020/2/11, 39, , , , 5
2020/2/12, 40, , , , 5
2020/2/13, 31, , , , 4
2020/2/14, 27, , , , 4
2020/2/15, 15, , , , 3
2020/2/16, 15, , , , 3
2020/2/17, 18, , , , 4
2020/2/18, 24, , , , 4
2020/2/19, 18, , , , 5
2020/2/20, 31, , , , 8
2020/2/21, 42, , , , 6
2020/2/22, 39, , , , 4
2020/2/23, 24, , , , 3
2020/2/24, 22, 30, 18, , 3
2020/2/25, 26, 18, 25, 1, 5
2020/2/26, 35, 22, 23, , 5
2020/2/27, 31, 19, 19, , 4
2020/2/28, 32, 28, 16, , 4
2020/2/29, 31, 31, 11, , 3
2020/3/1, 20, 26, 15, , 4
2020/1/2, 14, 27, 9, 1, 3
2020/1/3, 18, 23, 15, 2, 5
2020/1/4, 26, 31, 4, 53, 3
2020/1/5, 17, 27, 4, 47, 3
2020/1/6, 15, 24, 5, , 3
2020/1/7, 9, 26, 6, 1, 3
2020/1/8, 12, 27, 6, 1, 4
2020/1/9, 17, 10, 16, 1, 4
2020/1/10, 34, 22, 8, 1, 3
2020/1/11, 13, 29, 4, , 4
2020/1/12, 21, 29, 2, 1, 3
2020/1/13, 12, 24, 9, 1, 3
2020/1/14, 25, 23, 7, 1, 3
2020/1/15, 17, 29, 5, , 2
2020/1/16, 9, 26, 9, 1, 3
2020/1/17, 18, 23, 12, 1, 4
2020/1/18, 20, 27, 6, 1, 3
2020/1/19, 11, 23, 9, 1, 5
2020/1/20, 25, 21, 16, 1, 6
2020/1/21, 39, 26, 10, 1, 3
2020/1/22, 19, 25, 9, 1, 3
2020/1/23, 18, 17, 14, 1, 3
2020/1/24, 17, 25, 10, 1, 4
2020/1/25, 15, 18, 7, , 4
2020/1/26, 18, 28, 5, 1, 3
2020/1/27, 17, 25, 7, , 3
2020/1/28, 14, 25, 10, 1, 4
2020/1/29, 17, 17, 13, 1, 4
2020/1/30, 21, 13, 12, 1, 4
2020/1/31, 26, 23, 5, 1, 3
2020/2/1, 14, 29, 2, 1, 2
2019/10/2, 23, 13, 15, 1, 6
2019/10/3, 32, 24, 12, 1, 1
2019/10/4, 21, 22, 9, , 3
2019/10/5, 16, 17, 10, 1, 4
2019/10/6, 27, 15, 8, 1, 4
2019/10/7, 22, 24, 7, 1, 3
2019/10/8, 23, 24, 6, 1, 3
2019/10/9, 19, 19, 6, , 3
2019/10/10, 16, 14, 9, , 4
2019/10/11, 24, 19, 12, 1, 6
2019/10/12, 34, 12, 17, 1, 5
2019/10/13, 46, 15, 14, 1, 4
2019/10/14, 42, 16, 16, 1, 5
2019/10/15, 43, 11, 16, 1, 5
2019/10/16, 52, 19, 13, 1, 5
2019/10/17, 41, 24, 7, , 3
2019/10/18, 24, 22, 8, , 4
2019/10/19, 26, 23, 7, , 3
2019/10/20, 15, 23, 6, , 3
2019/10/21, 19, 23, 8, , 3
2019/10/22, 35, 23, 5, , 3
2019/10/23, 25, 15, 8, , 4
2019/10/24, 24, 4, 15, 2, 6
2019/10/25, 47, 18, 12, 1, 5
2019/10/26, 36, 21, 7, 1, 4
2019/10/27, 29, 18, 6, , 3
2019/10/28, 20, 13, 10, 1, 4
2019/10/29, 32, 26, 6, , 4
2019/10/30, 24, 15, 12, 1, 4
2019/10/31, 26, 7, 21, 2, 6
2019/11/1, 55, 10, 14, 1, 4
2019/11/2, 49, 11, 14, 1, 5
2019/11/3, 53, 13, 11, 1, 5
2019/11/4, 51, 9, 10, , 4
2019/11/5, 47, 8, 11, 1, 4
2019/11/6, 40, 4, 12, 1, 4
2019/11/7, 43, 1, 16, 1, 7
2019/11/8, 49, 11, 14, 2, 8
2019/11/9, 55, 12, 10, , 4
2019/11/10, 39, 8, 10, , 4
2019/11/11, 37, 5, 13, 1, 6
2019/11/12, 40, 5, 13, 1, 4
2019/11/13, 40, 9, 10, 1, 4
2019/11/14, 34, 1, 14, 2, 7
2019/11/15, 56, 22, 8, 1, 4
2019/11/16, 32, 11, 12, 1, 5
2019/11/17, 30, 16, 9, , 4
2019/11/18, 28, 16, 10, 1, 4
2019/11/19, 19, 18, 7, , 3
2019/11/20, 23, 11, 9, , 3
2019/11/21, 26, 2, 14, 2, 7
2019/11/22, 47, 1, 17, 2, 8
2019/11/23, 65, 21, 10, 2, 6
2019/11/24, 50, 23, 6, , 4
2019/11/25, 26, 23, 9, 1, 3
2019/11/26, 19, 24, 6, , 3
2019/11/27, 13, 25, 6, , 3
2019/11/28, 18, 20, 6, , 2
2019/11/29, 20, 16, 10, , 4
2019/11/30, 30, 19, 10, 1, 5
2019/12/1, 44, 23, 9, 1, 5
2019/12/2, 22, 12, 18, 2, 9
2019/12/3, 49, 7, 17, 2, 5
2019/12/4, 43, 12, 13, 1, 4
2019/12/5, 43, 15, 11, 2, 5
2019/12/6, 42, 3, 14, 2, 7
2019/12/7, 51, 13, 10, 1, 4
2019/12/8, 26, 10, 10, 1, 4
2019/12/9, 30, 6, 9, , 3
2019/12/10, 27, 1, 13, 1, 4
2019/12/11, 36, 10, 14, 1, 4
2019/12/12, 30, 28, 8, 1, 3
2019/12/13, 25, 25, 10, 1, 4
2019/12/14, 17, 17, 10, , 4
2019/12/15, 23, 16, 10, , 5
2019/12/16, 23, 13, 12, 1, 4
2019/12/17, 20, 10, 19, 2, 9
2019/12/18, 50, 11, 19, 2, 7
2019/12/19, 54, 21, 10, 1, 3
2019/12/20, 21, 28, 16, 1, 5
2019/12/21, 21, 27, 7, , 3
2019/12/22, 15, 16, 6, , 3
2019/12/23, 16, 12, 13, 1, 4
2019/12/24, 22, 8, 15, , 6
2019/12/25, 33, 7, 11, , 4
2019/12/26, 37, 2, 15, , 6
2019/12/27, 52, 13, 11, 36, 5
2019/12/28, 33, 9, 10, 1, 6
2019/12/29, 37, , , , 5
2019/12/30, 31, , , , 
2019/7/2, 29, 21, 6, 1, 4
2019/7/3, 25, 14, 8, 1, 5
2019/7/4, 29, 22, 11, 2, 5
2019/7/5, 29, 19, 8, 2, 4
2019/7/6, 32, 23, 7, 1, 4
2019/7/7, 20, 21, 4, 1, 3
2019/7/8, 17, 27, 13, 2, 5
2019/7/9, 29, 23, 13, 2, 5
2019/7/10, 39, 11, 6, 1, 4
2019/7/11, 28, 13, 8, 1, 5
2019/7/12, 21, 18, 10, 2, 4
2019/7/13, 30, 20, 5, 1, 3
2019/7/14, 20, 29, 6, 1, 3
2019/7/15, 21, 23, 6, 1, 4
2019/7/16, 20, 20, 14, 2, 4
2019/7/17, 30, 16, 3, 1, 3
2019/7/18, 14, 23, 3, 1, 2
2019/7/19, 17, 20, 4, 1, 3
2019/7/20, 25, 27, 7, 1, 3
2019/7/21, 18, 35, 7, 1, 4
2019/7/22, 31, 27, 7, 1, 4
2019/7/23, 26, 18, 6, 1, 3
2019/7/24, 24, 29, 4, 1, 3
2019/7/25, 19, 28, 6, 1, 3
2019/7/26, 25, 23, 8, 2, 4
2019/7/27, 30, 24, 4, 1, 2
2019/7/28, 16, 27, 3, 1, 2
2019/7/29, 16, 27, 9, 2, 5
2019/7/30, 37, 25, 8, , 4
2019/7/31, 29, 27, 12, 1, 4
2019/8/1, 33, 29, 6, 1, 3
2019/8/2, 21, 22, 7, 1, 3
2019/8/3, 25, 33, 5, 1, 4
2019/8/4, 40, 36, 7, 1, 4
2019/8/5, 43, 38, 17, 2, 6
2019/8/6, 52, 25, 16, 1, 5
2019/8/7, 48, 25, 7, 1, 4
2019/8/8, 33, 27, 2, 1, 4
2019/8/9, 25, 26, 9, 1, 4
2019/8/10, 32, 24, 13, 2, 
2019/8/13, 22, 33, 10, 1, 4
2019/8/14, 29, 34, 10, 1, 5
2019/8/15, 35, 25, 8, 1, 4
2019/8/16, 29, 21, 4, 1, 4
2019/8/17, 33, 26, 3, 1, 5
2019/8/18, 26, 23, 7, 1, 4
2019/8/19, 21, 28, 6, 1, 3
2019/8/20, 19, 34, 12, 2, 5
2019/8/21, 32, 21, 8, 1, 4
2019/8/22, 21, 20, 11, 1, 5
2019/8/23, 36, 21, 11, 2, 4
2019/8/24, 35, 26, 5, 1, 3
2019/8/25, 27, 30, 6, 1, 3
2019/8/26, 27, 31, 5, 1, 3
2019/8/27, 35, 30, 7, 2, 3
2019/8/28, 35, 24, 12, 6, 5
2019/8/29, 35, 29, 10, 2, 4
2019/8/30, 38, 26, 9, 1, 4
2019/8/31, 27, 27, 10, 1, 4
2019/9/1, 31, 26, 4, 1, 3
2019/9/2, 19, 28, 7, 1, 4
2019/9/3, 19, 24, 17, 2, 5
2019/9/4, 37, 23, 11, , 4
2019/9/5, 28, 22, 12, 1, 4
2019/9/6, 34, 26, 11, 1, 5
2019/9/7, 41, 19, 8, 1, 4
2019/9/8, 30, 21, 5, , 4
2019/9/9, 12, 23, 6, , 4
2019/9/10, 16, 22, 10, , 4
2019/9/11, 23, 26, 8, 1, 5
2019/9/12, 25, 27, 6, 1, 4
2019/9/13, 22, 24, 4, 1, 4
2019/9/14, 19, 22, 5, , 3
2019/9/15, 14, 22, 6, , 3
2019/9/16, 15, 21, 8, 1, 4
2019/9/17, 27, 15, 6, 1, 3
2019/9/18, 14, 18, 10, 1, 3
2019/9/19, 21, 19, 14, 1, 6
2019/9/20, 38, 12, 10, 1, 5
2019/9/21, 30, 16, 6, 1, 4
2019/9/22, 25, 15, 5, , 4
2019/9/23, 18, 21, 6, 1, 3
2019/9/24, 27, 23, 7, 1, 3
2019/9/25, 31, 25, 9, 1, 4
2019/9/26, 38, 22, 8, 1, 4
2019/9/27, 24, 25, 4, , 3
2019/9/28, 15, 20, 4, , 3
2019/9/29, 13, 16, 5, , 3
2019/9/30, 12, 20, 5, , 4
2019/10/1, 12, 18, 10, 1, 4
2019/4/2, 39, 30, 10, 1, 5
2019/4/3, 32, 33, 7, 1, 4
2019/4/4, 30, 31, 8, 1, 5
2019/4/5, 35, 32, 6, 1, 4
2019/4/6, 25, 36, 4, 1, 4
2019/4/7, 25, 33, 4, 1, 4
2019/4/8, 20, 23, 11, 1, 26
2019/4/9, 23, 30, 5, 1, 3
2019/4/13, 27, 34, 3, , 4
2019/4/14, 18, 35, 2, , 4
2019/4/15, 17, 36, 7, 1, 4
2019/4/16, 12, 27, 8, 1, 4
2019/4/17, 27, 30, 3, 1, 4
2019/4/18, 14, 24, 8, 1, 4
2019/4/19, 20, 30, 6, 1, 3
2019/4/20, 17, 29, 5, 1, 4
2019/4/21, 22, 34, 9, 1, 4
2019/4/22, 30, 28, 9, 1, 4
2019/4/23, 28, 32, 4, 1, 3
2019/4/24, 22, 37, 5, 1, 3
2019/4/25, 28, 27, 9, 1, 3
2019/4/26, 25, 36, 8, 1, 4
2019/4/27, 35, 33, 3, 1, 3
2019/4/28, 15, 31, 5, 1, 3
2019/4/29, 19, 36, 4, 1, 3
2019/4/30, 11, 36, 6, 1, 4
2019/5/1, 20, 35, 6, 1, 4
2019/5/2, 29, 35, 5, 1, 4
2019/5/3, 28, 31, 9, 1, 4
2019/5/4, 35, 29, 9, 1, 4
2019/5/5, 28, 31, 8, 1, 4
2019/5/6, 27, 31, 9, 1, 4
2019/5/7, 33, 34, 9, 1, 4
2019/5/8, 31, 31, 13, 1, 5
2019/5/9, 41, 33, 6, 1, 4
2019/5/10, 28, 30, 23, 2, 7
2019/5/11, 46, 34, 16, 2, 6
2019/5/12, 51, 29, 6, 1, 4
2019/5/13, 26, 33, 8, 1, 4
2019/5/14, 36, 24, 8, 1, 4
2019/5/15, 27, 26, 14, 1, 4
2019/5/16, 23, 18, 12, 1, 5
2019/5/17, 38, 32, 3, 1, 4
2019/5/18, 17, 32, 7, 1, 4
2019/5/19, 21, 33, 8, 1, 4
2019/5/20, 24, 30, 4, 1, 3
2019/5/21, 18, 31, 4, 1, 3
2019/5/22, 26, 33, 10, 1, 5
2019/5/23, 43, 28, 12, 2, 5
2019/5/24, 50, 27, 3, 1, 3
2019/5/25, 29, 22, 6, 1, 4
2019/5/26, 19, 20, 8, 1, 4
2019/5/27, 32, 29, 6, 1, 5
2019/5/28, 45, 28, 3, 1, 4
2019/5/29, 45, 23, 10, 1, 5
2019/5/30, 38, 25, 16, 2, 5
2019/5/31, 50, 20, 19, 2, 6
2019/6/1, 51, 27, 12, 1, 4
2019/6/2, 41, 29, 5, 1, 3
2019/6/3, 32, 27, 6, 1, 3
2019/6/4, 31, 30, 11, 1, 4
2019/6/5, 30, 24, 7, 1, 4
2019/6/6, 19, 26, 4, 1, 3
2019/6/7, 19, 23, 4, 1, 4
2019/6/8, 15, 24, 4, 1, 3
2019/6/9, 12, 23, 5, , 3
2019/6/10, 12, 25, 5, , 3
2019/6/11, 18, 35, 7, 1, 4
2019/6/12, 26, 28, 16, 2, 5
2019/6/13, 43, 25, 7, 1, 4
2019/6/14, 42, 16, 3, 1, 4
2019/6/15, 23, , , , 4
2019/6/16, 34, 17, 1, 1, 3
2019/6/17, 30, 25, 7, 1, 4
2019/6/18, 27, 16, 4, 1, 2
2019/6/19, 16, 23, 4, 1, 2
2019/6/20, 23, 22, 4, 1, 3
2019/6/21, 16, 24, 2, 1, 4
2019/6/22, 26, 18, 5, 1, 3
2019/6/23, 20, 21, 5, 1, 2
2019/6/24, 20, 25, 5, 1, 3
2019/6/25, 23, 29, 7, 1, 4
2019/6/26, 24, 29, 9, 1, 3
2019/6/27, 21, 26, 4, 1, 3
2019/6/28, 18, 28, 5, 1, 3
2019/6/29, 19, 30, 5, 1, 3
2019/6/30, 21, 33, 6, 1, 3
2019/7/1, 23, 30, 10, 2, 4
2019/1/2, 57, 10, 15, 1, 6
2019/1/3, 45, 23, 14, 1, 5
2019/1/4, 32, 27, 7, 1, 3
2019/1/5, 21, 11, 15, 2, 6
2019/1/6, 33, 29, 5, 1, 3
2019/1/7, 21, 24, 8, 1, 5
2019/1/8, 28, 21, 19, 1, 6
2019/1/9, 31, 19, 14, 1, 4
2019/1/10, 24, 18, 11, 1, 4
2019/1/11, 16, 13, 21, 2, 10
2019/1/12, 47, 15, 21, 2, 11
2019/1/13, 63, 5, 22, 2, 8
2019/1/14, 59, 6, 20, 2, 7
2019/1/15, 53, 3, 27, 3, 14
2019/1/16, 86, 14, 23, 3, 11
2019/1/17, 66, 25, 11, 2, 5
2019/1/18, 22, 26, 9, 1, 4
2019/1/19, 19, 28, 5, 1, 3
2019/1/20, 32, 20, 9, 1, 4
2019/1/21, 28, 12, 16, 1, 8
2019/1/22, 58, 21, 11, 1, 1
2019/1/23, 25, 25, 10, 1, 1
2019/1/24, 20, 10, 17, 2, 1
2019/1/25, 43, 9, 14, 2, 1
2019/1/26, 44, 9, 12, 1, 1
2019/1/27, 45, 10, 9, 1, 1
2019/1/28, 46, 12, 11, 1, 3
2019/1/29, 30, 12, 19, 1, 6
2019/1/30, 34, 3, 25, 3, 8
2019/1/31, 62, 8, 19, 2, 7
2019/2/1, 55, 20, 13, 1, 4
2019/2/2, 40, 24, 8, 1, 2
2019/2/3, 23, 29, 4, 1, 1
2019/2/4, 20, 27, 3, 1, 1
2019/2/5, 21, 26, 14, 2, 5
2019/2/6, 42, 16, 18, 1, 6
2019/2/7, 52, 18, 16, 1, 5
2019/2/8, 38, 17, 17, 1, 5
2019/2/9, 52, 27, 4, 1, 2
2019/2/10, 25, 25, 8, 1, 3
2019/2/11, 31, 28, 6, 1, 2
2019/2/12, 20, 27, 8, 1, 3
2019/2/13, 24, 22, 14, 1, 4
2019/2/14, 31, 17, 21, 1, 6
2019/2/15, 37, 26, 10, 1, 6
2019/2/16, 29, 16, 14, 1, 5
2019/2/17, 35, 17, 14, 1, 5
2019/2/18, 43, 3, 15, 1, 5
2019/2/19, 50, 23, 10, 1, 5
2019/2/20, 32, 20, 9, 1, 3
2019/2/21, 24, 19, 13, 1, 6
2019/2/22, 38, 21, 13, 1, 4
2019/2/23, 28, 28, 7, 1, 4
2019/2/24, 22, 30, 4, 1, 3
2019/2/25, 18, 29, 7, 1, 3
2019/2/26, 19, 32, 5, 1, 2
2019/2/27, 17, 30, 10, 1, 4
2019/2/28, 26, 28, 11, 1, 5
2019/3/1, 32, 27, 12, 1, 4
2019/3/2, 29, 32, 7, 1, 3
2019/3/3, 30, 36, 3, 1, 2
2019/3/4, 12, 35, 4, 1, 3
2019/3/5, 15, 33, 8, 1, 3
2019/3/6, 16, 26, 14, 1, 4
2019/3/7, 29, 27, 12, 1, 4
2019/3/8, 30, 24, 17, 1, 6
2019/3/9, 36, 27, 12, 1, 5
2019/3/10, 41, 26, 12, 2, 5
2019/3/11, 41, 30, 9, 1, 5
2019/3/12, 35, 28, 9, 1, 4
2019/3/13, 25, 23, 14, 1, 6
2019/3/14, 38, 27, 10, 1, 6
2019/3/15, 29, 23, 11, 1, 6
2019/3/16, 40, 22, 15, 1, 6
2019/3/17, 47, 16, 10, 1, 4
2019/3/18, 41, 38, 9, 1, 5
2019/3/19, 27, 41, 7, 1, 5
2019/3/20, 35, 41, 14, 1, 6
2019/3/21, 28, 34, 8, 1, 5
2019/3/22, 33, 33, 12, 2, 5
2019/3/23, 32, 35, 8, 2, 5
2019/3/24, 35, 29, 12, 2, 4
2019/3/25, 38, 28, 9, 2, 5
2019/3/26, 34, 35, 9, 1, 5
2019/3/27, 21, 31, 8, 1, 4
2019/3/28, 18, 33, 12, 1, 5
2019/3/29, 28, 24, 16, 2, 7
2019/3/30, 40, 32, 11, 2, 5
2019/3/31, 28, 33, 8, 1, 5
2019/4/1, 45, 29, 10, 1, 4
2018/10/2, 27, 23, 5, 1, 3
2018/10/3, 25, 12, 9, 1, 4
2018/10/4, 33, 13, 13, 1, 5
2018/10/5, 35, 18, 10, 1, 4
2018/10/6, 32, 16, 5, 1, 3
2018/10/7, 43, 14, 7, 1, 4
2018/10/8, 45, 5, 16, 1, 6
2018/10/9, 55, 15, 8, 1, 4
2018/10/10, 32, 9, 13, 2, 7
2018/10/11, 57, 7, 12, 1, 5
2018/10/12, 55, 12, 12, 1, 6
2018/10/13, 56, 20, 5, 1, 3
2018/10/14, 44, 18, 9, 1, 4
2018/10/15, 39, 9, 13, 1, 4
2018/10/16, 39, 6, 17, 1, 6
2018/10/17, 54, 7, 26, 2, 10
2018/10/18, 71, 14, 24, 2, 9
2018/10/19, 74, 10, 22, 2, 
2018/10/20, 88, 18, 7, 1, 3
2018/10/21, 69, 7, 13, 2, 7
2018/10/22, 77, 1, 21, 2, 8
2018/10/23, 83, 9, 16, 2, 6
2018/10/24, 67, 16, 15, 2, 6
2018/10/25, 57, 11, 16, 1, 5
2018/10/26, 45, 25, 7, 1, 3
2018/10/27, 39, 15, 11, 1, 4
2018/10/28, 45, 26, 6, 1, 3
2018/10/29, 24, 18, 11, 1, 4
2018/10/30, 35, 15, 14, 1, 5
2018/10/31, 48, 15, 9, 1, 5
2018/11/1, 43, 25, 4, 1, 3
2018/11/2, 35, 26, 4, 1, 4
2018/11/3, 36, 20, 7, 1, 3
2018/11/4, 35, , 2, 1, 3
2018/11/5, 40, 24, 5, 1, 5
2018/11/6, 38, 21, 10, 1, 4
2018/11/7, 28, 15, 11, 1, 4
2018/11/8, 27, 7, 13, 1, 6
2018/11/9, 46, 1, 15, 1, 7
2018/11/10, 52, 13, 11, 2, 5
2018/11/11, 49, 10, 8, 1, 4
2018/11/12, 34, 15, 20, 2, 9
2018/11/13, 56, 16, 16, 2, 6
2018/11/14, 52, 21, 15, 1, 6
2018/11/15, 68, 19, 11, 1, 5
2018/11/16, 44, 17, 8, 1, 3
2018/11/17, 24, 13, 8, 1, 3
2018/11/18, 23, 8, 13, 1, 5
2018/11/19, 46, 1, 19, 3, 11
2018/11/20, 69, 1, 22, 4, 14
2018/11/21, 85, 7, 23, 2, 8
2018/11/22, 57, 23, 7, 1, 3
2018/11/23, 24, 24, 6, 1, 3
2018/11/24, 15, 15, 11, 1, 5
2018/11/25, 37, 6, 13, 1, 7
2018/11/26, 43, 14, 15, 1, 5
2018/11/27, 36, 23, 10, 1, 3
2018/11/28, 22, 18, 15, 1, 4
2018/11/29, 26, 12, 11, 1, 4
2018/11/30, 31, 16, 12, 1, 5
2018/12/1, 34, , 15, 1, 5
2018/12/2, 27, , 13, 1, 5
2018/12/3, 49, 8, 8, 1, 3
2018/12/4, 25, 15, 12, 1, 3
2018/12/5, 30, 16, 11, 1, 4
2018/12/6, 29, 22, 15, 1, 6
2018/12/7, 42, 22, 10, 1, 6
2018/12/8, 39, 18, 12, 1, 6
2018/12/9, 45, 22, 5, 1, 4
2018/12/10, 29, 40, 14, 1, 4
2018/12/11, 30, 35, 9, 1, 4
2018/12/12, 23, 22, 11, 1, 4
2018/12/13, 30, 24, 13, 1, 6
2018/12/14, 30, 29, 11, 1, 7
2018/12/15, 39, 28, 5, 1, 3
2018/12/16, 15, 27, 4, 1, 4
2018/12/17, 20, 23, 10, 1, 3
2018/12/18, 15, 29, 6, 1, 3
2018/12/19, 22, 27, 13, 1, 5
2018/12/20, 34, 25, 6, 1, 3
2018/12/21, 21, 20, 14, 1, 5
2018/12/22, 38, 21, 11, 1, 5
2018/12/23, 31, 21, 8, 1, 3
2018/12/24, 15, 20, 6, 1, 3
2018/12/25, 18, 11, 10, 1, 4
2018/12/26, 33, 18, 9, 1, 4
2018/12/27, 24, 12, 15, 1, 6
2018/12/28, 38, 15, 12, 1, 4
2018/12/29, 32, 28, 3, 1, 2
2018/12/30, 15, 24, 7, 1, 3
2018/12/31, 23, , , , 
2018/7/2, 9, 24, 8, , 2
2018/7/3, 10, 24, 18, 1, 4
2018/7/4, 30, 21, 16, 2, 4
2018/7/5, 36, 32, 19, 1, 4
2018/7/6, 52, 16, 12, 1, 3
2018/7/7, 19, 21, 10, 1, 3
2018/7/8, 16, 23, 13, 1, 3
2018/7/9, 22, 25, 19, 1, 4
2018/7/10, 27, 24, 16, 1, 3
2018/7/11, 25, 25, 13, 1, 4
2018/7/12, 14, 25, 16, 1, 4
2018/7/13, 35, 26, 23, 3, 4
2018/7/14, 49, 32, 21, 2, 4
2018/7/15, 41, 36, 20, 1, 4
2018/7/16, 39, 30, 31, 1, 5
