State,County,CS,GoodDays,ModerateDays,UnhealthyForSensitiveGroupsDays,UnhealthyDays,VeryUnhealthyDays,HazardousDays,AQI_Class_KMR,AQI_Class_KMN
California,Sacramento,SacramentoCalifornia,0.479218753898745,0.43453102777154,0.074843426404172,0.00912368690271228,0.00182648401826484,0.00045662100456621,3,3
California,San Benito,San BenitoCalifornia,0.83751902587519,0.152441550016219,0.010039424108591,0,0,0,1,2
California,San Bernardino,San BernardinoCalifornia,0.104987898295781,0.515732215485191,0.224103600568905,0.129620480574893,0.0255558050752302,0,3,3
California,San Diego,San DiegoCalifornia,0.224571449958829,0.664065424058687,0.105429548119869,0.00593357786261447,0,0,3,3
California,San Francisco,San FranciscoCalifornia,0.815525114155251,0.174429223744292,0.0045662100456621,0.00502283105022831,0.00045662100456621,0,1,3
California,San Joaquin,San JoaquinCalifornia,0.456905456995284,0.463218304763331,0.0707450657484343,0.00776130947925244,0.00091324200913242,0.00045662100456621,3,3
California,San Luis Obispo,San Luis ObispoCalifornia,0.480601092896175,0.497492327270005,0.0214512064276268,0.000455373406193078,0,0,3,2
California,San Mateo,San MateoCalifornia,0.851036178433439,0.138460284008229,0.00456746449897135,0.00593607305936073,0,0,1,3
California,Santa Barbara,Santa BarbaraCalifornia,0.68917209371959,0.292578037278239,0.0109476757242309,0.00593357786261447,0.00091324200913242,0.000455373406193078,2,3
California,Santa Clara,Santa ClaraCalifornia,0.698747411233376,0.278879407141253,0.015523866556878,0.00684931506849315,0,0,2,3
California,Santa Cruz,Santa CruzCalifornia,0.893631010305163,0.094496843576116,0.00958904109589041,0.00228310502283105,0,0,1,3
California,Shasta,ShastaCalifornia,0.768054880344348,0.200912357722373,0.0269231728921825,0.00410958904109589,0,0,2,3
California,Siskiyou,SiskiyouCalifornia,0.894171836545669,0.0800139820187569,0.012283020930565,0.0135311605050086,0,0,1,3
California,Solano,SolanoCalifornia,0.71883124984405,0.265189510192879,0.00821668288544552,0.00730593607305936,0.00045662100456621,0,2,3
California,Sonoma,SonomaCalifornia,0.896826109738753,0.0944980911744891,0.00228310502283105,0.00547945205479452,0.00091324200913242,0,1,3
California,Stanislaus,StanislausCalifornia,0.424474137285725,0.446355765152082,0.111822242183796,0.0168912343738304,0.00045662100456621,0,3,3
California,Sutter,SutterCalifornia,0.508925318761384,0.445909124934501,0.0387728622401876,0.00365296803652968,0.00228310502283105,0.00045662100456621,3,3
California,Tehama,TehamaCalifornia,0.667592747971145,0.279928164382465,0.0419817880799242,0.0104972995664664,0,0,2,3
California,Tulare,TulareCalifornia,0.225014347381291,0.466921176734786,0.249187813459091,0.058420041420266,0.00045662100456621,0,3,3
California,Tuolumne,TuolumneCalifornia,0.687752204634777,0.255541993840226,0.0529312057720264,0.00377459575297097,0,0,2,3
California,Ventura,VenturaCalifornia,0.486085535344462,0.47009007660254,0.037431693989071,0.00410958904109589,0.00136986301369863,0.00091324200913242,3,3
California,Yolo,YoloCalifornia,0.742556828105896,0.243292911146044,0.00958405070239788,0.00365296803652968,0.00091324200913242,0,2,3
Colorado,Adams,AdamsColorado,0.638366748404925,0.354781420765027,0.00685183083004776,0,0,0,2,2
Colorado,Arapahoe,ArapahoeColorado,0.676205657177572,0.306895477765376,0.016442244052486,0.00045662100456621,0,0,2,2
Colorado,Archuleta,ArchuletaColorado,0.942719739788596,0.0563619865658577,0.000918273645546373,0,0,0,1,1
Colorado,Boulder,BoulderColorado,0.713593172958782,0.260125423143685,0.0258209987409951,0.000460405156537753,0,0,2,2
Colorado,Clear Creek,Clear CreekColorado,0.613547144045871,0.351213879695181,0.0329848575199283,0.00225411873901946,0,0,2,3
Colorado,Denver,DenverColorado,0.486095516131447,0.499754223120493,0.0132370187389276,0.00091324200913242,0,0,3,2
Colorado,Douglas,DouglasColorado,0.646055594617579,0.312134785713257,0.0381339604860685,0.003675659183095,0,0,2,3
Colorado,El Paso,El PasoColorado,0.696475534595903,0.296221024527784,0.0073034408763131,0,0,0,2,2
Colorado,Garfield,GarfieldColorado,0.729807620330863,0.256494997130524,0.013240761534047,0.00045662100456621,0,0,2,2
Colorado,Gunnison,GunnisonColorado,0.776761219543187,0.218661126249279,0.00412103320296757,0.00045662100456621,0,0,2,1
Colorado,Jefferson,JeffersonColorado,0.638050502782144,0.300787234573446,0.0579696584075654,0.00319260423684408,0,0,2,3
Colorado,La Plata,La PlataColorado,0.720234798013823,0.263793447613344,0.0114055443271702,0.00410958904109589,0.00045662100456621,0,2,3
Colorado,Larimer,LarimerColorado,0.541316715323003,0.418053996057589,0.0378908101903835,0.00273847842902413,0,0,3,3
Colorado,Mesa,MesaColorado,0.688166015310637,0.306812401237508,0.00502158345185518,0,0,0,2,2
Colorado,Montezuma,MontezumaColorado,0.768286424677065,0.229399944104813,0.00231363121812239,0,0,0,2,1
Colorado,Prowers,ProwersColorado,0.970935175479981,0.0225192730000201,0.00233703846604789,0.00279329608938547,0.0014152169645652,0,1,1
Colorado,Rio Blanco,Rio BlancoColorado,0.809637697432443,0.189449060558425,0.00091324200913242,0,0,0,2,1
Colorado,Routt,RouttColorado,0.980493218475321,0.0190386167306719,0.000468164794007491,0,0,0,1,1
Colorado,Weld,WeldColorado,0.628003593083315,0.355105172542855,0.0164346133692642,0.00045662100456621,0,0,2,2
Connecticut,Fairfield,FairfieldConnecticut,0.655429548119869,0.287521521071937,0.0438156548643861,0.0132332759438082,0,0,2,3
Connecticut,Hartford,HartfordConnecticut,0.734825460987599,0.249201537041196,0.0155176285650123,0.000455373406193078,0,0,2,2
Connecticut,Litchfield,LitchfieldConnecticut,0.869292582852389,0.120200019920331,0.0100520238210866,0.000455373406193078,0,0,1,2
Connecticut,New Haven,New HavenConnecticut,0.712922623948898,0.251478404072161,0.029210020710133,0.00638895126880755,0,0,2,3
Connecticut,New London,New LondonConnecticut,0.860248644357442,0.118831158349263,0.0190312369257457,0.00188896036754919,0,0,1,2
Connecticut,Windham,WindhamConnecticut,0.931773323772616,0.0593549813349452,0.00840614554420781,0.000465549348230912,0,0,1,2
Delaware,Kent,KentDelaware,0.817347925162026,0.179903525938133,0.00274854889984097,0,0,0,1,1
Delaware,New Castle,New CastleDelaware,0.643538688025551,0.332729495720738,0.0219065798338199,0.00182523641989171,0,0,2,2
Delaware,Sussex,SussexDelaware,0.784569703321107,0.209954587419218,0.00547570925967513,0,0,0,2,2
Florida,Alachua,AlachuaFlorida,0.904031665283605,0.0955053717534324,0.000462962962962963,0,0,0,1,1
Florida,Baker,BakerFlorida,0.952716090904246,0.0472839090957536,0,0,0,0,1,1
Florida,Bay,BayFlorida,0.851850265852613,0.147635330855206,0.00051440329218107,0,0,0,1,1
Florida,Brevard,BrevardFlorida,0.905081337125044,0.0944620418703902,0.00045662100456621,0,0,0,1,1
Florida,Broward,BrowardFlorida,0.825244258058279,0.171051611887873,0.00370413005384802,0,0,0,1,1
